CIK,resolved_ticker,matched_alias,matched_articles,title_matches,body_matches,exact_ticker_matches,direct_high_confidence_edges,multi_company_high_confidence_edges,training_high_confidence_edges,training_distinct_recorded_dates,publisher_count,native_tag_agreement_rate,top_publisher_hash,top_publisher_fraction,publisher_entropy,training_days_denominator,training_day_coverage,risk_flags,risk_flag_count
1428205,ARR,armour residential reit,2297,1605.0,692.0,0.0,1138.0,1056.0,570.0,170,23,0.4523291249455812,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.4942263279445728,1.9310042478744502,1008,0.16865079365079366,NONE,0
1434621,TREE,lendingtree,2499,1620.0,879.0,0.0,1412.0,815.0,817.0,164,35,0.4005602240896359,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.175,2.68300904041151,1008,0.1626984126984127,SINGLE_TOKEN_SEMANTIC_RISK,1
1701108,SPRO,spero therapeutics,613,301.0,312.0,0.0,236.0,279.0,336.0,81,13,0.5285481239804242,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.23008849557522124,2.066251115553835,1008,0.08035714285714286,NONE,0
1000275,RY,royal bank of canada,10742,1529.0,9213.0,0.0,2300.0,6512.0,1327.0,334,14,0.11524855706572333,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.38461538461538464,1.679142155160705,1008,0.33134920634920634,NONE,0
1650664,EDIT,editas medicine,2703,476.0,2227.0,0.0,196.0,1424.0,830.0,244,11,0.24158342582315945,54cdaa1af72fd153cc9dc0d244fb43a089e1f19b0524cbb0e47b632c54047c9d,0.2,2.138008006207517,1008,0.24206349206349206,NONE,0
1048477,BMRN,BMRN,157,0.0,0.0,157.0,135.0,22.0,14.0,6,4,0.8662420382165605,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.8059701492537313,0.6662791996890479,1008,0.005952380952380952,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
899923,MYGN,myriad genetics,5177,3314.0,1863.0,0.0,2570.0,2034.0,1395.0,262,57,0.45798725130384393,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.2474032105760151,2.7447340109331524,1008,0.25992063492063494,NONE,0
310158,MRK,MRK,92,0.0,0.0,92.0,42.0,50.0,4.0,1,5,0.31521739130434784,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.41935483870967744,1.2948625793306072,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
31235,KODK,eastman kodak,2847,927.0,1920.0,0.0,738.0,1236.0,988.0,139,19,0.1735159817351598,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.39565217391304347,2.1541708751379898,1008,0.1378968253968254,NONE,0
1409375,OESX,orion energy systems,1035,875.0,160.0,0.0,809.0,207.0,253.0,73,19,0.4106280193236715,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2835820895522388,2.1798667757516004,1008,0.07242063492063493,NONE,0
887359,VCEL,vericel,1017,771.0,246.0,0.0,660.0,273.0,519.0,110,20,0.584070796460177,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3111111111111111,2.293062537713137,1008,0.10912698412698413,SINGLE_TOKEN_SEMANTIC_RISK,1
4127,SWKS,skyworks solutions,5387,1507.0,3880.0,0.0,681.0,3006.0,1377.0,402,24,0.29478373863003526,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.3452914798206278,2.159310990211479,1008,0.39880952380952384,NONE,0
1043219,NLY,annaly capital management,4877,1965.0,2912.0,0.0,1723.0,2577.0,1189.0,378,40,0.3541111338937872,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.27543424317617865,2.7339195755067203,1008,0.375,NONE,0
1571776,CHMI,cherry hill mortgage investment,638,397.0,241.0,0.0,308.0,330.0,340.0,60,9,0.38557993730407525,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.7777777777777778,0.9506644267762171,1008,0.05952380952380952,NONE,0
922864,AIV,apartment investment management,516,300.0,216.0,0.0,228.0,288.0,255.0,99,12,0.5213178294573644,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.5542168674698795,1.62755505128459,1008,0.09821428571428571,NONE,0
1679268,TUSK,mammoth energy services,554,137.0,417.0,0.0,55.0,330.0,314.0,73,3,0.24007220216606498,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5227272727272727,1.0223926817116025,1008,0.07242063492063493,NONE,0
1145255,HNNA,hennessy advisors,452,356.0,96.0,0.0,277.0,139.0,146.0,43,8,0.34292035398230086,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.59,1.2609023291294472,1008,0.04265873015873016,NONE,0
1288855,OPHC,optimumbank,213,211.0,2.0,0.0,184.0,28.0,48.0,15,10,0.3615023474178404,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.29545454545454547,1.9231897620917346,1008,0.01488095238095238,SINGLE_TOKEN_SEMANTIC_RISK,1
1350593,MWA,mueller water products,1703,1219.0,484.0,0.0,1055.0,494.0,380.0,131,24,0.4174985320023488,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3192307692307692,2.0163423089140924,1008,0.12996031746031747,NONE,0
1331875,FNF,fidelity national financial,3473,1660.0,1813.0,0.0,1516.0,1320.0,636.0,189,22,0.31500143967751226,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.313953488372093,2.1110156332661303,1008,0.1875,NONE,0
1075531,BKNG,booking,24156,4294.0,19862.0,0.0,3846.0,10177.0,4439.0,910,50,0.07641993707567478,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.49395973154362416,2.1823741963502017,1008,0.9027777777777778,IMPLAUSIBLY_HIGH_TRAINING_DAY_COVERAGE|SINGLE_TOKEN_SEMANTIC_RISK,2
877860,NHI,national health investors,1283,788.0,495.0,0.0,637.0,535.0,410.0,148,22,0.5728760717069369,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.32489451476793246,2.2575560080006296,1008,0.14682539682539683,NONE,0
1706431,VIR,vir biotechnology,1768,208.0,1560.0,0.0,205.0,953.0,757.0,142,4,0.2743212669683258,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.4666666666666667,1.1710598699903711,581,0.24440619621342513,NONE,0
1318220,WCN,progressive waste solutions,604,517.0,87.0,0.0,491.0,95.0,0.0,0,20,0.011589403973509934,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.14814814814814814,2.687032765888039,1008,0.0,NONE,0
1060391,RSG,republic services,5255,2870.0,2385.0,0.0,2120.0,2045.0,1180.0,297,39,0.36022835394862035,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.3342857142857143,2.4637372427249633,1008,0.29464285714285715,NONE,0
1285819,OMER,omeros,2665,2209.0,456.0,0.0,1914.0,648.0,858.0,162,39,0.48592870544090055,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.39285714285714285,2.2569452284170612,1008,0.16071428571428573,SINGLE_TOKEN_SEMANTIC_RISK,1
944809,OPK,OPK,5,0.0,0.0,5.0,4.0,1.0,1.0,1,1,0.4,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,1.0,-0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1086434,AUDC,audiocodes,2098,1020.0,1078.0,0.0,788.0,1067.0,322.0,80,21,0.2659675881792183,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3050847457627119,2.297225775475896,1008,0.07936507936507936,SINGLE_TOKEN_SEMANTIC_RISK,1
1425287,WKHS,workhorse,2733,774.0,1959.0,0.0,377.0,1272.0,1227.0,340,8,0.21917306988657154,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5362318840579711,1.445918310147811,1008,0.3373015873015873,SINGLE_TOKEN_SEMANTIC_RISK,1
1802883,API,agora,1039,683.0,356.0,0.0,608.0,266.0,98.0,42,11,0.05871029836381136,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.5344827586206896,1.5929114862753868,792,0.05303030303030303,SINGLE_TOKEN_SEMANTIC_RISK,1
1668717,BUD,BUD,1656,0.0,0.0,1656.0,561.0,1095.0,809.0,329,2,0.3194444444444444,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.9722222222222222,0.12693054534140227,1008,0.3263888888888889,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1116132,TPR,tapestry,4491,1344.0,3147.0,0.0,837.0,2390.0,1167.0,233,11,0.19884212870184814,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.3888888888888889,1.6280664298783531,1008,0.23115079365079366,SINGLE_TOKEN_SEMANTIC_RISK,1
1541401,ESRT,empire state realty trust,1103,656.0,447.0,0.0,521.0,384.0,317.0,116,18,0.42973708068902994,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3900709219858156,2.182007858459666,1008,0.11507936507936507,NONE,0
1505732,BWFG,bankwell financial,337,246.0,91.0,0.0,185.0,146.0,109.0,46,11,0.599406528189911,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3283582089552239,1.9556709841063604,1008,0.04563492063492063,NONE,0
1674168,HGV,hilton grand vacations,1068,314.0,754.0,0.0,208.0,584.0,268.0,78,10,0.29868913857677903,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.5303030303030303,1.6068278989197786,1008,0.07738095238095238,NONE,0
1593538,JSM,navient,3038,1905.0,1133.0,0.0,1426.0,1275.0,948.0,236,16,0.0,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.40185185185185185,1.8365852993691083,1008,0.23412698412698413,SINGLE_TOKEN_SEMANTIC_RISK,1
1301787,BXC,bluelinx,1221,831.0,390.0,0.0,777.0,264.0,320.0,63,21,0.3415233415233415,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2761904761904762,2.099665166593064,1008,0.0625,SINGLE_TOKEN_SEMANTIC_RISK,1
920522,ESS,essex property trust,2920,1227.0,1693.0,0.0,965.0,1445.0,660.0,230,30,0.4434931506849315,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.19166666666666668,2.5379855491501804,1008,0.22817460317460317,NONE,0
1070985,CXW,corecivic,1201,764.0,437.0,0.0,591.0,390.0,551.0,152,19,0.5195670274771024,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.34265734265734266,2.109106653942604,1008,0.15079365079365079,SINGLE_TOKEN_SEMANTIC_RISK,1
1077688,HOFT,hooker furniture,1299,929.0,370.0,0.0,676.0,512.0,320.0,77,18,0.3933795227097768,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.4386792452830189,2.0045413733296433,1008,0.0763888888888889,NONE,0
1138723,ARAY,accuray,2749,2042.0,707.0,0.0,1614.0,872.0,579.0,126,10,0.3797744634412514,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.5698689956331878,1.3396693021093569,1008,0.125,SINGLE_TOKEN_SEMANTIC_RISK,1
1108109,CYH,community health systems,4232,2523.0,1709.0,0.0,2284.0,1274.0,570.0,160,49,0.373109640831758,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.1484992101105845,2.960948960738597,1008,0.15873015873015872,NONE,0
1117297,QNST,quinstreet,793,438.0,355.0,0.0,283.0,419.0,397.0,119,5,0.23203026481715006,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.4716981132075472,1.192224403480902,1008,0.11805555555555555,SINGLE_TOKEN_SEMANTIC_RISK,1
1966983,LAC,lithium americas,2198,417.0,1781.0,0.0,431.0,851.0,345.0,115,4,0.0031847133757961785,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.8181818181818182,0.6580309975500831,630,0.18253968253968253,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
898173,ORLY,o reilly automotive,5959,2416.0,3543.0,0.0,1732.0,3004.0,1388.0,345,47,0.4084577949320356,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.19035532994923857,2.6862743818447217,1008,0.34226190476190477,NONE,0
1364954,CHGG,chegg,3578,1802.0,1776.0,0.0,1485.0,1277.0,1306.0,284,33,0.4116825041922862,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.2062937062937063,2.52834086505753,1008,0.28174603174603174,SINGLE_TOKEN_SEMANTIC_RISK,1
1378140,OPTT,ocean power technologies,1587,1094.0,493.0,0.0,970.0,402.0,468.0,89,29,0.34593572778827975,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3125,2.300225273450754,1008,0.0882936507936508,NONE,0
1080340,LOAN,manhattan bridge capital,464,434.0,30.0,0.0,402.0,56.0,101.0,40,12,0.48060344827586204,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.4144144144144144,1.8959676640336955,1008,0.03968253968253968,NONE,0
1507079,FND,floor decor,1619,482.0,1137.0,0.0,177.0,1002.0,358.0,102,10,0.2266831377393453,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.46774193548387094,1.6696241452130947,1008,0.10119047619047619,NONE,0
853816,LSTR,landstar system,1391,769.0,622.0,0.0,617.0,554.0,369.0,123,36,0.34291876347951117,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.1519434628975265,2.8624800908981816,1008,0.12202380952380952,NONE,0
887905,LTC,ltc properties,1221,711.0,510.0,0.0,577.0,546.0,414.0,149,19,0.3308763308763309,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.45121951219512196,1.8580419686157494,1008,0.14781746031746032,NONE,0
943819,RMD,resmed,5363,3076.0,2287.0,0.0,2314.0,1982.0,1313.0,275,38,0.35912735409285845,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.4051054384017758,2.2501193508016404,1008,0.2728174603174603,SINGLE_TOKEN_SEMANTIC_RISK,1
1528396,GWRE,guidewire software,2429,1420.0,1009.0,0.0,1242.0,959.0,623.0,159,26,0.4425689584191025,6752e69d6ebc246e5369e53b5493b1c51f51433551b895d3c67b2e427520e39e,0.16216216216216217,2.4559515702900767,1008,0.15773809523809523,NONE,0
1500217,AAT,american assets trust,1045,558.0,487.0,0.0,310.0,637.0,125.0,74,5,0.29282296650717704,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.8181818181818182,0.7068400813912313,1008,0.07341269841269842,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1496099,NMFC,new mountain finance,798,464.0,334.0,0.0,502.0,290.0,189.0,82,3,0.24812030075187969,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.7816091954022989,0.6201175396452034,1008,0.08134920634920635,NONE,0
1448893,ESNT,essent,2020,1129.0,891.0,0.0,958.0,779.0,601.0,160,17,0.39603960396039606,6752e69d6ebc246e5369e53b5493b1c51f51433551b895d3c67b2e427520e39e,0.3333333333333333,2.065019878059123,1008,0.15873015873015872,SINGLE_TOKEN_SEMANTIC_RISK,1
906345,CPT,camden property trust,2200,1289.0,911.0,0.0,1124.0,743.0,337.0,137,26,0.44636363636363635,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.23659305993690852,2.463924304965653,1008,0.1359126984126984,NONE,0
795403,WTS,watts water technologies,2706,996.0,1710.0,0.0,849.0,1224.0,293.0,109,26,0.27161862527716185,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3010204081632653,2.547879772226894,1008,0.10813492063492064,NONE,0
1557746,ACRS,aclaris therapeutics,440,130.0,310.0,0.0,87.0,240.0,186.0,30,6,0.015909090909090907,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.3611111111111111,1.5405501018039764,1008,0.02976190476190476,NONE,0
1591698,PCTY,paylocity,2165,1336.0,829.0,0.0,989.0,813.0,751.0,198,17,0.4780600461893764,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.25301204819277107,2.1488801890426887,1008,0.19642857142857142,SINGLE_TOKEN_SEMANTIC_RISK,1
314808,VAL,valaris,1106,464.0,642.0,0.0,470.0,339.0,649.0,121,8,0.3716094032549729,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.32972972972972975,1.630344992012131,800,0.15125,SINGLE_TOKEN_SEMANTIC_RISK,1
1071438,BAK,braskem sa,1301,77.0,1224.0,0.0,76.0,1062.0,43.0,18,6,0.40737893927747887,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.36,1.5293795628723184,1008,0.017857142857142856,NONE,0
1536196,CANF,can fite biopharma,771,312.0,459.0,0.0,321.0,243.0,304.0,66,14,0.39040207522697795,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3442622950819672,1.9841946134051958,1008,0.06547619047619048,NONE,0
788784,PEG,public service enterprise,4732,1892.0,2840.0,0.0,1648.0,2211.0,1088.0,237,37,0.3548182586644125,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.31484502446982054,2.5661290818249145,1008,0.23511904761904762,NONE,0
1406587,FOR,forestar,1271,866.0,405.0,0.0,771.0,410.0,232.0,86,21,0.3752950432730134,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.23423423423423423,2.3409492272920964,1008,0.08531746031746032,SINGLE_TOKEN_SEMANTIC_RISK,1
1408710,FN,fabrinet,3069,1622.0,1447.0,0.0,1111.0,1307.0,640.0,151,36,0.3805799934832193,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.22560975609756098,2.5719398269916227,1008,0.1498015873015873,SINGLE_TOKEN_SEMANTIC_RISK,1
1411207,ALSN,allison transmission,4057,1802.0,2255.0,0.0,1270.0,1734.0,945.0,261,35,0.464136061128913,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.2623655913978495,2.3975493612325773,1008,0.25892857142857145,NONE,0
1031203,GPI,1 automotive,2867,1814.0,1053.0,0.0,1473.0,902.0,624.0,164,32,0.25706313219393095,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.3614190687361419,2.318745852209776,1008,0.1626984126984127,NONE,0
1133869,CAPR,capricor therapeutics,622,232.0,390.0,0.0,143.0,402.0,250.0,24,3,0.1977491961414791,6d85c5fcd083a75f7715c2add959f733b76cef5669e291147c7bb4af1f38a75b,0.4375,0.9832739442463889,1008,0.023809523809523808,NONE,0
915840,BZH,beazer homes usa,2415,644.0,1771.0,0.0,561.0,1327.0,475.0,139,23,0.35859213250517596,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.25555555555555554,2.4982929036796784,1008,0.1378968253968254,NONE,0
1040161,PXLW,pixelworks,838,514.0,324.0,0.0,422.0,322.0,134.0,35,5,0.1801909307875895,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.6,1.196453821910636,1008,0.034722222222222224,SINGLE_TOKEN_SEMANTIC_RISK,1
724742,TPHS,trinity place,91,64.0,27.0,0.0,46.0,29.0,34.0,5,2,0.06593406593406594,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.7272727272727273,0.5859526183035508,1008,0.00496031746031746,NONE,0
714310,VLY,valley national bancorp,1991,934.0,1057.0,0.0,13.0,1706.0,390.0,103,25,0.30487192365645405,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3387096774193548,2.260789411550307,1008,0.10218253968253968,NONE,0
943452,WAB,westinghouse air brake technologies,1647,605.0,1042.0,0.0,385.0,667.0,378.0,103,12,0.28536733454766244,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.6292134831460674,1.367334802278299,1008,0.10218253968253968,NONE,0
1530249,FSBW,fs bancorp,626,378.0,248.0,0.0,0.0,588.0,193.0,56,10,0.5095846645367412,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2897196261682243,1.8796131268223737,1008,0.05555555555555555,NONE,0
1380936,GOF,guggenheim strategic opportunities fund,221,122.0,99.0,0.0,37.0,110.0,65.0,44,3,0.48868778280542985,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.875,0.4563344322932884,1008,0.04365079365079365,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
855886,PDT,john hancock premium dividend fund,177,153.0,24.0,0.0,114.0,63.0,46.0,16,3,0.4632768361581921,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.7096774193548387,0.7037140977973515,1008,0.015873015873015872,NONE,0
1411342,EFC,ellington financial,1563,1018.0,545.0,0.0,892.0,605.0,493.0,133,19,0.4273832373640435,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5272727272727272,1.795967263467709,1008,0.13194444444444445,NONE,0
906465,QCRH,qcr holdings inc,587,183.0,404.0,0.0,147.0,402.0,236.0,45,1,0.19931856899488926,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,1.0,-0.0,1008,0.044642857142857144,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
6845,APOG,apogee enterprises,2034,910.0,1124.0,0.0,583.0,1192.0,545.0,132,28,0.3997050147492625,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.1896551724137931,2.5142864084860763,1008,0.13095238095238096,NONE,0
1024672,ELTK,eltek,1285,1120.0,165.0,0.0,1086.0,182.0,264.0,32,12,0.2077821011673152,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3671875,1.7419423780561607,1008,0.031746031746031744,SINGLE_TOKEN_SEMANTIC_RISK,1
1481792,QUAD,quad graphics,1247,1082.0,165.0,0.0,959.0,248.0,346.0,96,19,0.4442662389735365,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3281853281853282,2.1356113276287605,1008,0.09523809523809523,NONE,0
1557523,PGZ,principal real estate income fund,122,106.0,16.0,0.0,48.0,67.0,55.0,33,3,0.5983606557377049,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5714285714285714,0.8760057656431737,1008,0.03273809523809524,NONE,0
891290,RFI,cohen steers total return realty fund,149,91.0,58.0,0.0,0.0,138.0,54.0,12,2,0.1342281879194631,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.5714285714285714,0.6829081047004717,1008,0.011904761904761904,NONE,0
1046568,PRDO,perdoceo education,483,171.0,312.0,0.0,21.0,265.0,76.0,30,1,0.2919254658385093,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,1.0,-0.0,1008,0.02976190476190476,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1626971,CRVS,corvus pharmaceuticals,470,104.0,366.0,0.0,46.0,305.0,173.0,27,2,0.19148936170212766,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.625,0.6615632381579821,1008,0.026785714285714284,NONE,0
1504619,PFLT,pennantpark floating rate capital,1256,633.0,623.0,0.0,655.0,483.0,243.0,105,12,0.428343949044586,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.4246575342465753,1.569818868285893,1008,0.10416666666666667,NONE,0
1298675,CUBE,u store it trust,65,60.0,5.0,0.0,60.0,2.0,0.0,0,1,0.0,899feb94f03b699155327981274efda4d980eba15273b69e3928a653287f0f0a,1.0,-0.0,1008,0.0,NONE,0
1001115,GEOS,geospace technologies,600,483.0,117.0,0.0,423.0,164.0,160.0,48,14,0.4866666666666667,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.38461538461538464,1.7984071598957196,1008,0.047619047619047616,NONE,0
1080720,GUT,gabelli utility trust,202,148.0,54.0,0.0,95.0,76.0,45.0,32,4,0.400990099009901,08f472aed74b038b1cd05a1e3cd5afd5b1a5ccd3c9ab2b14bf706239f26376a8,0.4,1.3321790402101223,1008,0.031746031746031744,NONE,0
2119322,DMRC,digimarc,1028,882.0,146.0,0.0,792.0,206.0,217.0,55,13,0.3453307392996109,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3167701863354037,1.9833309889125283,1008,0.054563492063492064,SINGLE_TOKEN_SEMANTIC_RISK,1
1263994,UTG,reaves utility income fund,342,253.0,89.0,0.0,216.0,93.0,63.0,31,6,0.3304093567251462,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.45454545454545453,1.4059404255713561,1008,0.030753968253968252,NONE,0
1228454,BCBP,bcb bancorp,784,490.0,294.0,0.0,0.0,749.0,278.0,76,11,0.46938775510204084,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.28695652173913044,1.9098623564451922,1008,0.07539682539682539,NONE,0
886986,TECK,teck cominco,233,228.0,5.0,0.0,231.0,0.0,0.0,0,1,0.0,215816bf42103f1f2b24c168779f1fb0ea3afcb7a2c627e42e0bcd7fe07eb70a,1.0,-0.0,1008,0.0,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
932695,CYD,china yuchai international,565,462.0,103.0,0.0,413.0,129.0,115.0,40,15,0.3893805309734513,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.29213483146067415,2.0734882829957284,1008,0.03968253968253968,NONE,0
1430725,GSL,global ship lease,1382,1021.0,361.0,0.0,794.0,476.0,303.0,105,17,0.4905933429811867,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3132530120481928,2.051190385947023,1008,0.10416666666666667,NONE,0
1562051,NML,neuberger berman mlp income fund,102,93.0,9.0,0.0,61.0,39.0,21.0,16,1,0.43137254901960786,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.015873015873015872,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1547903,NMIH,nmi holdings inc,1293,146.0,1147.0,0.0,121.0,847.0,340.0,72,3,0.3163186388244393,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.7777777777777778,0.6134329015590849,1008,0.07142857142857142,NONE,0
1281895,RCKT,inotek pharmaceuticals,139,89.0,50.0,0.0,85.0,48.0,0.0,0,2,0.0,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.8,0.5004024235381879,1008,0.0,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1375340,FOF,cohen steers closed end opportunity fund,80,66.0,14.0,0.0,0.0,77.0,30.0,29,1,0.55,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.028769841269841268,NONE,0
