phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
later,AMZN,2019-02,F1_equal,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,F1_recency,60,0.5,0.0,0.26367003132658057,0.5428240740740741,0.4166666666666667,0.5833333333333334,0.4166666666666667,False
later,AMZN,2018-12,F1_recency,54,0.5796992481203007,0.15763062091253158,0.24065269540536569,0.5774436090225564,0.47368421052631576,0.6857142857142857,0.37037037037037035,False
later,AMZN,2019-01,F1_recency,63,0.4905263157894737,-0.018731716231633878,0.25769496693920574,0.5147368421052632,0.42105263157894735,0.56,0.42857142857142855,False
later,AMZN,2019-02,F1_recency,2,0.5,0.0,0.25539989613102443,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,F2_equal,60,0.5694444444444444,0.14433756729740643,0.26969373427795784,0.5532407407407408,0.7222222222222222,0.4166666666666667,0.6666666666666666,False
later,AMZN,2018-12,F2_equal,54,0.544360902255639,0.08568334725853646,0.2564036519905897,0.637593984962406,0.631578947368421,0.45714285714285713,0.5740740740740741,False
later,AMZN,2019-01,F2_equal,63,0.5163157894736843,0.03203033152014646,0.25860775810321435,0.5073684210526317,0.5526315789473685,0.48,0.5396825396825397,False
later,AMZN,2019-02,F2_equal,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,F2_recency,60,0.4722222222222222,-0.05939138709164986,0.3287055761861634,0.5011574074074074,0.2777777777777778,0.6666666666666666,0.3,False
later,AMZN,2018-12,F2_recency,54,0.45789473684210524,-0.0832765544443563,0.3003281240725303,0.4616541353383459,0.3157894736842105,0.6,0.37037037037037035,False
later,AMZN,2019-01,F2_recency,63,0.49736842105263157,-0.005263157894736842,0.2822848360989641,0.5136842105263157,0.39473684210526316,0.6,0.3968253968253968,False
later,AMZN,2019-02,F2_recency,2,0.5,0.0,0.2742112028946788,1.0,0.0,1.0,0.0,True
train_forward_oof,AAPL,2018-03,R1_equal,62,0.42291666666666666,-0.15817166261312793,0.31218205095693174,0.4395833333333333,0.3125,0.5333333333333333,0.3870967741935484,False
train_forward_oof,AAPL,2018-04,R1_equal,63,0.5564516129032258,0.11359236684941297,0.2427480052414925,0.592741935483871,0.6129032258064516,0.5,0.5555555555555556,False
train_forward_oof,AAPL,2018-05,R1_equal,66,0.5671015843429636,0.13376754398878044,0.24930082061036912,0.5582479030754892,0.5135135135135135,0.6206896551724138,0.45454545454545453,False
train_forward_oof,AAPL,2018-06,R1_equal,63,0.4907407407407407,-0.018731716231633878,0.2663216143320161,0.4403292181069959,0.3888888888888889,0.5925925925925926,0.3968253968253968,False
train_forward_oof,AAPL,2018-07,R1_equal,60,0.586080586080586,0.17216117216117216,0.2444661398323707,0.645909645909646,0.41025641025641024,0.7619047619047619,0.35,False
train_forward_oof,AAPL,2018-08,R1_equal,69,0.5081699346405228,0.014806384278366074,0.2338478164075101,0.5773420479302832,0.6274509803921569,0.3888888888888889,0.6231884057971014,False
train_forward_oof,AAPL,2018-03,R1_recency,62,0.4395833333333333,-0.12500464502703568,0.307948353616357,0.4375,0.3125,0.5666666666666667,0.3709677419354839,False
train_forward_oof,AAPL,2018-04,R1_recency,63,0.5090725806451613,0.01833088937766916,0.2463486447625822,0.565524193548387,0.5806451612903226,0.4375,0.5714285714285714,False
train_forward_oof,AAPL,2018-05,R1_recency,66,0.5265610438024231,0.053624197893232216,0.26150810754437687,0.53215284249767,0.43243243243243246,0.6206896551724138,0.4090909090909091,False
train_forward_oof,AAPL,2018-06,R1_recency,63,0.4212962962962963,-0.16734358657860854,0.27181046616165433,0.46193415637860086,0.25,0.5925925925925926,0.31746031746031744,False
train_forward_oof,AAPL,2018-07,R1_recency,60,0.6172161172161172,0.22413272587221034,0.24429256562848872,0.6190476190476191,0.6153846153846154,0.6190476190476191,0.5333333333333333,False
train_forward_oof,AAPL,2018-08,R1_recency,69,0.5588235294117647,0.1198881565564866,0.22212736597117141,0.5729847494553377,0.7843137254901961,0.3333333333333333,0.7536231884057971,False
train_forward_oof,AAPL,2018-03,F1_equal,62,0.5145833333333334,0.029288959306450306,0.28068955092967074,0.5135416666666667,0.5625,0.4666666666666667,0.5483870967741935,False
train_forward_oof,AAPL,2018-04,F1_equal,63,0.544858870967742,0.11815066113959706,0.2603196505174809,0.5413306451612903,0.8709677419354839,0.21875,0.8253968253968254,False
