phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
later,AMZN,2019-02,F1,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,B0,60,0.5694444444444444,0.14433756729740643,0.26969373427795784,0.5532407407407408,0.7222222222222222,0.4166666666666667,0.6666666666666666,False
later,AMZN,2018-12,B0,54,0.544360902255639,0.08568334725853646,0.2564036519905897,0.637593984962406,0.631578947368421,0.45714285714285713,0.5740740740740741,False
later,AMZN,2019-01,B0,63,0.5163157894736843,0.03203033152014646,0.25860775810321435,0.5073684210526317,0.5526315789473685,0.48,0.5396825396825397,False
later,AMZN,2019-02,B0,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,B1,60,0.5694444444444444,0.14433756729740643,0.23942553125094168,0.568287037037037,0.7222222222222222,0.4166666666666667,0.6666666666666666,False
later,AMZN,2018-12,B1,54,0.544360902255639,0.08568334725853646,0.2428203314033896,0.5924812030075187,0.631578947368421,0.45714285714285713,0.5740740740740741,False
later,AMZN,2019-01,B1,63,0.5163157894736843,0.03203033152014646,0.2550319434643852,0.49578947368421056,0.5526315789473685,0.48,0.5396825396825397,False
later,AMZN,2019-02,B1,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,B2,60,0.5208333333333333,0.04279604925109129,0.2881162366279055,0.5486111111111112,0.6666666666666666,0.375,0.65,False
later,AMZN,2018-12,B2,54,0.5466165413533834,0.08910768833625551,0.2551905024792545,0.6135338345864662,0.5789473684210527,0.5142857142857142,0.5185185185185185,False
later,AMZN,2019-01,B2,63,0.5294736842105263,0.058038100008800934,0.2569967069455458,0.5273684210526315,0.5789473684210527,0.48,0.5555555555555556,False
later,AMZN,2019-02,B2,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,B3,60,0.5208333333333333,0.04279604925109129,0.23961071876941947,0.5659722222222222,0.6666666666666666,0.375,0.65,False
later,AMZN,2018-12,B3,54,0.5466165413533834,0.08910768833625551,0.24263199291345994,0.58796992481203,0.5789473684210527,0.5142857142857142,0.5185185185185185,False
later,AMZN,2019-01,B3,63,0.5294736842105263,0.058038100008800934,0.2549530929378323,0.4926315789473684,0.5789473684210527,0.48,0.5555555555555556,False
later,AMZN,2019-02,B3,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,N0M,60,0.5833333333333334,0.1755241554314476,0.26627770336423956,0.5636574074074074,0.75,0.4166666666666667,0.6833333333333333,False
later,AMZN,2018-12,N0M,54,0.544360902255639,0.08568334725853646,0.25914320785076533,0.6345864661654136,0.631578947368421,0.45714285714285713,0.5740740740740741,False
later,AMZN,2019-01,N0M,63,0.5094736842105263,0.018731716231633878,0.2657566228147466,0.4789473684210527,0.5789473684210527,0.44,0.5714285714285714,False
later,AMZN,2019-02,N0M,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,N1M,60,0.5902777777777778,0.18544954675472894,0.24534454659818966,0.5810185185185185,0.7222222222222222,0.4583333333333333,0.65,False
later,AMZN,2018-12,N1M,54,0.575187969924812,0.14372207796170244,0.2427538880571546,0.5789473684210525,0.5789473684210527,0.5714285714285714,0.48148148148148145,False
later,AMZN,2019-01,N1M,63,0.5431578947368421,0.08446877845160874,0.2554967724159822,0.4926315789473684,0.5263157894736842,0.56,0.49206349206349204,False
later,AMZN,2019-02,N1M,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
train_forward_oof,AAPL,2018-03,F0,62,0.46875,-0.0625978857295168,0.3136431600178698,0.3885416666666667,0.4375,0.5,0.46774193548387094,False
train_forward_oof,AAPL,2018-04,F0,63,0.4949596774193548,-0.010826670965770146,0.28935095076251915,0.4969758064516129,0.6774193548387096,0.3125,0.6825396825396826,False
train_forward_oof,AAPL,2018-05,F0,66,0.49440820130475305,-0.01114729533239837,0.24884666842086006,0.5237651444547997,0.5405405405405406,0.4482758620689655,0.5454545454545454,False
train_forward_oof,AAPL,2018-06,F0,63,0.4907407407407407,-0.018731716231633878,0.256047995943431,0.4660493827160494,0.3888888888888889,0.5925925925925926,0.3968253968253968,False
train_forward_oof,AAPL,2018-07,F0,60,0.5274725274725275,0.05315774339537505,0.24867832804680787,0.5873015873015873,0.4358974358974359,0.6190476190476191,0.4166666666666667,False
train_forward_oof,AAPL,2018-08,F0,69,0.5098039215686274,0.018475274304048998,0.2367926452764008,0.5599128540305011,0.6862745098039216,0.3333333333333333,0.6811594202898551,False
train_forward_oof,AAPL,2018-03,R1,62,0.42291666666666666,-0.15817166261312793,0.31218205095693174,0.4395833333333333,0.3125,0.5333333333333333,0.3870967741935484,False
train_forward_oof,AAPL,2018-04,R1,63,0.5564516129032258,0.11359236684941297,0.2427480052414925,0.592741935483871,0.6129032258064516,0.5,0.5555555555555556,False
train_forward_oof,AAPL,2018-05,R1,66,0.5671015843429636,0.13376754398878044,0.24930082061036912,0.5582479030754892,0.5135135135135135,0.6206896551724138,0.45454545454545453,False
train_forward_oof,AAPL,2018-06,R1,63,0.4907407407407407,-0.018731716231633878,0.2663216143320161,0.4403292181069959,0.3888888888888889,0.5925925925925926,0.3968253968253968,False
train_forward_oof,AAPL,2018-07,R1,60,0.586080586080586,0.17216117216117216,0.2444661398323707,0.645909645909646,0.41025641025641024,0.7619047619047619,0.35,False
train_forward_oof,AAPL,2018-08,R1,69,0.5081699346405228,0.014806384278366074,0.2338478164075101,0.5773420479302832,0.6274509803921569,0.3888888888888889,0.6231884057971014,False
train_forward_oof,AAPL,2018-03,F1,62,0.5145833333333334,0.029288959306450306,0.28068955092967074,0.5135416666666667,0.5625,0.4666666666666667,0.5483870967741935,False
