method,symbol,month,n,BA,MCC,Brier,pred_up,constant
F1_new_temperature,AMZN,2018-04,63,0.4107142857142857,-0.18613229922816868,0.25022547660671846,0.3492063492063492,0
F1_new_temperature,AMZN,2018-05,65,0.5969785575048733,0.21748750777439183,0.2499598723609979,0.26153846153846155,0
F1_new_temperature,AMZN,2018-06,63,0.5853260869565218,0.16688534570653044,0.24986299257329847,0.4126984126984127,0
F1_new_temperature,AMZN,2018-07,60,0.6333333333333333,0.27668578554642986,0.24973811708687696,0.6333333333333333,0
F1_new_temperature,AMZN,2018-08,69,0.5961206896551725,0.19324351318655425,0.2496132378764359,0.5942028985507246,0
F1_new_temperature,AMZN,2018-09,57,0.4716748768472906,-0.05817474046899912,0.24981225816157976,0.38596491228070173,0
F1_new_temperature,AMZN,2018-10,69,0.6800595238095238,0.3322771737175835,0.2467586693153897,0.463768115942029,0
F1_new_temperature,AMZN,2018-11,60,0.5,0.0,0.2483833939510908,0.5,0
F1_new_temperature,AMZN,2018-12,54,0.6323308270676692,0.2572263857652138,0.2426774204055302,0.4074074074074074,0
F1_new_temperature,AMZN,2019-01,63,0.4836842105263158,-0.03203033152014646,0.250420600433884,0.4603174603174603,0
F1_new_temperature,AMZN,2019-02,2,0.5,0.0,0.2500188589264477,1.0,1
F2_new_temperature,AAPL,2018-03,62,0.4239583333333333,-0.15884586105957427,0.3218236568213798,0.3548387096774194,0
F2_new_temperature,AAPL,2018-04,63,0.5418346774193548,0.08688170650756233,0.2497960425895682,0.6349206349206349,0
F2_new_temperature,AAPL,2018-05,66,0.5139794967381175,0.02884636720764711,0.24998105038195106,0.6363636363636364,0
F2_new_temperature,AAPL,2018-06,63,0.4027777777777778,-0.19364916731037085,0.250430604503922,0.5555555555555556,0
F2_new_temperature,AAPL,2018-07,60,0.49450549450549447,-0.010488677029536228,0.2501446083753161,0.5166666666666667,0
F2_new_temperature,AAPL,2018-08,69,0.630718954248366,0.23883257361061286,0.2494899896361097,0.6376811594202898,0
F2_new_temperature,AAPL,2018-09,57,0.5843596059113301,0.21373088995176615,0.24974333128478082,0.8070175438596491,0
F2_new_temperature,AAPL,2018-10,69,0.5269230769230769,0.0792593923901217,0.25000094587435373,0.8695652173913043,0
F2_new_temperature,AAPL,2018-11,60,0.5411568409343714,0.09725432863545883,0.24980551016644317,0.7666666666666667,0
F2_new_temperature,AAPL,2018-12,53,0.5797213622291022,0.1885384697800485,0.25015328127063563,0.7924528301886793,0
F2_new_temperature,AAPL,2019-01,63,0.5535343035343036,0.13025458224962924,0.2498762516789503,0.7936507936507936,0
F2_new_temperature,AAPL,2019-02,2,,0.0,0.2508439661412095,1.0,1
F2_new_temperature,AMZN,2018-03,62,0.41058201058201055,-0.19233564228738492,0.33924628529214956,0.6935483870967742,0
F2_new_temperature,AMZN,2018-04,63,0.46071428571428574,-0.07809475220897141,0.2509947940332419,0.5079365079365079,0
F2_new_temperature,AMZN,2018-05,65,0.4220272904483431,-0.15415288347095465,0.25032377393335115,0.5384615384615384,0
F2_new_temperature,AMZN,2018-06,63,0.4989130434782609,-0.002195496824144787,0.24989971677593711,0.6507936507936508,0
F2_new_temperature,AMZN,2018-07,60,0.5666666666666667,0.15075567228888181,0.24977038568570675,0.7333333333333333,0
F2_new_temperature,AMZN,2018-08,69,0.6258620689655172,0.25303634910526385,0.24968662593386978,0.5942028985507246,0
F2_new_temperature,AMZN,2018-09,57,0.4193349753694582,-0.16439549208355386,0.24996501541031851,0.40350877192982454,0
F2_new_temperature,AMZN,2018-10,69,0.5967261904761905,0.18033305940750557,0.2499357801738084,0.5797101449275363,0
F2_new_temperature,AMZN,2018-11,60,0.5763888888888888,0.15531518604934888,0.24962121244298144,0.6333333333333333,0
F2_new_temperature,AMZN,2018-12,54,0.6015037593984962,0.19389168358237033,0.24947245394893955,0.5,0
F2_new_temperature,AMZN,2019-01,63,0.53,0.05877538136452586,0.24982156868337116,0.47619047619047616,0
F2_new_temperature,AMZN,2019-02,2,0.5,0.0,0.2499931263641592,1.0,1
H0_temperature,AAPL,2018-03,62,0.4552083333333333,-0.09191056070762839,0.3322565634579003,0.3870967741935484,0
H0_temperature,AAPL,2018-04,63,0.43044354838709675,-0.14321395089868139,0.2502361151688156,0.6190476190476191,0
H0_temperature,AAPL,2018-05,66,0.5904007455731594,0.17955083174038333,0.24991325466824282,0.5151515151515151,0
H0_temperature,AAPL,2018-06,63,0.48611111111111116,-0.027777777777777776,0.25006966434875905,0.42857142857142855,0
H0_temperature,AAPL,2018-07,60,0.5494505494505495,0.0989010989010989,0.2500373669677757,0.35,0
H0_temperature,AAPL,2018-08,69,0.6503267973856209,0.28005601680560194,0.24957958955754617,0.6666666666666666,0
H0_temperature,AAPL,2018-09,57,0.687807881773399,0.41045671814845003,0.24961076254368575,0.7017543859649122,0
H0_temperature,AAPL,2018-10,69,0.4346153846153846,-0.17708760343698193,0.2500411390000172,0.8405797101449275,0
H0_temperature,AAPL,2018-11,60,0.5583982202447163,0.13478996693836334,0.2497891824924772,0.75,0
H0_temperature,AAPL,2018-12,53,0.5828173374613003,0.18016531997435586,0.24999503158778097,0.7358490566037735,0
H0_temperature,AAPL,2019-01,63,0.461018711018711,-0.09011715636382381,0.2499957155467922,0.7619047619047619,0
H0_temperature,AAPL,2019-02,2,,0.0,0.25103605022050834,1.0,1
H0_temperature,AMZN,2018-03,62,0.41058201058201055,-0.19233564228738492,0.36021626551022373,0.6935483870967742,0
H0_temperature,AMZN,2018-04,63,0.4107142857142857,-0.17748807320220775,0.2515040364636325,0.49206349206349204,0
H0_temperature,AMZN,2018-05,65,0.5467836257309941,0.10304154720105538,0.2500517377134977,0.27692307692307694,0
H0_temperature,AMZN,2018-06,63,0.6043478260869566,0.20118227630781807,0.2498666490666657,0.5238095238095238,0
H0_temperature,AMZN,2018-07,60,0.6666666666666667,0.35355339059327373,0.24970802786672497,0.6666666666666666,0
H0_temperature,AMZN,2018-08,69,0.6775862068965517,0.3524484266511361,0.2497130542484136,0.5507246376811594,0
H0_temperature,AMZN,2018-09,57,0.4211822660098522,-0.15763546798029557,0.2499710344310678,0.5087719298245614,0
H0_temperature,AMZN,2018-10,69,0.6041666666666666,0.19190257769659927,0.2497666316121196,0.5217391304347826,0
H0_temperature,AMZN,2018-11,60,0.5138888888888888,0.02723168561657922,0.2498851620281031,0.5166666666666667,0
H0_temperature,AMZN,2018-12,54,0.5894736842105264,0.17138276114211987,0.2494262358675938,0.46296296296296297,0
H0_temperature,AMZN,2019-01,63,0.4105263157894737,-0.17511819922894495,0.2499845322929847,0.49206349206349204,0
H0_temperature,AMZN,2019-02,2,0.5,0.0,0.2499931263630238,1.0,1
H1_temperature,AAPL,2018-03,62,0.5104166666666666,0.0222717701593687,0.33007086992644924,0.6774193548387096,0
H1_temperature,AAPL,2018-04,63,0.5252016129032258,0.05118310542552692,0.24907106618882022,0.5873015873015873,0
H1_temperature,AAPL,2018-05,66,0.5144454799627214,0.03278984261532774,0.25360271267667717,0.25757575757575757,0
H1_temperature,AAPL,2018-06,63,0.5740740740740741,0.14664711502135327,0.25020823947293735,0.49206349206349204,0
H1_temperature,AAPL,2018-07,60,0.5384615384615384,0.07546295692968115,0.25009373527101364,0.38333333333333336,0
H1_temperature,AAPL,2018-08,69,0.5849673202614378,0.16011904396842466,0.24959764611664106,0.6811594202898551,0
H1_temperature,AAPL,2018-09,57,0.6188423645320198,0.2831921951995806,0.24965950198925416,0.7719298245614035,0
H1_temperature,AAPL,2018-10,69,0.514102564102564,0.04367280615529453,0.2500181306426262,0.8840579710144928,0
H1_temperature,AAPL,2018-11,60,0.5239154616240267,0.05801870147824263,0.2497875282997106,0.7833333333333333,0
H1_temperature,AAPL,2018-12,53,0.5944272445820433,0.2164018754615814,0.2501093532920719,0.7735849056603774,0
H1_temperature,AAPL,2019-01,63,0.48232848232848236,-0.04583459166522033,0.24986928303286782,0.8253968253968254,0
H1_temperature,AAPL,2019-02,2,,0.0,0.25105353424558624,1.0,1
H1_temperature,AMZN,2018-03,62,0.382010582010582,-0.2622758125723706,0.35390478343507153,0.7258064516129032,0
H1_temperature,AMZN,2018-04,63,0.45357142857142857,-0.09372184261837677,0.25193562444710815,0.5873015873015873,0
H1_temperature,AMZN,2018-05,65,0.42543859649122806,-0.1705924156809514,0.25099662968463143,0.24615384615384617,0
H1_temperature,AMZN,2018-06,63,0.46467391304347827,-0.07135364678470558,0.24982589047288464,0.6507936507936508,0
H1_temperature,AMZN,2018-07,60,0.7666666666666667,0.5333333333333333,0.24965096036276074,0.5,0
H1_temperature,AMZN,2018-08,69,0.5913793103448276,0.18615982608054538,0.2498616415115094,0.6231884057971014,0
H1_temperature,AMZN,2018-09,57,0.4907635467980296,-0.0184956984007698,0.2499069894122773,0.47368421052631576,0
H1_temperature,AMZN,2018-10,69,0.6473214285714286,0.2846520432287211,0.24988011473393337,0.6521739130434783,0
H1_temperature,AMZN,2018-11,60,0.4930555555555556,-0.013994571159380999,0.25007848086701984,0.6166666666666667,0
H1_temperature,AMZN,2018-12,54,0.5466165413533834,0.08910768833625551,0.24984183920203837,0.5185185185185185,0
H1_temperature,AMZN,2019-01,63,0.4031578947368421,-0.1936842105263158,0.25012698922113724,0.6031746031746031,0
H1_temperature,AMZN,2019-02,2,0.5,0.0,0.25018206885902494,1.0,1
H2_temperature,AAPL,2018-03,62,0.5270833333333333,0.057196065046082586,0.32977779784174216,0.6612903225806451,0
H2_temperature,AAPL,2018-04,63,0.5090725806451613,0.01833088937766916,0.24914020644340024,0.5714285714285714,0
H2_temperature,AAPL,2018-05,66,0.4972041006523765,-0.006231527532127217,0.25247748094845474,0.2727272727272727,0
H2_temperature,AAPL,2018-06,63,0.49537037037037035,-0.009174698042719672,0.2501758775728925,0.47619047619047616,0
H2_temperature,AAPL,2018-07,60,0.5622710622710623,0.12326934324804635,0.25012108688217616,0.36666666666666664,0
H2_temperature,AAPL,2018-08,69,0.5669934640522876,0.12967932252551395,0.24957515222331375,0.7101449275362319,0
H2_temperature,AAPL,2018-09,57,0.583743842364532,0.19955512200592207,0.2496954774831064,0.7719298245614035,0
H2_temperature,AAPL,2018-10,69,0.49743589743589745,-0.007548513560963971,0.2500423961761058,0.8695652173913043,0
H2_temperature,AAPL,2018-11,60,0.5066740823136818,0.01667593364912675,0.24977989197774367,0.8,0
H2_temperature,AAPL,2018-12,53,0.5681114551083591,0.15183249942890767,0.2501404816726589,0.7547169811320755,0
H2_temperature,AAPL,2019-01,63,0.48804573804573803,-0.029085974677101674,0.24985641616915866,0.7936507936507936,0
H2_temperature,AAPL,2019-02,2,,0.0,0.2512625471818466,1.0,1
H2_temperature,AMZN,2018-03,62,0.4291005291005291,-0.15489104267951137,0.3566667029232363,0.7096774193548387,0
H2_temperature,AMZN,2018-04,63,0.39285714285714285,-0.2192645048267573,0.25224232777827216,0.6190476190476191,0
H2_temperature,AMZN,2018-05,65,0.449317738791423,-0.12487810821089253,0.2511522778694094,0.2,0
H2_temperature,AMZN,2018-06,63,0.5233695652173913,0.04501100457620699,0.2500474640746818,0.5079365079365079,0
H2_temperature,AMZN,2018-07,60,0.75,0.5002780094738025,0.24962472584216386,0.48333333333333334,0
H2_temperature,AMZN,2018-08,69,0.5913793103448276,0.18615982608054538,0.24985649654847164,0.6231884057971014,0
H2_temperature,AMZN,2018-09,57,0.5080049261083743,0.01606933174873139,0.2499069501469628,0.45614035087719296,0
H2_temperature,AMZN,2018-10,69,0.6071428571428572,0.19889806323953876,0.2498991998752247,0.5652173913043478,0
H2_temperature,AMZN,2018-11,60,0.4722222222222222,-0.0564782494724905,0.2500942908758759,0.6333333333333333,0
H2_temperature,AMZN,2018-12,54,0.5203007518796992,0.038778336716474064,0.2498425290856414,0.5,0
H2_temperature,AMZN,2019-01,63,0.42947368421052634,-0.14333395419658695,0.250122838438274,0.6349206349206349,0
H2_temperature,AMZN,2019-02,2,0.5,0.0,0.24993461069599493,1.0,1
P_cross_hgb_temperature,AAPL,2018-03,62,0.45,-0.10041928905068677,0.34494705032762085,0.5483870967741935,0
P_cross_hgb_temperature,AAPL,2018-04,63,0.5554435483870968,0.11088709677419355,0.24958478568245096,0.49206349206349204,0
P_cross_hgb_temperature,AAPL,2018-05,66,0.47343895619757687,-0.053624197893232216,0.25134663847663624,0.5909090909090909,0
P_cross_hgb_temperature,AAPL,2018-06,63,0.5833333333333334,0.16547920455440748,0.24982808698710318,0.5396825396825397,0
P_cross_hgb_temperature,AAPL,2018-07,60,0.652014652014652,0.2901867311505023,0.2497345332286325,0.48333333333333334,0
P_cross_hgb_temperature,AAPL,2018-08,69,0.5506535947712419,0.11061556586789222,0.2470591662334156,0.7971014492753623,0
P_cross_hgb_temperature,AAPL,2018-09,57,0.5307881773399015,0.07151444030922083,0.25141747753497556,0.7543859649122807,0
P_cross_hgb_temperature,AAPL,2018-10,69,0.5025641025641026,0.0063213954124101395,0.2534698875366192,0.7971014492753623,0
P_cross_hgb_temperature,AAPL,2018-11,60,0.4949944382647386,-0.010488677029536228,0.2508331186784761,0.65,0
P_cross_hgb_temperature,AAPL,2018-12,53,0.5975232198142415,0.20764279125454954,0.25133749133970806,0.7169811320754716,0
P_cross_hgb_temperature,AAPL,2019-01,63,0.44542619542619544,-0.1139901881468883,0.25362414642398207,0.6666666666666666,0
P_cross_hgb_temperature,AAPL,2019-02,2,,0.0,0.26309463449877657,1.0,1
P_cross_hgb_temperature,AMZN,2018-03,62,0.3592592592592593,-0.29855619650098675,0.3503237173343977,0.6774193548387096,0
P_cross_hgb_temperature,AMZN,2018-04,63,0.4857142857142857,-0.02883749003642362,0.2502015324728123,0.5873015873015873,0
P_cross_hgb_temperature,AMZN,2018-05,65,0.4848927875243665,-0.0332738329503408,0.24991087237062387,0.7230769230769231,0
P_cross_hgb_temperature,AMZN,2018-06,63,0.36195652173913045,-0.27882809666638797,0.25025402040369327,0.6507936507936508,0
P_cross_hgb_temperature,AMZN,2018-07,60,0.4666666666666667,-0.08333333333333333,0.25031847166300464,0.8,0
P_cross_hgb_temperature,AMZN,2018-08,69,0.4362068965517241,-0.1461526143282709,0.24999062877737033,0.7536231884057971,0
P_cross_hgb_temperature,AMZN,2018-09,57,0.44273399014778325,-0.1300273343211129,0.2501377097678637,0.7368421052631579,0
P_cross_hgb_temperature,AMZN,2018-10,69,0.5178571428571429,0.033465806118987015,0.25011236499685124,0.5942028985507246,0
P_cross_hgb_temperature,AMZN,2018-11,60,0.5625,0.12274756325774572,0.24977576631754447,0.5333333333333333,0
P_cross_hgb_temperature,AMZN,2018-12,54,0.5135338345864662,0.02742042485535409,0.2500493693188895,0.6666666666666666,0
P_cross_hgb_temperature,AMZN,2019-01,63,0.46894736842105267,-0.06527411366170119,0.2498604074796302,0.6825396825396826,0
P_cross_hgb_temperature,AMZN,2019-02,2,0.5,0.0,0.2500700823399947,1.0,1
P_cross_lr_temperature,AAPL,2018-03,62,0.4864583333333333,-0.02742835785851597,0.32759760181469494,0.41935483870967744,0
P_cross_lr_temperature,AAPL,2018-04,63,0.5564516129032258,0.11359236684941297,0.2497584303666766,0.5555555555555556,0
P_cross_lr_temperature,AAPL,2018-05,66,0.49068033550792167,-0.018717994731537357,0.25005213114198727,0.5757575757575758,0
P_cross_lr_temperature,AAPL,2018-06,63,0.4907407407407407,-0.01833088937766916,0.2501456327317418,0.5079365079365079,0
P_cross_lr_temperature,AAPL,2018-07,60,0.5915750915750916,0.17471413945365305,0.24983215553131843,0.5,0
P_cross_lr_temperature,AAPL,2018-08,69,0.6241830065359477,0.24836601307189543,0.24944505068738893,0.7391304347826086,0
P_cross_lr_temperature,AAPL,2018-09,57,0.4963054187192118,-0.009061004703659371,0.24670037951387064,0.7894736842105263,0
P_cross_lr_temperature,AAPL,2018-10,69,0.5115384615384615,0.0265487880754859,0.25067721493149997,0.7536231884057971,0
P_cross_lr_temperature,AAPL,2018-11,60,0.5456062291434928,0.09458687292928995,0.24783047422358315,0.6333333333333333,0
P_cross_lr_temperature,AAPL,2018-12,53,0.6068111455108359,0.20580608326643168,0.24701630133888391,0.5471698113207547,0
P_cross_lr_temperature,AAPL,2019-01,63,0.4802494802494802,-0.04467732272950039,0.24895333577063028,0.746031746031746,0
P_cross_lr_temperature,AAPL,2019-02,2,,0.0,0.2604363052369493,1.0,1
P_cross_lr_temperature,AMZN,2018-03,62,0.3735449735449735,-0.2649600645856019,0.32131528597462555,0.6612903225806451,0
P_cross_lr_temperature,AMZN,2018-04,63,0.42857142857142855,-0.14890583938253493,0.25006615368339313,0.6507936507936508,0
P_cross_lr_temperature,AMZN,2018-05,65,0.4853801169590643,-0.028903665650804,0.2501094556398181,0.5384615384615384,0
P_cross_lr_temperature,AMZN,2018-06,63,0.5239130434782608,0.04946631254546167,0.24982511898468115,0.6825396825396826,0
P_cross_lr_temperature,AMZN,2018-07,60,0.5666666666666667,0.15762208124782015,0.24980968696275715,0.7666666666666667,0
P_cross_lr_temperature,AMZN,2018-08,69,0.6211206896551724,0.24674958079543985,0.2496544287854415,0.6231884057971014,0
P_cross_lr_temperature,AMZN,2018-09,57,0.562807881773399,0.1271919326431982,0.24995439918724616,0.5789473684210527,0
P_cross_lr_temperature,AMZN,2018-10,69,0.5892857142857143,0.1709408646894569,0.24979274827561307,0.6376811594202898,0
P_cross_lr_temperature,AMZN,2018-11,60,0.5555555555555556,0.10984700727621793,0.25028862730480156,0.5666666666666667,0
P_cross_lr_temperature,AMZN,2018-12,54,0.544360902255639,0.08568334725853646,0.2486731229243763,0.5740740740740741,0
P_cross_lr_temperature,AMZN,2019-01,63,0.37631578947368427,-0.2538649774406041,0.2501545697427716,0.6507936507936508,0
P_cross_lr_temperature,AMZN,2019-02,2,0.5,0.0,0.2493741931822131,1.0,1
P_cross_tabpfn_temperature,AAPL,2018-03,62,0.43645833333333334,-0.1272823676500175,0.31149897381526676,0.46774193548387094,0
P_cross_tabpfn_temperature,AAPL,2018-04,63,0.5569556451612903,0.11567381826169085,0.24980789405788761,0.5873015873015873,0
P_cross_tabpfn_temperature,AAPL,2018-05,66,0.5521901211556384,0.1048207704966092,0.24997982698489332,0.5757575757575758,0
P_cross_tabpfn_temperature,AAPL,2018-06,63,0.44907407407407407,-0.10573013661495896,0.25003699274585883,0.3492063492063492,0
P_cross_tabpfn_temperature,AAPL,2018-07,60,0.5567765567765568,0.10886847654706353,0.2496631322311285,0.55,0
P_cross_tabpfn_temperature,AAPL,2018-08,69,0.5049019607843137,0.008610882996604705,0.24892873974096094,0.5072463768115942,0
P_cross_tabpfn_temperature,AAPL,2018-09,57,0.5511083743842364,0.18063978337461514,0.24910830172355058,0.9122807017543859,0
P_cross_tabpfn_temperature,AAPL,2018-10,69,0.514102564102564,0.04367280615529453,0.2501415189427743,0.8840579710144928,0
P_cross_tabpfn_temperature,AAPL,2018-11,60,0.4721913236929922,-0.07457704245544709,0.25117417568444,0.8333333333333334,0
P_cross_tabpfn_temperature,AAPL,2018-12,53,0.5944272445820433,0.2164018754615814,0.2511841762227806,0.7735849056603774,0
P_cross_tabpfn_temperature,AAPL,2019-01,63,0.4438669438669439,-0.1579494379477969,0.24954829834149514,0.8571428571428571,0
P_cross_tabpfn_temperature,AAPL,2019-02,2,,0.0,0.26552308910510436,1.0,1
P_cross_tabpfn_temperature,AMZN,2018-03,62,0.4703703703703703,-0.07027283689263066,0.29809357560927946,0.7741935483870968,0
P_cross_tabpfn_temperature,AMZN,2018-04,63,0.5178571428571428,0.03998081381295008,0.25008427211112416,0.7301587301587301,0
P_cross_tabpfn_temperature,AMZN,2018-05,65,0.5565302144249512,0.11306042884990253,0.25005322078474507,0.5846153846153846,0
P_cross_tabpfn_temperature,AMZN,2018-06,63,0.4896739130434783,-0.021360453144631173,0.249979493209493,0.6825396825396826,0
P_cross_tabpfn_temperature,AMZN,2018-07,60,0.5,0.0,0.2499758166151251,0.9333333333333333,0
P_cross_tabpfn_temperature,AMZN,2018-08,69,0.5064655172413793,0.018952451089472588,0.2498962626885106,0.8695652173913043,0
P_cross_tabpfn_temperature,AMZN,2018-09,57,0.5123152709359606,0.026915194632685248,0.24994932259680927,0.7017543859649122,0
P_cross_tabpfn_temperature,AMZN,2018-10,69,0.5372023809523809,0.07546020131504612,0.24999647454271196,0.7101449275362319,0
P_cross_tabpfn_temperature,AMZN,2018-11,60,0.5694444444444444,0.14433756729740643,0.24997895243449847,0.6666666666666666,0
P_cross_tabpfn_temperature,AMZN,2018-12,54,0.5706766917293233,0.1373822742155119,0.25000688863708537,0.5925925925925926,0
P_cross_tabpfn_temperature,AMZN,2019-01,63,0.4615789473684211,-0.09289757539446356,0.24994932139690354,0.7936507936507936,0
P_cross_tabpfn_temperature,AMZN,2019-02,2,0.5,0.0,0.24975243646418638,1.0,1
P_own_hgb_temperature,AAPL,2018-03,62,0.434375,-0.13145556003198527,0.3490761163126989,0.532258064516129,0
P_own_hgb_temperature,AAPL,2018-04,63,0.5070564516129032,0.014199045856176621,0.24964801783710544,0.4444444444444444,0
P_own_hgb_temperature,AAPL,2018-05,66,0.43662628145386767,-0.12587068616851615,0.25004084789318715,0.5151515151515151,0
P_own_hgb_temperature,AAPL,2018-06,63,0.5416666666666666,0.08429272304235245,0.24966666779055993,0.6031746031746031,0
P_own_hgb_temperature,AAPL,2018-07,60,0.6153846153846154,0.22026221762026077,0.24848405287118958,0.48333333333333334,0
P_own_hgb_temperature,AAPL,2018-08,69,0.6519607843137255,0.29875904328450453,0.24414354375395397,0.7246376811594203,0
P_own_hgb_temperature,AAPL,2018-09,57,0.583128078817734,0.18874935627258327,0.24862409405099792,0.7368421052631579,0
P_own_hgb_temperature,AAPL,2018-10,69,0.5448717948717949,0.10785837148823899,0.24792103223385412,0.782608695652174,0
P_own_hgb_temperature,AAPL,2018-11,60,0.4582869855394883,-0.09627854781311668,0.2504630166952288,0.75,0
P_own_hgb_temperature,AAPL,2018-12,53,0.5828173374613003,0.18016531997435586,0.2560320979746221,0.7358490566037735,0
P_own_hgb_temperature,AAPL,2019-01,63,0.3799376299376299,-0.25077841392315425,0.2586893229132448,0.6666666666666666,0
P_own_hgb_temperature,AAPL,2019-02,2,,0.0,0.29870472533072995,1.0,1
P_own_hgb_temperature,AMZN,2018-03,62,0.37777777777777777,-0.2628966471502125,0.362649170642843,0.6935483870967742,0
P_own_hgb_temperature,AMZN,2018-04,63,0.43214285714285716,-0.13530073182527272,0.2502228171299806,0.5396825396825397,0
P_own_hgb_temperature,AMZN,2018-05,65,0.5038986354775828,0.007693004760192652,0.24994943355175875,0.5230769230769231,0
P_own_hgb_temperature,AMZN,2018-06,63,0.4923913043478261,-0.014744195615489715,0.2497672975926664,0.5555555555555556,0
P_own_hgb_temperature,AMZN,2018-07,60,0.3833333333333333,-0.24459979523511427,0.250207659770522,0.65,0
P_own_hgb_temperature,AMZN,2018-08,69,0.4456896551724138,-0.11652289992484975,0.2500530943357814,0.6956521739130435,0
P_own_hgb_temperature,AMZN,2018-09,57,0.5301724137931034,0.0671376515502072,0.24992946981655298,0.7192982456140351,0
P_own_hgb_temperature,AMZN,2018-10,69,0.5550595238095238,0.1054135332251651,0.2500391158326544,0.6376811594202898,0
P_own_hgb_temperature,AMZN,2018-11,60,0.5069444444444444,0.014119562368122625,0.24986939867767327,0.6333333333333333,0
P_own_hgb_temperature,AMZN,2018-12,54,0.46090225563909776,-0.07732822912690228,0.25020422177068025,0.6296296296296297,0
P_own_hgb_temperature,AMZN,2019-01,63,0.5889473684210527,0.1767817244340697,0.24992398372659883,0.5873015873015873,0
P_own_hgb_temperature,AMZN,2019-02,2,0.0,-1.0,0.25029128948651924,0.5,0
P_own_lr_temperature,AAPL,2018-03,62,0.45416666666666666,-0.09283444198266944,0.30819176380962665,0.41935483870967744,0
P_own_lr_temperature,AAPL,2018-04,63,0.5246975806451613,0.049696660496618174,0.24958287230401383,0.5555555555555556,0
P_own_lr_temperature,AAPL,2018-05,66,0.5535880708294502,0.10717614165890028,0.24991121381627934,0.4393939393939394,0
P_own_lr_temperature,AAPL,2018-06,63,0.44907407407407407,-0.10112618056102679,0.25129131065800586,0.4603174603174603,0
P_own_lr_temperature,AAPL,2018-07,60,0.6172161172161172,0.22413272587221034,0.24945484800332388,0.5333333333333333,0
P_own_lr_temperature,AAPL,2018-08,69,0.5849673202614378,0.16011904396842466,0.24548018035596908,0.6811594202898551,0
P_own_lr_temperature,AAPL,2018-09,57,0.583128078817734,0.18874935627258327,0.24065237692033423,0.7368421052631579,0
P_own_lr_temperature,AAPL,2018-10,69,0.5076923076923077,0.017073311796734165,0.24817398723620374,0.7246376811594203,0
P_own_lr_temperature,AAPL,2018-11,60,0.5595105672969967,0.13199128086258038,0.2451671551363296,0.7166666666666667,0
P_own_lr_temperature,AAPL,2018-12,53,0.5510835913312693,0.0988560221951239,0.24819103588147526,0.5660377358490566,0
P_own_lr_temperature,AAPL,2019-01,63,0.4724532224532224,-0.059099688913016576,0.24966105123086446,0.6984126984126984,0
P_own_lr_temperature,AAPL,2019-02,2,,0.0,0.29100932018184356,1.0,1
P_own_lr_temperature,AMZN,2018-03,62,0.4291005291005291,-0.15489104267951137,0.3125800140143523,0.7096774193548387,0
P_own_lr_temperature,AMZN,2018-04,63,0.4714285714285714,-0.058038100008800934,0.2501372567725723,0.6031746031746031,0
P_own_lr_temperature,AMZN,2018-05,65,0.4722222222222222,-0.054812658916372645,0.2500569788607456,0.5230769230769231,0
P_own_lr_temperature,AMZN,2018-06,63,0.6048913043478261,0.22006970263318495,0.24978672846946653,0.6984126984126984,0
P_own_lr_temperature,AMZN,2018-07,60,0.6,0.2364331218717302,0.2497572131630101,0.7666666666666667,0
P_own_lr_temperature,AMZN,2018-08,69,0.6211206896551724,0.24674958079543985,0.24969937463137362,0.6231884057971014,0
P_own_lr_temperature,AMZN,2018-09,57,0.49384236453201974,-0.012900487596043946,0.24992198638633367,0.6491228070175439,0
P_own_lr_temperature,AMZN,2018-10,69,0.5654761904761905,0.1243434071559219,0.24942401340627665,0.6231884057971014,0
P_own_lr_temperature,AMZN,2018-11,60,0.513888888888889,0.027777777777777776,0.25019229937729814,0.6,0
P_own_lr_temperature,AMZN,2018-12,54,0.5586466165413534,0.1127242960381356,0.24749280964827647,0.5555555555555556,0
P_own_lr_temperature,AMZN,2019-01,63,0.4226315789473684,-0.16059101370939324,0.24999030497676875,0.6666666666666666,0
P_own_lr_temperature,AMZN,2019-02,2,0.5,0.0,0.24998119380025752,1.0,1
P_own_tabpfn_temperature,AAPL,2018-03,62,0.471875,-0.058191817512585564,0.2866455000352868,0.3709677419354839,0
P_own_tabpfn_temperature,AAPL,2018-04,63,0.5574596774193548,0.11830717682934551,0.24991816566203776,0.6190476190476191,0
P_own_tabpfn_temperature,AAPL,2018-05,66,0.570829450139795,0.14225675995968393,0.2499135925920286,0.42424242424242425,0
P_own_tabpfn_temperature,AAPL,2018-06,63,0.4675925925925926,-0.06804138174397717,0.25002509601199185,0.3333333333333333,0
P_own_tabpfn_temperature,AAPL,2018-07,60,0.5604395604395604,0.12087912087912088,0.24974475443495256,0.65,0
P_own_tabpfn_temperature,AAPL,2018-08,69,0.5964052287581699,0.1964833676897975,0.2437599917642769,0.7536231884057971,0
P_own_tabpfn_temperature,AAPL,2018-09,57,0.5671182266009852,0.17644101780442445,0.24708449741782912,0.8245614035087719,0
P_own_tabpfn_temperature,AAPL,2018-10,69,0.5435897435897437,0.13498867357091038,0.25122384790520064,0.8840579710144928,0
P_own_tabpfn_temperature,AAPL,2018-11,60,0.40545050055617354,-0.2535619443485201,0.25766196786105744,0.8333333333333334,0
P_own_tabpfn_temperature,AAPL,2018-12,53,0.5386996904024768,0.09152352901944102,0.2576174586775073,0.7924528301886793,0
