method,symbol,phase,original_news,n,BA,MCC,Brier,pred_up,constant
F2_new_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.25892981164993834,0.717391304347826,0
F2_new_temperature,AMZN,train_forward_oof,1,198,0.38972917731221257,-0.2206431397592043,0.269859515968435,0.5252525252525253,0
H0_temperature,AAPL,development,0,2,,0.0,0.24874717017522452,0.5,0
H0_temperature,AAPL,development,1,124,0.5519957983193278,0.12539463823990082,0.24986417512613568,0.782258064516129,0
H0_temperature,AAPL,later,1,178,0.5281672350637868,0.06527934660439429,0.24993758316623566,0.7528089887640449,0
H0_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.2504160348902779,0.75,0
H0_temperature,AAPL,train_forward_oof,1,379,0.5294805194805194,0.05791901119675153,0.2634169272033698,0.49604221635883905,0
H0_temperature,AMZN,development,0,53,0.5146627565982405,0.02894601536677788,0.24990459946327664,0.5283018867924528,0
H0_temperature,AMZN,development,1,73,0.5092592592592593,0.01788195203698683,0.24982606537333504,0.5068493150684932,0
H0_temperature,AMZN,later,0,95,0.5489804964539007,0.10286554024931781,0.24939159277707557,0.6526315789473685,0
H0_temperature,AMZN,later,1,84,0.4732604945370903,-0.056847824269468085,0.25022543966545435,0.32142857142857145,0
H0_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.2589298115140305,0.717391304347826,0
H0_temperature,AMZN,train_forward_oof,1,198,0.458865610628513,-0.08570071209556439,0.27647839241405275,0.35858585858585856,0
H1_temperature,AAPL,development,0,2,,0.0,0.25056492889158094,0.0,1
H1_temperature,AAPL,development,1,124,0.5745798319327731,0.206076474448487,0.24984445782214137,0.8467741935483871,0
H1_temperature,AAPL,later,1,178,0.5291777188328912,0.0726216698045009,0.24992651304508035,0.797752808988764,0
H1_temperature,AAPL,train_forward_oof,0,4,0.5,0.0,0.24209981644653084,0.0,1
H1_temperature,AAPL,train_forward_oof,1,379,0.5385425685425685,0.0757798011751553,0.2636312181037314,0.5197889182058048,0
H1_temperature,AMZN,development,0,53,0.593108504398827,0.21326022437975614,0.24999397187193922,0.7547169811320755,0
H1_temperature,AMZN,development,1,73,0.5048309178743962,0.009400555777286816,0.2498184356702525,0.4383561643835616,0
H1_temperature,AMZN,later,0,95,0.5296985815602837,0.07747533961840017,0.2498402609651348,0.8210526315789474,0
H1_temperature,AMZN,later,1,84,0.4732604945370903,-0.056847824269468085,0.250234617093966,0.32142857142857145,0
H1_temperature,AMZN,train_forward_oof,0,184,0.5367933723196882,0.07914838631318218,0.2599014929666324,0.7010869565217391,0
H1_temperature,AMZN,train_forward_oof,1,198,0.4512008175779254,-0.09881775661879047,0.2740681268819922,0.41919191919191917,0
H2_temperature,AAPL,development,0,2,,0.0,0.25040795314390585,0.0,1
H2_temperature,AAPL,development,1,124,0.5493697478991597,0.13360038436323407,0.2498770294064561,0.8387096774193549,0
H2_temperature,AAPL,later,1,178,0.517683465959328,0.04314414756838928,0.2499310020243608,0.7865168539325843,0
H2_temperature,AAPL,train_forward_oof,0,4,0.5,0.0,0.24164816572276515,0.0,1
H2_temperature,AAPL,train_forward_oof,1,379,0.5253823953823954,0.04989541503025337,0.2633984394597906,0.5171503957783641,0
H2_temperature,AMZN,development,0,53,0.5571847507331378,0.11899593906882798,0.25004822262247567,0.660377358490566,0
H2_temperature,AMZN,development,1,73,0.5265700483091788,0.05214207169780676,0.24979705685994755,0.410958904109589,0
H2_temperature,AMZN,later,0,95,0.5299202127659575,0.08204905771756568,0.2498422004029655,0.8421052631578947,0
H2_temperature,AMZN,later,1,84,0.4732604945370903,-0.056847824269468085,0.25023515509403227,0.32142857142857145,0
H2_temperature,AMZN,train_forward_oof,0,184,0.5572612085769981,0.124518992212773,0.25983117705159425,0.7119565217391305,0
H2_temperature,AMZN,train_forward_oof,1,198,0.42810424118548795,-0.15076283028973278,0.275207756385704,0.3484848484848485,0
P_cross_hgb_temperature,AAPL,development,0,2,,0.0,0.24099714084978358,1.0,1
P_cross_hgb_temperature,AAPL,development,1,124,0.5105042016806722,0.025005001500500175,0.25272761433726426,0.7741935483870968,0
P_cross_hgb_temperature,AAPL,later,1,178,0.49842111911077425,-0.003383214809560184,0.25210890255854784,0.6797752808988764,0
P_cross_hgb_temperature,AAPL,train_forward_oof,0,4,1.0,1.0,0.2448124546107814,0.25,0
P_cross_hgb_temperature,AAPL,train_forward_oof,1,379,0.5481240981240981,0.09587812634901735,0.26514646671064085,0.58311345646438,0
P_cross_hgb_temperature,AMZN,development,0,53,0.5021994134897361,0.004643584536794138,0.24999910615945703,0.6792452830188679,0
P_cross_hgb_temperature,AMZN,development,1,73,0.4887278582930757,-0.02272802144371838,0.2502143837684896,0.6438356164383562,0
P_cross_hgb_temperature,AMZN,later,0,95,0.5915336879432624,0.19875109831407883,0.24959909941840955,0.6947368421052632,0
P_cross_hgb_temperature,AMZN,later,1,84,0.42035652673950546,-0.15928694652098907,0.25022194420738675,0.5595238095238095,0
P_cross_hgb_temperature,AMZN,train_forward_oof,0,184,0.45248538011695905,-0.10585490934211908,0.2638633762432971,0.7336956521739131,0
P_cross_hgb_temperature,AMZN,train_forward_oof,1,198,0.41568727644353604,-0.178708247461559,0.26874029023583446,0.6666666666666666,0
P_cross_lr_temperature,AAPL,development,0,2,,0.0,0.2354849507565286,0.5,0
P_cross_lr_temperature,AAPL,development,1,124,0.5105042016806722,0.025005001500500175,0.24909419000847635,0.7741935483870968,0
P_cross_lr_temperature,AAPL,later,1,178,0.548376910445876,0.10151345467399929,0.24812710779999683,0.651685393258427,0
P_cross_lr_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.24995970456954264,0.75,0
P_cross_lr_temperature,AAPL,train_forward_oof,1,379,0.5488023088023088,0.09638831317320251,0.2625600183485841,0.5514511873350924,0
P_cross_lr_temperature,AMZN,development,0,53,0.5696480938416422,0.1372975735012581,0.24969443536971136,0.5094339622641509,0
P_cross_lr_temperature,AMZN,development,1,73,0.5736714975845411,0.15312333226333552,0.24999034671363884,0.684931506849315,0
P_cross_lr_temperature,AMZN,later,0,95,0.5593971631205674,0.12389702273787535,0.24874084371180266,0.6421052631578947,0
P_cross_lr_temperature,AMZN,later,1,84,0.42035652673950546,-0.15928694652098907,0.25087824290169286,0.5595238095238095,0
P_cross_lr_temperature,AMZN,train_forward_oof,0,184,0.5328947368421053,0.07237093397591142,0.25905280072387876,0.7228260869565217,0
P_cross_lr_temperature,AMZN,train_forward_oof,1,198,0.45288707204905465,-0.0955684594393315,0.26374158583773155,0.5858585858585859,0
P_cross_tabpfn_temperature,AAPL,development,0,2,,0.0,0.24497691767345225,1.0,1
P_cross_tabpfn_temperature,AAPL,development,1,124,0.5304621848739496,0.0989706333503757,0.24974987233828153,0.8951612903225806,0
P_cross_tabpfn_temperature,AAPL,later,1,178,0.5017051913603637,0.004495147298372669,0.25076292614942797,0.8258426966292135,0
P_cross_tabpfn_temperature,AAPL,train_forward_oof,0,4,0.8333333333333333,0.5773502691896258,0.24267266459552514,0.5,0
P_cross_tabpfn_temperature,AAPL,train_forward_oof,1,379,0.5055555555555555,0.010915350666574663,0.25986019299154994,0.5065963060686016,0
P_cross_tabpfn_temperature,AMZN,development,0,53,0.5476539589442815,0.10425184303774183,0.25003275531710584,0.7169811320754716,0
P_cross_tabpfn_temperature,AMZN,development,1,73,0.5040257648953301,0.00847115783516474,0.2499333164336802,0.6986301369863014,0
P_cross_tabpfn_temperature,AMZN,later,0,95,0.5811170212765957,0.1779078538569958,0.24988276841780035,0.7052631578947368,0
P_cross_tabpfn_temperature,AMZN,later,1,84,0.5025876940770557,0.005501402348658202,0.25007807444898555,0.6785714285714286,0
P_cross_tabpfn_temperature,AMZN,train_forward_oof,0,184,0.49951267056530213,-0.001236477520165905,0.2616079741983733,0.8152173913043478,0
P_cross_tabpfn_temperature,AMZN,train_forward_oof,1,198,0.4934082779764946,-0.014546627274719082,0.2542666773934177,0.7121212121212122,0
P_own_hgb_temperature,AAPL,development,0,2,,0.0,0.23869701767172952,0.5,0
P_own_hgb_temperature,AAPL,development,1,124,0.5667016806722689,0.1568391358747329,0.2483929883040271,0.7661290322580645,0
P_own_hgb_temperature,AAPL,later,1,178,0.4599595806492358,-0.0890674355972493,0.2555748257784527,0.7191011235955056,0
P_own_hgb_temperature,AAPL,train_forward_oof,0,4,1.0,1.0,0.2411622106992146,0.25,0
P_own_hgb_temperature,AAPL,train_forward_oof,1,379,0.5313708513708514,0.062031466960447694,0.264887966267488,0.5567282321899736,0
P_own_hgb_temperature,AMZN,development,0,53,0.5828445747800586,0.1656891495601173,0.24977860731311713,0.5849056603773585,0
P_own_hgb_temperature,AMZN,development,1,73,0.5301932367149759,0.06643956572707499,0.25014263814248594,0.7397260273972602,0
P_own_hgb_temperature,AMZN,later,0,95,0.5702570921985816,0.14983693497805975,0.24975857831470158,0.6736842105263158,0
P_own_hgb_temperature,AMZN,later,1,84,0.4580218516388729,-0.08373988316725563,0.2502609584539195,0.5476190476190477,0
P_own_hgb_temperature,AMZN,train_forward_oof,0,184,0.45687134502923976,-0.08885552245379051,0.26762598954471156,0.6467391304347826,0
P_own_hgb_temperature,AMZN,train_forward_oof,1,198,0.41200817577925397,-0.17789373905559633,0.2689559596334377,0.5757575757575758,0
P_own_lr_temperature,AAPL,development,0,2,,0.0,0.22202449261610943,0.5,0
P_own_lr_temperature,AAPL,development,1,124,0.5472689075630253,0.10645752491259383,0.2451382388590717,0.7338709677419355,0
P_own_lr_temperature,AAPL,later,1,178,0.5318933939623595,0.06773475575686679,0.2481731408865512,0.6685393258426966,0
P_own_lr_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.24706346389714257,0.75,0
P_own_lr_temperature,AAPL,train_forward_oof,1,379,0.5395670995670996,0.07776597364041879,0.25877116745079487,0.5145118733509235,0
P_own_lr_temperature,AMZN,development,0,53,0.5146627565982405,0.02894601536677788,0.24963005963437168,0.5283018867924528,0
P_own_lr_temperature,AMZN,development,1,73,0.5519323671497585,0.11076883630255423,0.24966324641688234,0.7123287671232876,0
P_own_lr_temperature,AMZN,later,0,95,0.5489804964539007,0.10286554024931781,0.2473865403487193,0.6526315789473685,0
P_own_lr_temperature,AMZN,later,1,84,0.45514663599769983,-0.08999179993738798,0.251473570853017,0.5714285714285714,0
P_own_lr_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.2589298117992521,0.717391304347826,0
P_own_lr_temperature,AMZN,train_forward_oof,1,198,0.4581502299437915,-0.0850487718310027,0.2611135345119684,0.5909090909090909,0
P_own_tabpfn_temperature,AAPL,development,0,2,,0.0,0.24142782949633662,0.5,0
P_own_tabpfn_temperature,AAPL,development,1,124,0.5598739495798319,0.17326068348083354,0.24947908225227766,0.8629032258064516,0
P_own_tabpfn_temperature,AAPL,later,1,178,0.45648604269293924,-0.11194325436735891,0.25539232755209845,0.8146067415730337,0
P_own_tabpfn_temperature,AAPL,train_forward_oof,0,4,0.8333333333333333,0.5773502691896258,0.24370261024616174,0.5,0
P_own_tabpfn_temperature,AAPL,train_forward_oof,1,379,0.5506782106782107,0.09971520224501385,0.25486031096457296,0.5277044854881267,0
P_own_tabpfn_temperature,AMZN,development,0,53,0.5542521994134898,0.12426186302442484,0.24997238998307889,0.7547169811320755,0
P_own_tabpfn_temperature,AMZN,development,1,73,0.5889694041867954,0.19577525367578097,0.25002862817353944,0.7397260273972602,0
P_own_tabpfn_temperature,AMZN,later,0,95,0.6128102836879432,0.2500989660261858,0.2498115661698767,0.7157894736842105,0
P_own_tabpfn_temperature,AMZN,later,1,84,0.4281196089706728,-0.14540045212864328,0.25010878523977415,0.5952380952380952,0
P_own_tabpfn_temperature,AMZN,train_forward_oof,0,184,0.49098440545808963,-0.02372009801059401,0.2660515864633762,0.8315217391304348,0
P_own_tabpfn_temperature,AMZN,train_forward_oof,1,198,0.485743484925907,-0.03399161631727935,0.256859103343581,0.7727272727272727,0
T_A1_temperature,AAPL,development,0,2,,0.0,0.24294614605375087,0.5,0
T_A1_temperature,AAPL,development,1,124,0.5236344537815126,0.05375948905542335,0.24984727897164474,0.7419354838709677,0
T_A1_temperature,AAPL,later,1,178,0.5433876468359227,0.09297074296671386,0.24966475194402923,0.6797752808988764,0
T_A1_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.27133800711342765,0.75,0
T_A1_temperature,AAPL,train_forward_oof,1,379,0.5055699855699856,0.011128735664454902,0.25436440842061847,0.5910290237467019,0
T_A1_temperature,AMZN,development,0,53,0.5146627565982405,0.02894601536677788,0.24990459964499612,0.5283018867924528,0
T_A1_temperature,AMZN,development,1,73,0.5060386473429952,0.011715032439906943,0.24997971937278043,0.547945205479452,0
T_A1_temperature,AMZN,later,0,95,0.5489804964539007,0.10286554024931781,0.24939159396897462,0.6526315789473685,0
T_A1_temperature,AMZN,later,1,84,0.38642898217366306,-0.22714203565267396,0.25032105870762544,0.44047619047619047,0
T_A1_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.2589298117219799,0.717391304347826,0
T_A1_temperature,AMZN,train_forward_oof,1,198,0.4816044966785896,-0.03691381686658837,0.25814193126543483,0.5454545454545454,0
T_A1_interaction_temperature,AAPL,development,0,2,,0.0,0.2487471696492169,0.5,0
T_A1_interaction_temperature,AAPL,development,1,124,0.5462184873949579,0.0925951636336371,0.2498129088942059,0.5564516129032258,0
T_A1_interaction_temperature,AAPL,later,1,178,0.5453454591385626,0.09071956988061922,0.24986701861428595,0.5168539325842697,0
T_A1_interaction_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.25041603347033714,0.75,0
T_A1_interaction_temperature,AAPL,train_forward_oof,1,379,0.4206204906204906,-0.156345603281674,0.25353919437957373,0.5356200527704486,0
T_A1_interaction_temperature,AMZN,development,0,53,0.5146627565982405,0.02894601536677788,0.249307231582569,0.5283018867924528,0
T_A1_interaction_temperature,AMZN,development,1,73,0.49275362318840576,-0.014744195615489713,0.24802132023443332,0.3424657534246575,0
T_A1_interaction_temperature,AMZN,later,0,95,0.5489804964539007,0.10286554024931781,0.24284730597158977,0.6526315789473685,0
T_A1_interaction_temperature,AMZN,later,1,84,0.4404830362277171,-0.12099808487292067,0.2535605333514097,0.39285714285714285,0
T_A1_interaction_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.2589298117394881,0.717391304347826,0
T_A1_interaction_temperature,AMZN,train_forward_oof,1,198,0.44271844660194176,-0.11484513764274669,0.2511379561507564,0.4595959595959596,0
T_mix_temperature,AAPL,development,0,2,,0.0,0.24874717015962505,0.5,0
T_mix_temperature,AAPL,development,1,124,0.5089285714285714,0.020750849886770974,0.24986728147367449,0.7580645161290323,0
T_mix_temperature,AAPL,later,1,178,0.5019578123026399,0.005300163149005918,0.24995584478375338,0.8370786516853933,0
T_mix_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.25041603330317364,0.75,0
T_mix_temperature,AAPL,train_forward_oof,1,379,0.5028282828282828,0.005583091291022458,0.26188666238269576,0.5488126649076517,0
T_mix_temperature,AMZN,development,0,53,0.5146627565982405,0.02894601536677788,0.24990459945542948,0.5283018867924528,0
T_mix_temperature,AMZN,development,1,73,0.5322061191626409,0.06320251114885668,0.2496946731291482,0.589041095890411,0
T_mix_temperature,AMZN,later,0,95,0.5489804964539007,0.10286554024931781,0.24939159272560593,0.6526315789473685,0
T_mix_temperature,AMZN,later,1,84,0.49654974123059226,-0.006922446149029845,0.24985000940383578,0.42857142857142855,0
T_mix_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.2589298114727592,0.717391304347826,0
T_mix_temperature,AMZN,train_forward_oof,1,198,0.38932038834951455,-0.22128008770113303,0.2775981112595904,0.5151515151515151,0
T_original_temperature,AAPL,development,0,2,,0.0,0.24874716818203285,0.5,0
T_original_temperature,AAPL,development,1,124,0.5015756302521008,0.003704861477355895,0.2500348236377609,0.7661290322580645,0
T_original_temperature,AAPL,later,1,178,0.5211570039156246,0.04577523516318793,0.24996986521774262,0.6910112359550562,0
T_original_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.26973855780498285,0.75,0
T_original_temperature,AAPL,train_forward_oof,1,379,0.501976911976912,0.003919474052520323,0.25689778012353487,0.5672823218997362,0
T_original_temperature,AMZN,development,0,53,0.5146627565982405,0.02894601536677788,0.2499045996304142,0.5283018867924528,0
T_original_temperature,AMZN,development,1,73,0.5213365539452496,0.04210074048854419,0.2500616092951028,0.6027397260273972,0
T_original_temperature,AMZN,later,0,95,0.5489804964539007,0.10286554024931781,0.24939159387333196,0.6526315789473685,0
T_original_temperature,AMZN,later,1,84,0.42409430707303053,-0.1522938152786566,0.2502762230621555,0.42857142857142855,0
T_original_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.25892981173261065,0.717391304347826,0
T_original_temperature,AMZN,train_forward_oof,1,198,0.48441492079713844,-0.031151062942379456,0.2749471945660763,0.4898989898989899,0
T_original_interaction_temperature,AAPL,development,0,2,,0.0,0.24874716833870403,0.5,0
T_original_interaction_temperature,AAPL,development,1,124,0.48319327731092443,-0.035345158082611995,0.24991110394656407,0.6612903225806451,0
T_original_interaction_temperature,AAPL,later,1,178,0.5016420361247947,0.003318838683576153,0.2500491025649397,0.5730337078651685,0
T_original_interaction_temperature,AAPL,train_forward_oof,0,4,0.6666666666666666,0.3333333333333333,0.25041603439680377,0.75,0
T_original_interaction_temperature,AAPL,train_forward_oof,1,379,0.48607503607503605,-0.027384436663379124,0.25312108915345677,0.5224274406332454,0
T_original_interaction_temperature,AMZN,development,0,53,0.5146627565982405,0.02894601536677788,0.25245466669094835,0.5283018867924528,0
T_original_interaction_temperature,AMZN,development,1,73,0.4581320450885668,-0.08104025135109306,0.26433604529657406,0.5342465753424658,0
T_original_interaction_temperature,AMZN,later,0,95,0.5489804964539007,0.10286554024931781,0.23521946135004476,0.6526315789473685,0
T_original_interaction_temperature,AMZN,later,1,84,0.41345600920069003,-0.1742948851069694,0.27552920148650345,0.4166666666666667,0
T_original_interaction_temperature,AMZN,train_forward_oof,0,184,0.5955165692007798,0.20890014770087442,0.25615959083501066,0.717391304347826,0
T_original_interaction_temperature,AMZN,train_forward_oof,1,198,0.5353602452733777,0.07302960926484578,0.24690393941443772,0.37373737373737376,0
