key,symbol,cutoff_utc,horizon_minutes,n_articles,coverage,horizon_complete,used_group_count
AAPL|2018-10-12 14:30:00+00:00,AAPL,2018-10-12T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-12 14:30:00+00:00,AMZN,2018-10-12T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-12 15:30:00+00:00,AAPL,2018-10-12T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-12 15:30:00+00:00,AMZN,2018-10-12T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-15 13:30:00+00:00,AAPL,2018-10-15T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-15 13:30:00+00:00,AMZN,2018-10-15T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-15 14:30:00+00:00,AAPL,2018-10-15T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-15 14:30:00+00:00,AMZN,2018-10-15T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-15 15:30:00+00:00,AAPL,2018-10-15T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-15 15:30:00+00:00,AMZN,2018-10-15T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-16 13:30:00+00:00,AAPL,2018-10-16T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-16 13:30:00+00:00,AMZN,2018-10-16T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-16 14:30:00+00:00,AAPL,2018-10-16T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-16 14:30:00+00:00,AMZN,2018-10-16T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-16 15:30:00+00:00,AAPL,2018-10-16T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-16 15:30:00+00:00,AMZN,2018-10-16T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-17 13:30:00+00:00,AAPL,2018-10-17T13:25:00+00:00,240,0,0.0,False,0
