stock,horizon,method,params,month,phase,decision_only,n,accuracy,ba,mcc,precision,recall,f1,up_recall,down_recall,pred_up,true_up,constant,auc,brier
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-04,oof,False,21,0.5238095238095238,0.5277777777777778,0.05504818825631803,0.6,0.5,0.5454545454545454,0.5,0.5555555555555556,0.47619047619047616,0.5714285714285714,False,0.5416666666666666,0.2561295702578371
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-05,oof,False,22,0.4090909090909091,0.40909090909090906,-0.18898223650461363,0.375,0.2727272727272727,0.3157894736842105,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.5,False,0.3264462809917355,0.3196139832920632
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-06,oof,False,21,0.3333333333333333,0.34134615384615385,-0.31137618438976383,0.25,0.375,0.3,0.375,0.3076923076923077,0.5714285714285714,0.38095238095238093,False,0.46153846153846156,0.28885372949254706
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-07,oof,False,21,0.2857142857142857,0.375,-0.4135850959342555,0.0,0.0,0.0,0.0,0.75,0.09523809523809523,0.6190476190476191,False,0.5673076923076923,0.28519440163621934
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-08,oof,False,23,0.30434782608695654,0.4215686274509804,-0.16699314428937317,0.6,0.17647058823529413,0.2727272727272727,0.17647058823529413,0.6666666666666666,0.21739130434782608,0.7391304347826086,False,0.38235294117647056,0.3199360284749854
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-09,development,False,19,0.6842105263157895,0.6888888888888889,0.3820465887291705,0.6363636363636364,0.7777777777777778,0.7,0.7777777777777778,0.6,0.5789473684210527,0.47368421052631576,False,0.7166666666666667,0.22736480181672805
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-10,development,False,23,0.4782608695652174,0.4734848484848485,-0.054278245606577465,0.4444444444444444,0.36363636363636365,0.4,0.36363636363636365,0.5833333333333334,0.391304347826087,0.4782608695652174,False,0.553030303030303,0.252863414971999
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-11,later,False,21,0.6190476190476191,0.5,0.0,0.3333333333333333,0.14285714285714285,0.2,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.3333333333333333,False,0.31632653061224486,0.2885077557453786
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-12,later,False,19,0.5789473684210527,0.6025641025641025,0.19096396641051544,0.4,0.6666666666666666,0.5,0.6666666666666666,0.5384615384615384,0.5263157894736842,0.3157894736842105,False,0.6858974358974358,0.25160620264996914
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2019-01,later,False,21,0.42857142857142855,0.45,-0.23452078799117146,0.0,0.0,0.0,0.0,0.9,0.047619047619047616,0.5238095238095238,False,0.43636363636363634,0.3047882148022256
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2019-02,later,False,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.04095254554071313
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-03,oof,False,21,0.6190476190476191,0.6527777777777778,0.3347193406976015,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.4166666666666667,0.7142857142857143,0.42857142857142855,False,0.7731481481481481,0.2290603879073522
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-04,oof,False,21,0.5238095238095238,0.5227272727272727,0.045454545454545456,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5,0.5238095238095238,0.5238095238095238,False,0.5636363636363637,0.2607623560521227
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-05,oof,False,22,0.5,0.475,-0.05940885257860046,0.5294117647058824,0.75,0.6206896551724138,0.75,0.2,0.7727272727272727,0.5454545454545454,False,0.5874999999999999,0.2700670647822393
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-06,oof,False,21,0.47619047619047616,0.4305555555555556,-0.17503501050350123,0.5294117647058824,0.75,0.6206896551724138,0.75,0.1111111111111111,0.8095238095238095,0.5714285714285714,False,0.35185185185185186,0.32926123805486956
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-07,oof,False,21,0.47619047619047616,0.49090909090909096,-0.023124864503144014,0.47058823529411764,0.8,0.5925925925925926,0.8,0.18181818181818182,0.8095238095238095,0.47619047619047616,False,0.55,0.27939585876570466
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-08,oof,False,23,0.6521739130434783,0.6349206349206349,0.2698412698412698,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,0.6086956521739131,0.6086956521739131,False,0.5992063492063493,0.25634131366352386
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-09,development,False,19,0.3684210526315789,0.37777777777777777,-0.26257545381445874,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.5555555555555556,0.2,0.6842105263157895,0.47368421052631576,False,0.47777777777777786,0.3190922705595179
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-10,development,False,23,0.391304347826087,0.42063492063492064,-0.16265001215808886,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.5555555555555556,0.2857142857142857,0.6521739130434783,0.391304347826087,False,0.4841269841269842,0.290654038920534
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-11,later,False,21,0.3333333333333333,0.32727272727272727,-0.35527985620321373,0.38461538461538464,0.45454545454545453,0.4166666666666667,0.45454545454545453,0.2,0.6190476190476191,0.5238095238095238,False,0.40454545454545454,0.29932152673936396
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-12,later,False,19,0.42105263157894735,0.39285714285714285,-0.20935894733965593,0.25,0.2857142857142857,0.26666666666666666,0.2857142857142857,0.5,0.42105263157894735,0.3684210526315789,False,0.47023809523809523,0.2320241078340852
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2019-01,later,False,21,0.5238095238095238,0.5318181818181817,0.06741998624632421,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.7,0.3333333333333333,0.5238095238095238,False,0.6636363636363637,0.2288897376997282
AMZN,1d:DNEWS_24H,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2019-02,later,False,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.19448696535548693
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-03,oof,False,21,0.3333333333333333,0.3194444444444444,-0.3611111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.42857142857142855,0.42857142857142855,False,0.20833333333333337,0.3265274570292148
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-04,oof,False,21,0.5714285714285714,0.5727272727272728,0.14545454545454545,0.6,0.5454545454545454,0.5714285714285714,0.5454545454545454,0.6,0.47619047619047616,0.5238095238095238,False,0.4454545454545455,0.3047653137402966
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-05,oof,False,22,0.45454545454545453,0.4916666666666667,-0.028867513459481284,0.5,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.9,0.09090909090909091,0.5454545454545454,False,0.4708333333333333,0.29083195405818446
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-06,oof,False,21,0.5238095238095238,0.4583333333333333,-0.19364916731037085,0.55,0.9166666666666666,0.6875,0.9166666666666666,0.0,0.9523809523809523,0.5714285714285714,False,0.41203703703703703,0.2672417347654942
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-07,oof,False,21,0.42857142857142855,0.4454545454545455,-0.1556997888323046,0.4444444444444444,0.8,0.5714285714285714,0.8,0.09090909090909091,0.8571428571428571,0.47619047619047616,False,0.3681818181818182,0.266181406084753
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-08,oof,False,23,0.6086956521739131,0.5198412698412699,0.06873217490352687,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.9285714285714286,0.1111111111111111,0.9130434782608695,0.6086956521739131,False,0.40476190476190477,0.27580958845235765
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-09,development,False,19,0.631578947368421,0.65,0.4107919181288746,0.5625,1.0,0.72,1.0,0.3,0.8421052631578947,0.47368421052631576,False,0.6055555555555556,0.2409453526198942
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-10,development,False,23,0.4782608695652174,0.5515873015873015,0.13284685688840928,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.8888888888888888,0.21428571428571427,0.8260869565217391,0.391304347826087,False,0.6507936507936508,0.2795913010137366
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-11,later,False,21,0.5238095238095238,0.5090909090909091,0.023124864503144014,0.5294117647058824,0.8181818181818182,0.6428571428571429,0.8181818181818182,0.2,0.8095238095238095,0.5238095238095238,False,0.5136363636363637,0.273192957650087
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2018-12,later,False,19,0.3157894736842105,0.3392857142857143,-0.32142857142857145,0.25,0.42857142857142855,0.3157894736842105,0.42857142857142855,0.25,0.631578947368421,0.3684210526315789,False,0.31547619047619047,0.35085244984749747
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2019-01,later,False,21,0.38095238095238093,0.38181818181818183,-0.23636363636363636,0.4,0.36363636363636365,0.38095238095238093,0.36363636363636365,0.4,0.47619047619047616,0.5238095238095238,False,0.3227272727272727,0.3188181480361924
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_ADABOOST,"{""learning_rate"": 0.05, ""n_estimators"": 50}",2019-02,later,False,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.2481308476763596
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-03,oof,False,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.5,0.38095238095238093
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-04,oof,False,21,0.3333333333333333,0.3472222222222222,-0.31137618438976383,0.375,0.25,0.3,0.25,0.4444444444444444,0.38095238095238093,0.5714285714285714,False,0.2777777777777778,0.47619047619047616
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-05,oof,False,22,0.5454545454545454,0.5454545454545454,0.10846522890932808,0.6,0.2727272727272727,0.375,0.2727272727272727,0.8181818181818182,0.22727272727272727,0.5,False,0.37603305785123964,0.43636363636363645
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-06,oof,False,21,0.6190476190476191,0.6442307692307692,0.28306925853614895,0.5,0.75,0.6,0.75,0.5384615384615384,0.5714285714285714,0.38095238095238093,False,0.5769230769230769,0.29333333333333333
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-07,oof,False,21,0.5714285714285714,0.5817307692307692,0.1589409883014377,0.7,0.5384615384615384,0.6086956521739131,0.5384615384615384,0.625,0.47619047619047616,0.6190476190476191,False,0.5336538461538463,0.31619047619047624
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-08,oof,False,23,0.391304347826087,0.48039215686274506,-0.03742405942825599,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.29411764705882354,0.6666666666666666,0.30434782608695654,0.7391304347826086,False,0.5,0.4139130434782609
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-09,development,False,19,0.631578947368421,0.65,0.4107919181288746,0.5625,1.0,0.72,1.0,0.3,0.8421052631578947,0.47368421052631576,False,0.6499999999999999,0.28842105263157897
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-10,development,False,23,0.6086956521739131,0.6212121212121212,0.2935903373670295,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.9090909090909091,0.3333333333333333,0.782608695652174,0.4782608695652174,False,0.6174242424242424,0.2869565217391305
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-11,later,False,21,0.42857142857142855,0.5357142857142857,0.08574929257125442,0.35294117647058826,0.8571428571428571,0.5,0.8571428571428571,0.21428571428571427,0.8095238095238095,0.3333333333333333,False,0.6122448979591837,0.39428571428571424
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-12,later,False,19,0.2631578947368421,0.28205128205128205,-0.4200412794412907,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.23076923076923078,0.631578947368421,0.3157894736842105,False,0.3974358974358974,0.4315789473684211
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-01,later,False,21,0.7142857142857143,0.7272727272727273,0.533001790889026,1.0,0.45454545454545453,0.625,0.45454545454545453,1.0,0.23809523809523808,0.5238095238095238,False,0.7772727272727272,0.2228571428571429
AAPL,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-02,later,False,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,,0.6400000000000001
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-03,oof,False,21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.5240384615384616,0.36571428571428577
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-04,oof,False,21,0.38095238095238093,0.38888888888888884,-0.2222222222222222,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.3333333333333333,0.4444444444444444,0.42857142857142855,0.5714285714285714,False,0.40277777777777785,0.47619047619047616
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-05,oof,False,22,0.5,0.5,0.0,0.5,0.6363636363636364,0.56,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.5,False,0.475206611570248,0.3454545454545455
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-06,oof,False,21,0.5714285714285714,0.6057692307692308,0.21153846153846154,0.46153846153846156,0.75,0.5714285714285714,0.75,0.46153846153846156,0.6190476190476191,0.38095238095238093,False,0.5384615384615384,0.31428571428571433
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-07,oof,False,21,0.3333333333333333,0.3894230769230769,-0.25215418055077093,0.4,0.15384615384615385,0.2222222222222222,0.15384615384615385,0.625,0.23809523809523808,0.6190476190476191,False,0.4134615384615385,0.4666666666666666
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-08,oof,False,23,0.4782608695652174,0.4852941176470588,-0.025854384499750957,0.7272727272727273,0.47058823529411764,0.5714285714285714,0.47058823529411764,0.5,0.4782608695652174,0.7391304347826086,False,0.4754901960784314,0.3182608695652175
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-09,development,False,19,0.3157894736842105,0.3277777777777778,-0.3905632887762015,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.5555555555555556,0.1,0.7368421052631579,0.47368421052631576,False,0.43333333333333335,0.3473684210526316
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-10,development,False,23,0.30434782608695654,0.3143939393939394,-0.422288280162599,0.35294117647058826,0.5454545454545454,0.42857142857142855,0.5454545454545454,0.08333333333333333,0.7391304347826086,0.4782608695652174,False,0.34090909090909094,0.4173913043478262
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-11,later,False,21,0.38095238095238093,0.39285714285714285,-0.2041241452319315,0.25,0.42857142857142855,0.3157894736842105,0.42857142857142855,0.35714285714285715,0.5714285714285714,0.3333333333333333,False,0.31632653061224486,0.3828571428571429
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-12,later,False,19,0.8421052631578947,0.7948717948717949,0.6225317562548818,0.8,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.9230769230769231,0.2631578947368421,0.3157894736842105,False,0.7692307692307692,0.16631578947368428
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-01,later,False,21,0.5714285714285714,0.5818181818181818,0.18090680674665818,0.6666666666666666,0.36363636363636365,0.47058823529411764,0.36363636363636365,0.8,0.2857142857142857,0.5238095238095238,False,0.6409090909090909,0.3219047619047619
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-02,later,False,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,,0.36
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-03,oof,False,21,0.5714285714285714,0.5416666666666666,0.09128709291752768,0.5,0.3333333333333333,0.4,0.3333333333333333,0.75,0.2857142857142857,0.42857142857142855,False,0.48611111111111105,0.28932944606413996
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-04,oof,False,21,0.5238095238095238,0.5409090909090909,0.11677484162422845,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.18181818181818182,0.9,0.14285714285714285,0.5238095238095238,False,0.5,0.3343160835762878
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-05,oof,False,22,0.4090909090909091,0.425,-0.16035674514745463,0.42857142857142855,0.25,0.3157894736842105,0.25,0.6,0.3181818181818182,0.5454545454545454,False,0.35416666666666663,0.391822015056962
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-06,oof,False,21,0.5238095238095238,0.5138888888888888,0.027777777777777776,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4444444444444444,0.5714285714285714,0.5714285714285714,False,0.5277777777777778,0.2866690959620253
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-07,oof,False,21,0.42857142857142855,0.4318181818181818,-0.13762047064079508,0.4166666666666667,0.5,0.45454545454545453,0.5,0.36363636363636365,0.5714285714285714,0.47619047619047616,False,0.44545454545454544,0.32421957671957674
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-08,oof,False,23,0.6956521739130435,0.6904761904761905,0.3750457847507963,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.7142857142857143,0.6666666666666666,0.5652173913043478,0.6086956521739131,False,0.623015873015873,0.264233668588974
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-09,development,False,19,0.21052631578947367,0.20555555555555555,-0.5955432118425306,0.125,0.1111111111111111,0.11764705882352941,0.1111111111111111,0.3,0.42105263157894735,0.47368421052631576,False,0.1388888888888889,0.46315789473684216
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-10,development,False,23,0.4782608695652174,0.4722222222222222,-0.054278245606577465,0.36363636363636365,0.4444444444444444,0.4,0.4444444444444444,0.5,0.4782608695652174,0.391304347826087,False,0.5555555555555556,0.282107583671212
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-11,later,False,21,0.42857142857142855,0.42272727272727273,-0.1589409883014377,0.46153846153846156,0.5454545454545454,0.5,0.5454545454545454,0.3,0.6190476190476191,0.5238095238095238,False,0.4954545454545455,0.32713123179331116
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-12,later,False,19,0.47368421052631576,0.49404761904761907,-0.011631052629980886,0.36363636363636365,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.4166666666666667,0.5789473684210527,0.3684210526315789,False,0.49999999999999994,0.33789933312973486
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-01,later,False,21,0.5238095238095238,0.5272727272727272,0.05504818825631803,0.5555555555555556,0.45454545454545453,0.5,0.45454545454545453,0.6,0.42857142857142855,0.5238095238095238,False,0.5227272727272727,0.30599926347695533
AMZN,1d:DNEWS_24H,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-02,later,False,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.039999999999999994
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-03,oof,False,21,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,True,0.6666666666666667,0.2628571428571429
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-04,oof,False,21,0.5238095238095238,0.5454545454545454,0.21320071635561041,1.0,0.09090909090909091,0.16666666666666666,0.09090909090909091,1.0,0.047619047619047616,0.5238095238095238,False,0.4954545454545455,0.2764552964042761
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-05,oof,False,22,0.5454545454545454,0.575,0.19364916731037085,0.75,0.25,0.375,0.25,0.9,0.18181818181818182,0.5454545454545454,False,0.4083333333333333,0.3388270289332864
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-06,oof,False,21,0.47619047619047616,0.5,0.0,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5714285714285714,False,0.44907407407407407,0.3247643340572634
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-07,oof,False,21,0.38095238095238093,0.37727272727272726,-0.24771684715343112,0.3333333333333333,0.3,0.3157894736842105,0.3,0.45454545454545453,0.42857142857142855,0.47619047619047616,False,0.3681818181818182,0.37626984126984125
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-08,oof,False,23,0.5217391304347826,0.5476190476190476,0.09523809523809523,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.42857142857142855,0.6666666666666666,0.391304347826087,0.6086956521739131,False,0.5674603174603174,0.3494967228925149
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-09,development,False,19,0.3684210526315789,0.37222222222222223,-0.2584432806109095,0.36363636363636365,0.4444444444444444,0.4,0.4444444444444444,0.3,0.5789473684210527,0.47368421052631576,False,0.3833333333333333,0.3922320673784402
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-10,development,False,23,0.391304347826087,0.42063492063492064,-0.16265001215808886,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.5555555555555556,0.2857142857142857,0.6521739130434783,0.391304347826087,False,0.5119047619047619,0.3394988880190381
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-11,later,False,21,0.38095238095238093,0.38636363636363635,-0.2337367475021143,0.375,0.2727272727272727,0.3157894736842105,0.2727272727272727,0.5,0.38095238095238093,0.5238095238095238,False,0.3954545454545455,0.37880595541072504
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2018-12,later,False,19,0.5789473684210527,0.6071428571428572,0.20935894733965593,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.7142857142857143,0.5,0.5789473684210527,0.3684210526315789,False,0.5773809523809523,0.31245534706567896
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-01,later,False,21,0.5238095238095238,0.5318181818181817,0.06741998624632421,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.7,0.3333333333333333,0.5238095238095238,False,0.48636363636363633,0.3428602903915218
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2019-02,later,False,1,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,,0.2481308476763596
