block,symbol,seed,method,calibration_fold,features,numeric_features,negation_features,coefficient_norm,max_iterations
575_AAPL_3,AAPL,575,NO_STEM,2,5000,0,0,13.632380725204028,39
575_AAPL_4,AAPL,575,CONTROL,0,5000,0,0,13.735372912125923,42
575_AAPL_4,AAPL,575,CONTROL,1,5000,0,0,13.508579207541054,40
575_AAPL_4,AAPL,575,CONTROL,2,5000,0,0,13.857605387812404,41
575_AAPL_4,AAPL,575,FREQUENCY,0,5000,0,0,13.66519113305186,42
575_AAPL_4,AAPL,575,FREQUENCY,1,5000,0,0,13.41938235017427,42
575_AAPL_4,AAPL,575,FREQUENCY,2,5000,0,0,13.828195719607129,42
575_AAPL_4,AAPL,575,NEGATION,0,5000,0,3,13.733968816841026,42
575_AAPL_4,AAPL,575,NEGATION,1,5000,0,3,13.508690569640267,41
575_AAPL_4,AAPL,575,NEGATION,2,5000,0,3,13.859242876942714,41
575_AAPL_4,AAPL,575,NUMERIC,0,5000,1269,0,13.817461589957754,41
575_AAPL_4,AAPL,575,NUMERIC,1,5000,1269,0,13.550956926115939,41
575_AAPL_4,AAPL,575,NUMERIC,2,5000,1273,0,13.87483415386103,42
575_AAPL_4,AAPL,575,NO_STEM,0,5000,0,0,13.746318065024477,41
575_AAPL_4,AAPL,575,NO_STEM,1,5000,0,0,13.571881587342679,39
575_AAPL_4,AAPL,575,NO_STEM,2,5000,0,0,13.892512372191918,40
575_AAPL_5,AAPL,575,CONTROL,0,5000,0,0,13.755059923945316,38
575_AAPL_5,AAPL,575,CONTROL,1,5000,0,0,13.567101257645312,40
575_AAPL_5,AAPL,575,CONTROL,2,5000,0,0,13.709143309639853,42
575_AAPL_5,AAPL,575,FREQUENCY,0,5000,0,0,13.69933823402338,40
575_AAPL_5,AAPL,575,FREQUENCY,1,5000,0,0,13.516865019463758,42
575_AAPL_5,AAPL,575,FREQUENCY,2,5000,0,0,13.618496371565165,42
575_AAPL_5,AAPL,575,NEGATION,0,5000,0,3,13.754932479478557,38
575_AAPL_5,AAPL,575,NEGATION,1,5000,0,3,13.569229456364672,40
575_AAPL_5,AAPL,575,NEGATION,2,5000,0,3,13.710514183287618,42
575_AAPL_5,AAPL,575,NUMERIC,0,5000,1292,0,13.78204627369799,40
575_AAPL_5,AAPL,575,NUMERIC,1,5000,1305,0,13.576130464858686,41
575_AAPL_5,AAPL,575,NUMERIC,2,5000,1297,0,13.722273692530546,41
575_AAPL_5,AAPL,575,NO_STEM,0,5000,0,0,13.75417855669155,39
575_AAPL_5,AAPL,575,NO_STEM,1,5000,0,0,13.576490915119203,40
575_AAPL_5,AAPL,575,NO_STEM,2,5000,0,0,13.659436646604354,42
575_AAPL_6,AAPL,575,CONTROL,0,5000,0,0,13.694730818563395,41
575_AAPL_6,AAPL,575,CONTROL,1,5000,0,0,13.60761668562908,40
575_AAPL_6,AAPL,575,CONTROL,2,5000,0,0,13.679977968241925,40
575_AAPL_6,AAPL,575,FREQUENCY,0,5000,0,0,13.666981144163353,42
575_AAPL_6,AAPL,575,FREQUENCY,1,5000,0,0,13.497501509612205,41
575_AAPL_6,AAPL,575,FREQUENCY,2,5000,0,0,13.69256673166306,42
575_AAPL_6,AAPL,575,NEGATION,0,5000,0,3,13.697862490918869,41
575_AAPL_6,AAPL,575,NEGATION,1,5000,0,3,13.609214566994662,40
575_AAPL_6,AAPL,575,NEGATION,2,5000,0,3,13.674040319841374,40
575_AAPL_6,AAPL,575,NUMERIC,0,5000,1271,0,13.755392517003568,42
575_AAPL_6,AAPL,575,NUMERIC,1,5000,1292,0,13.645093026608707,40
575_AAPL_6,AAPL,575,NUMERIC,2,5000,1280,0,13.72731720612474,40
575_AAPL_6,AAPL,575,NO_STEM,0,5000,0,0,13.71427389974785,42
575_AAPL_6,AAPL,575,NO_STEM,1,5000,0,0,13.617016620043294,40
575_AAPL_6,AAPL,575,NO_STEM,2,5000,0,0,13.754426609327105,40
575_AAPL_7,AAPL,575,CONTROL,0,5000,0,0,13.699364655870747,41
575_AAPL_7,AAPL,575,CONTROL,1,5000,0,0,13.712850085227219,40
575_AAPL_7,AAPL,575,CONTROL,2,5000,0,0,13.724088907030799,39
575_AAPL_7,AAPL,575,FREQUENCY,0,5000,0,0,13.639018887078857,42
575_AAPL_7,AAPL,575,FREQUENCY,1,5000,0,0,13.686531939800007,42
575_AAPL_7,AAPL,575,FREQUENCY,2,5000,0,0,13.686037409097509,40
575_AAPL_7,AAPL,575,NEGATION,0,5000,0,3,13.698902187876216,41
575_AAPL_7,AAPL,575,NEGATION,1,5000,0,3,13.716099998109897,40
575_AAPL_7,AAPL,575,NEGATION,2,5000,0,3,13.721020852219414,39
575_AAPL_7,AAPL,575,NUMERIC,0,5000,1272,0,13.688975224484922,40
575_AAPL_7,AAPL,575,NUMERIC,1,5000,1274,0,13.780262122266535,40
575_AAPL_7,AAPL,575,NUMERIC,2,5000,1287,0,13.775228157399004,39
575_AAPL_7,AAPL,575,NO_STEM,0,5000,0,0,13.695363379117312,41
575_AAPL_7,AAPL,575,NO_STEM,1,5000,0,0,13.695162408038819,39
575_AAPL_7,AAPL,575,NO_STEM,2,5000,0,0,13.770459395701591,39
575_AAPL_8,AAPL,575,CONTROL,0,5000,0,0,13.827742664818409,39
575_AAPL_8,AAPL,575,CONTROL,1,5000,0,0,13.656594104636762,39
575_AAPL_8,AAPL,575,CONTROL,2,5000,0,0,13.67954945456482,40
575_AAPL_8,AAPL,575,FREQUENCY,0,5000,0,0,13.71513024873543,42
575_AAPL_8,AAPL,575,FREQUENCY,1,5000,0,0,13.569486508290185,42
575_AAPL_8,AAPL,575,FREQUENCY,2,5000,0,0,13.578550621560442,44
575_AAPL_8,AAPL,575,NEGATION,0,5000,0,3,13.827365317756534,39
575_AAPL_8,AAPL,575,NEGATION,1,5000,0,3,13.661248547390684,39
575_AAPL_8,AAPL,575,NEGATION,2,5000,0,3,13.679199349664058,40
575_AAPL_8,AAPL,575,NUMERIC,0,5000,1277,0,13.844054079775239,39
575_AAPL_8,AAPL,575,NUMERIC,1,5000,1292,0,13.69406886990145,41
575_AAPL_8,AAPL,575,NUMERIC,2,5000,1281,0,13.672855732610248,42
575_AAPL_8,AAPL,575,NO_STEM,0,5000,0,0,13.795308319791166,40
575_AAPL_8,AAPL,575,NO_STEM,1,5000,0,0,13.671743370832587,39
575_AAPL_8,AAPL,575,NO_STEM,2,5000,0,0,13.637791994775553,40
575_AAPL_9,AAPL,575,CONTROL,0,5000,0,0,13.8745564073828,39
575_AAPL_9,AAPL,575,CONTROL,1,5000,0,0,13.768889779293076,41
575_AAPL_9,AAPL,575,CONTROL,2,5000,0,0,13.792129860840582,39
575_AAPL_9,AAPL,575,FREQUENCY,0,5000,0,0,13.80617738005162,40
575_AAPL_9,AAPL,575,FREQUENCY,1,5000,0,0,13.66779540185322,41
575_AAPL_9,AAPL,575,FREQUENCY,2,5000,0,0,13.669029241126886,40
575_AAPL_9,AAPL,575,NEGATION,0,5000,0,3,13.87666144953337,39
575_AAPL_9,AAPL,575,NEGATION,1,5000,0,3,13.766907658952997,42
575_AAPL_9,AAPL,575,NEGATION,2,5000,0,3,13.798375775177036,39
575_AAPL_9,AAPL,575,NUMERIC,0,5000,1295,0,13.868839153966126,39
575_AAPL_9,AAPL,575,NUMERIC,1,5000,1279,0,13.817814762785009,41
575_AAPL_9,AAPL,575,NUMERIC,2,5000,1283,0,13.790569076331806,39
575_AAPL_9,AAPL,575,NO_STEM,0,5000,0,0,13.887900845463275,39
575_AAPL_9,AAPL,575,NO_STEM,1,5000,0,0,13.785724679246396,40
575_AAPL_9,AAPL,575,NO_STEM,2,5000,0,0,13.758094527331913,39
575_AMZN_0,AMZN,575,CONTROL,0,4092,0,0,0.3112847998619711,8
575_AMZN_0,AMZN,575,CONTROL,1,4209,0,0,0.3426451883678466,8
575_AMZN_0,AMZN,575,CONTROL,2,4139,0,0,0.3624817271497954,8
575_AMZN_0,AMZN,575,FREQUENCY,0,4092,0,0,9.364036971358948,43
575_AMZN_0,AMZN,575,FREQUENCY,1,4209,0,0,8.983638033118323,43
575_AMZN_0,AMZN,575,FREQUENCY,2,4139,0,0,9.267116865979046,42
575_AMZN_0,AMZN,575,NEGATION,0,4095,0,3,0.3111549955774406,8
575_AMZN_0,AMZN,575,NEGATION,1,4212,0,3,0.3424663936317743,8
575_AMZN_0,AMZN,575,NEGATION,2,4142,0,3,0.36235730863872484,8
575_AMZN_0,AMZN,575,NUMERIC,0,5000,1051,0,9.288874027037135,42
575_AMZN_0,AMZN,575,NUMERIC,1,5000,1064,0,9.009079341963563,42
575_AMZN_0,AMZN,575,NUMERIC,2,5000,1053,0,9.213670662922715,42
575_AMZN_0,AMZN,575,NO_STEM,0,5000,0,0,0.31279907415248764,8
575_AMZN_0,AMZN,575,NO_STEM,1,5000,0,0,0.34775711664509207,8
575_AMZN_0,AMZN,575,NO_STEM,2,5000,0,0,0.35665756924814235,8
575_AMZN_1,AMZN,575,CONTROL,0,4112,0,0,2.5426926203471734,11
575_AMZN_1,AMZN,575,CONTROL,1,4281,0,0,2.6371010563880994,11
575_AMZN_1,AMZN,575,CONTROL,2,4539,0,0,2.51387018440906,11
575_AMZN_1,AMZN,575,FREQUENCY,0,4112,0,0,2.4552838117583105,11
575_AMZN_1,AMZN,575,FREQUENCY,1,4281,0,0,2.576643387369118,11
575_AMZN_1,AMZN,575,FREQUENCY,2,4539,0,0,2.445280532358962,11
575_AMZN_1,AMZN,575,NEGATION,0,4115,0,3,2.541781024469875,11
575_AMZN_1,AMZN,575,NEGATION,1,4284,0,3,2.6364572774557247,11
575_AMZN_1,AMZN,575,NEGATION,2,4542,0,3,2.5126458037998463,11
575_AMZN_1,AMZN,575,NUMERIC,0,5000,1087,0,2.5591561684028847,11
575_AMZN_1,AMZN,575,NUMERIC,1,5000,1164,0,2.6665118778832095,11
575_AMZN_1,AMZN,575,NUMERIC,2,5000,947,0,2.5366134132939973,11
575_AMZN_1,AMZN,575,NO_STEM,0,5000,0,0,2.5672614071685023,11
575_AMZN_1,AMZN,575,NO_STEM,1,5000,0,0,2.6474913867990013,11
575_AMZN_1,AMZN,575,NO_STEM,2,5000,0,0,2.5299917175784516,11
575_AMZN_2,AMZN,575,CONTROL,0,4217,0,0,9.303823239780517,42
575_AMZN_2,AMZN,575,CONTROL,1,4008,0,0,9.07976625808239,42
575_AMZN_2,AMZN,575,CONTROL,2,4679,0,0,8.833248768773123,42
575_AMZN_2,AMZN,575,FREQUENCY,0,4217,0,0,9.348347760636546,43
575_AMZN_2,AMZN,575,FREQUENCY,1,4008,0,0,9.118955125729535,44
575_AMZN_2,AMZN,575,FREQUENCY,2,4679,0,0,8.894821199373746,44
575_AMZN_2,AMZN,575,NEGATION,0,4220,0,3,9.305768731654698,42
575_AMZN_2,AMZN,575,NEGATION,1,4011,0,3,9.084209934491014,42
575_AMZN_2,AMZN,575,NEGATION,2,4682,0,3,8.833196789876512,42
575_AMZN_2,AMZN,575,NUMERIC,0,5000,842,0,9.301857564783676,42
575_AMZN_2,AMZN,575,NUMERIC,1,5000,994,0,9.091761660398891,42
575_AMZN_2,AMZN,575,NUMERIC,2,5000,769,0,8.87337940838294,42
575_AMZN_2,AMZN,575,NO_STEM,0,5000,0,0,9.273653761025876,43
575_AMZN_2,AMZN,575,NO_STEM,1,5000,0,0,9.024463742759382,42
575_AMZN_2,AMZN,575,NO_STEM,2,5000,0,0,8.798294158060575,43
575_AMZN_3,AMZN,575,CONTROL,0,4033,0,0,9.18492530783554,43
575_AMZN_3,AMZN,575,CONTROL,1,4228,0,0,9.181055357052777,41
575_AMZN_3,AMZN,575,CONTROL,2,4896,0,0,8.9535663746633,43
575_AMZN_3,AMZN,575,FREQUENCY,0,4033,0,0,9.235215270477822,44
575_AMZN_3,AMZN,575,FREQUENCY,1,4228,0,0,9.19848113267652,43
575_AMZN_3,AMZN,575,FREQUENCY,2,4896,0,0,9.05291584965564,44
575_AMZN_3,AMZN,575,NEGATION,0,4036,0,3,9.187448749951319,43
575_AMZN_3,AMZN,575,NEGATION,1,4231,0,3,9.18321320780349,41
575_AMZN_3,AMZN,575,NEGATION,2,4899,0,3,8.955970826661154,43
575_AMZN_3,AMZN,575,NUMERIC,0,5000,976,0,9.165053839434849,43
575_AMZN_3,AMZN,575,NUMERIC,1,5000,1147,0,9.138356510292372,41
575_AMZN_3,AMZN,575,NUMERIC,2,5000,807,0,8.979430828601553,43
575_AMZN_3,AMZN,575,NO_STEM,0,5000,0,0,2.52707564805836,11
575_AMZN_3,AMZN,575,NO_STEM,1,5000,0,0,2.6266912798558226,11
575_AMZN_3,AMZN,575,NO_STEM,2,5000,0,0,2.5327916957620817,11
575_AMZN_4,AMZN,575,CONTROL,0,3983,0,0,9.379698297844984,43
575_AMZN_4,AMZN,575,CONTROL,1,4232,0,0,8.943171541654763,41
575_AMZN_4,AMZN,575,CONTROL,2,4190,0,0,8.983965367177552,42
575_AMZN_4,AMZN,575,FREQUENCY,0,3983,0,0,2.4885743804546414,11
575_AMZN_4,AMZN,575,FREQUENCY,1,4232,0,0,2.3899961658375948,11
575_AMZN_4,AMZN,575,FREQUENCY,2,4190,0,0,2.3693900761008453,11
575_AMZN_4,AMZN,575,NEGATION,0,3986,0,3,9.381155474501279,43
575_AMZN_4,AMZN,575,NEGATION,1,4235,0,3,8.94506572350111,41
575_AMZN_4,AMZN,575,NEGATION,2,4193,0,3,8.985791468944793,42
575_AMZN_4,AMZN,575,NUMERIC,0,5000,1063,0,9.39111883393913,43
575_AMZN_4,AMZN,575,NUMERIC,1,5000,978,0,8.935390182731847,41
575_AMZN_4,AMZN,575,NUMERIC,2,5000,1097,0,8.97045831552249,42
575_AMZN_4,AMZN,575,NO_STEM,0,5000,0,0,9.364056329365209,43
575_AMZN_4,AMZN,575,NO_STEM,1,5000,0,0,8.90193383309538,41
575_AMZN_4,AMZN,575,NO_STEM,2,5000,0,0,8.961260082021669,42
575_AMZN_5,AMZN,575,CONTROL,0,4074,0,0,9.093006750604426,41
575_AMZN_5,AMZN,575,CONTROL,1,4001,0,0,8.812953720758335,41
575_AMZN_5,AMZN,575,CONTROL,2,4628,0,0,9.074298076704785,41
575_AMZN_5,AMZN,575,FREQUENCY,0,4074,0,0,9.142931707907643,44
575_AMZN_5,AMZN,575,FREQUENCY,1,4001,0,0,8.847615950245077,43
575_AMZN_5,AMZN,575,FREQUENCY,2,4628,0,0,9.144369385246108,42
575_AMZN_5,AMZN,575,NEGATION,0,4077,0,3,9.094143687738327,41
575_AMZN_5,AMZN,575,NEGATION,1,4004,0,3,8.815145038492329,41
575_AMZN_5,AMZN,575,NEGATION,2,4631,0,3,9.077203041340573,41
575_AMZN_5,AMZN,575,NUMERIC,0,5000,928,0,2.5355513577159554,11
575_AMZN_5,AMZN,575,NUMERIC,1,5000,1024,0,2.498800101461654,11
575_AMZN_5,AMZN,575,NUMERIC,2,5000,788,0,2.4922661433994495,11
575_AMZN_5,AMZN,575,NO_STEM,0,5000,0,0,9.095584228672594,41
575_AMZN_5,AMZN,575,NO_STEM,1,5000,0,0,8.79197113740987,41
575_AMZN_5,AMZN,575,NO_STEM,2,5000,0,0,9.010764967080673,42
575_AMZN_6,AMZN,575,CONTROL,0,4334,0,0,9.409782337232889,42
575_AMZN_6,AMZN,575,CONTROL,1,4151,0,0,8.912290945892138,41
575_AMZN_6,AMZN,575,CONTROL,2,4217,0,0,9.143675306693586,41
575_AMZN_6,AMZN,575,FREQUENCY,0,4334,0,0,9.463334021117136,43
575_AMZN_6,AMZN,575,FREQUENCY,1,4151,0,0,8.94390642176667,42
575_AMZN_6,AMZN,575,FREQUENCY,2,4217,0,0,9.1881571691144,41
575_AMZN_6,AMZN,575,NEGATION,0,4337,0,3,9.412667475762069,42
575_AMZN_6,AMZN,575,NEGATION,1,4154,0,3,8.914403821168225,41
575_AMZN_6,AMZN,575,NEGATION,2,4220,0,3,9.144825665398109,41
575_AMZN_6,AMZN,575,NUMERIC,0,5000,908,0,9.423229964024115,42
575_AMZN_6,AMZN,575,NUMERIC,1,5000,870,0,8.890118320972396,41
575_AMZN_6,AMZN,575,NUMERIC,2,5000,892,0,9.181789408663585,41
575_AMZN_6,AMZN,575,NO_STEM,0,5000,0,0,9.358025922360905,42
575_AMZN_6,AMZN,575,NO_STEM,1,5000,0,0,8.867784800655917,41
575_AMZN_6,AMZN,575,NO_STEM,2,5000,0,0,9.103933048819444,41
575_AMZN_7,AMZN,575,CONTROL,0,4053,0,0,2.3232492971138123,11
575_AMZN_7,AMZN,575,CONTROL,1,4335,0,0,2.597364390022613,11
575_AMZN_7,AMZN,575,CONTROL,2,4692,0,0,2.44672330252626,11
575_AMZN_7,AMZN,575,FREQUENCY,0,4053,0,0,2.2480996352947287,11
575_AMZN_7,AMZN,575,FREQUENCY,1,4335,0,0,2.536633643990356,11
575_AMZN_7,AMZN,575,FREQUENCY,2,4692,0,0,2.366050312126202,12
575_AMZN_7,AMZN,575,NEGATION,0,4056,0,3,2.322162232333545,11
575_AMZN_7,AMZN,575,NEGATION,1,4338,0,3,2.5966738637432973,11
575_AMZN_7,AMZN,575,NEGATION,2,4695,0,3,2.445892192600715,11
575_AMZN_7,AMZN,575,NUMERIC,0,5000,948,0,2.342111820623228,11
575_AMZN_7,AMZN,575,NUMERIC,1,5000,787,0,2.6190718247703084,11
575_AMZN_7,AMZN,575,NUMERIC,2,5000,829,0,2.4563510949434306,11
575_AMZN_7,AMZN,575,NO_STEM,0,5000,0,0,0.29638927351221506,8
575_AMZN_7,AMZN,575,NO_STEM,1,5000,0,0,0.37152143178430475,7
575_AMZN_7,AMZN,575,NO_STEM,2,5000,0,0,0.33094231582874833,7
575_AMZN_8,AMZN,575,CONTROL,0,4340,0,0,9.424321196465266,42
575_AMZN_8,AMZN,575,CONTROL,1,4067,0,0,9.050790637582928,42
575_AMZN_8,AMZN,575,CONTROL,2,4011,0,0,8.975871763581074,42
575_AMZN_8,AMZN,575,FREQUENCY,0,4340,0,0,9.496858760589866,43
575_AMZN_8,AMZN,575,FREQUENCY,1,4067,0,0,9.043285930558598,44
575_AMZN_8,AMZN,575,FREQUENCY,2,4011,0,0,8.977057997402712,44
575_AMZN_8,AMZN,575,NEGATION,0,4343,0,3,9.426256807407485,42
575_AMZN_8,AMZN,575,NEGATION,1,4070,0,3,9.05259709397661,42
575_AMZN_8,AMZN,575,NEGATION,2,4014,0,3,8.975584876474036,42
575_AMZN_8,AMZN,575,NUMERIC,0,5000,1054,0,9.445995506325088,42
575_AMZN_8,AMZN,575,NUMERIC,1,5000,951,0,9.033013723929107,42
575_AMZN_8,AMZN,575,NUMERIC,2,5000,1027,0,8.97427256621525,42
575_AMZN_8,AMZN,575,NO_STEM,0,5000,0,0,9.405499832060162,42
575_AMZN_8,AMZN,575,NO_STEM,1,5000,0,0,9.027299337012915,43
575_AMZN_8,AMZN,575,NO_STEM,2,5000,0,0,8.910160487138613,43
575_AMZN_9,AMZN,575,CONTROL,0,4026,0,0,9.24220736380887,42
575_AMZN_9,AMZN,575,CONTROL,1,3975,0,0,8.727739028121798,41
575_AMZN_9,AMZN,575,CONTROL,2,4201,0,0,9.396178475139244,42
575_AMZN_9,AMZN,575,FREQUENCY,0,4026,0,0,9.277892247755409,44
575_AMZN_9,AMZN,575,FREQUENCY,1,3975,0,0,8.770441526248645,41
575_AMZN_9,AMZN,575,FREQUENCY,2,4201,0,0,9.481354966758122,44
575_AMZN_9,AMZN,575,NEGATION,0,4029,0,3,9.244230859461457,42
575_AMZN_9,AMZN,575,NEGATION,1,3978,0,3,8.729828443254277,41
575_AMZN_9,AMZN,575,NEGATION,2,4204,0,3,9.398417993046506,42
575_AMZN_9,AMZN,575,NUMERIC,0,5000,1005,0,2.542780295314675,11
575_AMZN_9,AMZN,575,NUMERIC,1,5000,1026,0,2.4865817332528852,11
575_AMZN_9,AMZN,575,NUMERIC,2,5000,1059,0,2.565499642505355,11
575_AMZN_9,AMZN,575,NO_STEM,0,5000,0,0,9.18472982433004,43
575_AMZN_9,AMZN,575,NO_STEM,1,5000,0,0,8.693323205770643,41
575_AMZN_9,AMZN,575,NO_STEM,2,5000,0,0,9.389566412587,43
