stage,symbol,seed,method,month,n,BA,Brier,MCC,accuracy,predicted_up,constant
grouped,AMZN,573,FULL,2018-09,57,0.41995073891625617,0.26463434962874227,-0.16129479177027617,0.42105263157894735,0.43859649122807015,False
grouped,AMZN,573,FULL,2018-10,69,0.5610119047619048,0.2405528825854183,0.11504515090733511,0.5942028985507246,0.391304347826087,False
grouped,AMZN,573,FULL,2018-11,60,0.4027777777777778,0.28349004244610493,-0.195923996231334,0.38333333333333336,0.38333333333333336,False
grouped,AMZN,573,FULL,2018-12,54,0.6180451127819548,0.2325348419907637,0.22800483931508855,0.6296296296296297,0.42592592592592593,False
grouped,AMZN,573,FULL,2019-01,63,0.3973684210526316,0.29101398378523474,-0.20107367308916743,0.3968253968253968,0.47619047619047616,False
grouped,AMZN,573,FULL,2019-02,2,0.5,0.235691868605079,0.0,0.5,1.0,True
grouped,AMZN,573,GROUP_SVM,2018-01,60,0.43333333333333335,0.24999838366855795,-0.11980845957463077,0.5166666666666667,0.6333333333333333,False
grouped,AMZN,573,GROUP_SVM,2018-02,57,0.45875,0.26131929829847816,-0.08198915917499229,0.45614035087719296,0.5263157894736842,False
grouped,AMZN,573,GROUP_SVM,2018-03,62,0.4492063492063492,0.2700479800942275,-0.10340889791059751,0.43548387096774194,0.6129032258064516,False
grouped,AMZN,573,GROUP_SVM,2018-04,63,0.6821428571428572,0.24013717855728992,0.3727496582054874,0.6666666666666666,0.6190476190476191,False
grouped,AMZN,573,GROUP_SVM,2018-05,65,0.35282651072124754,0.256843503011603,-0.3367248989257995,0.4,0.7538461538461538,False
grouped,AMZN,573,GROUP_SVM,2018-06,63,0.5956521739130435,0.23196617272270195,0.2074986987830624,0.6507936507936508,0.7301587301587301,False
grouped,AMZN,573,GROUP_SVM,2018-07,60,0.6000000000000001,0.24523708451190568,0.21213203435596426,0.6,0.6666666666666666,False
grouped,AMZN,573,GROUP_SVM,2018-08,69,0.4943965517241379,0.2436058408829422,-0.011206896551724138,0.5072463768115942,0.5797101449275363,False
grouped,AMZN,573,GROUP_SVM,2018-09,57,0.4735221674876847,0.2592870353748891,-0.05295566502463054,0.47368421052631576,0.49122807017543857,False
grouped,AMZN,573,GROUP_SVM,2018-10,69,0.5297619047619048,0.2548878743373946,0.05524946201098299,0.5507246376811594,0.43478260869565216,False
grouped,AMZN,573,GROUP_SVM,2018-11,60,0.5,0.25326611845358876,0.0,0.48333333333333334,0.4166666666666667,False
grouped,AMZN,573,GROUP_SVM,2018-12,54,0.6112781954887218,0.2387001677034139,0.21630400621165705,0.5740740740740741,0.5925925925925926,False
grouped,AMZN,573,GROUP_SVM,2019-01,63,0.3831578947368421,0.2570006617386221,-0.23542536230103778,0.4126984126984127,0.6190476190476191,False
grouped,AMZN,573,GROUP_SVM,2019-02,2,0.5,0.235691868605079,0.0,0.5,1.0,True
grouped,AMZN,574,PRICE,2018-01,60,0.3888888888888889,0.26035138821696646,-0.20998026278290402,0.5166666666666667,0.7,False
grouped,AMZN,574,PRICE,2018-02,57,0.5700000000000001,0.286271016447636,0.14,0.5614035087719298,0.5614035087719298,False
grouped,AMZN,574,PRICE,2018-03,62,0.4920634920634921,0.2617622081108179,-0.015873015873015872,0.4838709677419355,0.5645161290322581,False
grouped,AMZN,574,PRICE,2018-04,63,0.5678571428571428,0.2562591498994302,0.13784048752090222,0.5555555555555556,0.6031746031746031,False
grouped,AMZN,574,PRICE,2018-05,65,0.3820662768031189,0.2586245572285576,-0.24854538295619671,0.4153846153846154,0.676923076923077,False
grouped,AMZN,574,PRICE,2018-06,63,0.6016304347826087,0.23685179914816065,0.2052789530575376,0.6349206349206349,0.6507936507936508,False
grouped,AMZN,574,PRICE,2018-07,60,0.6333333333333333,0.23459631959109237,0.29095718698132317,0.6333333333333333,0.7,False
grouped,AMZN,574,PRICE,2018-08,69,0.5271551724137931,0.23978618307622432,0.05628590807898423,0.5507246376811594,0.6521739130434783,False
grouped,AMZN,574,PRICE,2018-09,57,0.5812807881773399,0.2574214574983551,0.16847482690308205,0.5789473684210527,0.631578947368421,False
grouped,AMZN,574,PRICE,2018-10,69,0.5252976190476191,0.2638416399044378,0.04668356986114809,0.5072463768115942,0.5362318840579711,False
grouped,AMZN,574,PRICE,2018-11,60,0.4444444444444444,0.2807858902823414,-0.10892674246631688,0.45,0.5166666666666667,False
grouped,AMZN,574,PRICE,2018-12,54,0.49398496240601497,0.2716664222753311,-0.011497766236936196,0.5,0.48148148148148145,False
grouped,AMZN,574,PRICE,2019-01,63,0.39,0.2664113396855948,-0.21862355270248857,0.4126984126984127,0.5873015873015873,False
grouped,AMZN,574,PRICE,2019-02,2,1.0,0.22471951374958155,1.0,1.0,0.5,False
grouped,AMZN,574,FULL,2018-01,60,0.37777777777777777,0.2494869622149557,-0.21770443566511175,0.4666666666666667,0.6166666666666667,False
grouped,AMZN,574,FULL,2018-02,57,0.56125,0.2676663333426588,0.12159145841143895,0.5614035087719298,0.49122807017543857,False
grouped,AMZN,574,FULL,2018-03,62,0.4835978835978836,0.27667412769951105,-0.03253000243161777,0.4838709677419355,0.5,False
grouped,AMZN,574,FULL,2018-04,63,0.5357142857142857,0.24272358591491094,0.07121091148698563,0.5396825396825397,0.4603174603174603,False
grouped,AMZN,574,FULL,2018-05,65,0.40838206627680307,0.27809126347373375,-0.19853105596600534,0.4461538461538462,0.7076923076923077,False
grouped,AMZN,574,FULL,2018-06,63,0.6885869565217391,0.22907964568372954,0.368848502930994,0.6984126984126984,0.5873015873015873,False
grouped,AMZN,574,FULL,2018-07,60,0.6333333333333333,0.22070984647269426,0.2721655269759087,0.6333333333333333,0.6,False
grouped,AMZN,574,FULL,2018-08,69,0.5413793103448276,0.2638771768864218,0.08240419241993675,0.5507246376811594,0.5652173913043478,False
grouped,AMZN,574,FULL,2018-09,57,0.4562807881773399,0.3214256336820445,-0.0874384236453202,0.45614035087719296,0.5087719298245614,False
grouped,AMZN,574,FULL,2018-10,69,0.6190476190476191,0.24278149978835956,0.2231053741265801,0.6376811594202898,0.4057971014492754,False
grouped,AMZN,574,FULL,2018-11,60,0.4444444444444445,0.2868288416962026,-0.11412279800291011,0.4166666666666667,0.35,False
grouped,AMZN,574,FULL,2018-12,54,0.6180451127819548,0.2509428457219531,0.22800483931508855,0.6296296296296297,0.42592592592592593,False
grouped,AMZN,574,FULL,2019-01,63,0.43,0.31868243650519795,-0.13784048752090222,0.4444444444444444,0.5555555555555556,False
grouped,AMZN,574,FULL,2019-02,2,1.0,0.22471951374958155,1.0,1.0,0.5,False
grouped,AMZN,574,GROUP_SVM,2018-01,60,0.47777777777777775,0.24977005491908175,-0.045501575519329006,0.6166666666666667,0.7666666666666667,False
grouped,AMZN,574,GROUP_SVM,2018-02,57,0.491875,0.27522754298877905,-0.01689594545957618,0.47368421052631576,0.6491228070175439,False
grouped,AMZN,574,GROUP_SVM,2018-03,62,0.44074074074074077,0.260567316971198,-0.11808198473867938,0.43548387096774194,0.5483870967741935,False
grouped,AMZN,574,GROUP_SVM,2018-04,63,0.5892857142857143,0.24851766686158624,0.18613229922816868,0.5714285714285714,0.6507936507936508,False
grouped,AMZN,574,GROUP_SVM,2018-05,65,0.4317738791423002,0.25186210735427716,-0.18636871489387008,0.49230769230769234,0.8461538461538461,False
grouped,AMZN,574,GROUP_SVM,2018-06,63,0.5989130434782608,0.2355253639443934,0.22909489747632844,0.6666666666666666,0.7777777777777778,False
grouped,AMZN,574,GROUP_SVM,2018-07,60,0.5,0.24511599082056137,0.0,0.5,0.8,False
grouped,AMZN,574,GROUP_SVM,2018-08,69,0.45818965517241383,0.2413073797982761,-0.09097659990995063,0.4927536231884058,0.7101449275362319,False
grouped,AMZN,574,GROUP_SVM,2018-09,57,0.5289408866995073,0.26289770705477533,0.06063229170140654,0.5263157894736842,0.6491228070175439,False
grouped,AMZN,574,GROUP_SVM,2018-10,69,0.6145833333333333,0.2569339906323089,0.21091537193302687,0.5942028985507246,0.5072463768115942,False
grouped,AMZN,574,GROUP_SVM,2018-11,60,0.5138888888888888,0.24641670213826075,0.02723168561657922,0.5166666666666667,0.5166666666666667,False
grouped,AMZN,574,GROUP_SVM,2018-12,54,0.5827067669172932,0.24792616527259984,0.1635789462299856,0.5370370370370371,0.6296296296296297,False
grouped,AMZN,574,GROUP_SVM,2019-01,63,0.46210526315789474,0.2540950123957617,-0.08207826816681232,0.5079365079365079,0.7142857142857143,False
grouped,AMZN,574,GROUP_SVM,2019-02,2,1.0,0.22471951374958155,1.0,1.0,0.5,False
grouped,AMZN,575,PRICE,2018-01,60,0.39999999999999997,0.24992741968637913,-0.19218663979154194,0.5333333333333333,0.7166666666666667,False
grouped,AMZN,575,PRICE,2018-02,57,0.5387500000000001,0.2941898085436247,0.07838686930074691,0.5263157894736842,0.5964912280701754,False
grouped,AMZN,575,PRICE,2018-03,62,0.5518518518518518,0.25727381923346365,0.1074654435100956,0.532258064516129,0.6451612903225806,False
grouped,AMZN,575,PRICE,2018-04,63,0.5642857142857143,0.2541729102403672,0.12909944487358058,0.5555555555555556,0.5714285714285714,False
grouped,AMZN,575,PRICE,2018-05,65,0.44541910331384016,0.26355099253279674,-0.11502926814501666,0.47692307692307695,0.676923076923077,False
grouped,AMZN,575,PRICE,2018-06,63,0.592391304347826,0.2309644884125721,0.19111984392564735,0.6349206349206349,0.6825396825396826,False
grouped,AMZN,575,PRICE,2018-07,60,0.5666666666666667,0.24639255150120815,0.14547859349066158,0.5666666666666667,0.7,False
grouped,AMZN,575,PRICE,2018-08,69,0.4879310344827586,0.24457666896105995,-0.02626128657194451,0.5217391304347826,0.7101449275362319,False
grouped,AMZN,575,PRICE,2018-09,57,0.4926108374384236,0.2672780308282483,-0.014963756781552729,0.49122807017543857,0.5789473684210527,False
grouped,AMZN,575,PRICE,2018-10,69,0.5282738095238095,0.2562710458186403,0.052712740442193935,0.4927536231884058,0.5797101449275363,False
grouped,AMZN,575,PRICE,2018-11,60,0.47916666666666663,0.29425132027967177,-0.041192627728581725,0.4666666666666667,0.43333333333333335,False
grouped,AMZN,575,PRICE,2018-12,54,0.4676691729323308,0.27081539250772146,-0.061928224614379454,0.48148148148148145,0.46296296296296297,False
grouped,AMZN,575,PRICE,2019-01,63,0.35684210526315785,0.2692642418934979,-0.28452443222524826,0.38095238095238093,0.5873015873015873,False
grouped,AMZN,575,PRICE,2019-02,2,1.0,0.2048250132870013,1.0,1.0,0.5,False
grouped,AMZN,575,FULL,2018-01,60,0.3666666666666667,0.278728751035078,-0.23570226039551584,0.45,0.6,False
grouped,AMZN,575,FULL,2018-02,57,0.47,0.305408151612078,-0.05962847939999439,0.47368421052631576,0.47368421052631576,False
grouped,AMZN,575,FULL,2018-03,62,0.4677248677248677,0.3545323978526918,-0.0662548552106274,0.45161290322580644,0.6290322580645161,False
grouped,AMZN,575,FULL,2018-04,63,0.5714285714285714,0.25897602231483796,0.1419904585617662,0.5714285714285714,0.49206349206349204,False
grouped,AMZN,575,FULL,2018-05,65,0.442495126705653,0.24650242077438564,-0.13786664941769242,0.49230769230769234,0.7846153846153846,False
grouped,AMZN,575,FULL,2018-06,63,0.5983695652173913,0.22501552565632502,0.19360780380285256,0.6190476190476191,0.6031746031746031,False
grouped,AMZN,575,FULL,2018-07,60,0.6166666666666667,0.2200167073644317,0.23995690956687135,0.6166666666666667,0.6166666666666667,False
grouped,AMZN,575,FULL,2018-08,69,0.4521551724137931,0.27105168048063844,-0.09527984748555188,0.463768115942029,0.5652173913043478,False
grouped,AMZN,575,FULL,2018-09,57,0.4020935960591133,0.30095876910978414,-0.19826977735557366,0.40350877192982454,0.42105263157894735,False
grouped,AMZN,575,FULL,2018-10,69,0.5803571428571428,0.2774982507914108,0.1479146764205643,0.5652173913043478,0.5072463768115942,False
grouped,AMZN,575,FULL,2018-11,60,0.4722222222222222,0.2932027805006096,-0.055978284637523995,0.45,0.38333333333333336,False
grouped,AMZN,575,FULL,2018-12,54,0.6466165413533835,0.22812080976785368,0.28724810441309634,0.6666666666666666,0.3888888888888889,False
grouped,AMZN,575,FULL,2019-01,63,0.3373684210526316,0.32442671126308165,-0.31862443581821914,0.3492063492063492,0.5238095238095238,False
grouped,AMZN,575,FULL,2019-02,2,1.0,0.2048250132870013,1.0,1.0,0.5,False
grouped,AMZN,575,GROUP_SVM,2018-01,60,0.4,0.25317799759243226,-0.17566201313073596,0.4666666666666667,0.5833333333333334,False
grouped,AMZN,575,GROUP_SVM,2018-02,57,0.39625,0.2808134106377469,-0.20987452103103207,0.38596491228070173,0.5964912280701754,False
grouped,AMZN,575,GROUP_SVM,2018-03,62,0.5148148148148148,0.26346033850915185,0.030160928557257605,0.5,0.6129032258064516,False
grouped,AMZN,575,GROUP_SVM,2018-04,63,0.6142857142857143,0.24233040802991498,0.23069992029138897,0.6031746031746031,0.5873015873015873,False
grouped,AMZN,575,GROUP_SVM,2018-05,65,0.4478557504873294,0.2594009309303164,-0.1193031926657634,0.49230769230769234,0.7538461538461538,False
grouped,AMZN,575,GROUP_SVM,2018-06,63,0.5521739130434783,0.23741720838907698,0.1179535649239177,0.6190476190476191,0.7619047619047619,False
grouped,AMZN,575,GROUP_SVM,2018-07,60,0.5333333333333333,0.24704675059565098,0.07071067811865475,0.5333333333333333,0.6666666666666666,False
grouped,AMZN,575,GROUP_SVM,2018-08,69,0.39870689655172414,0.2568316823575986,-0.22040722658596287,0.43478260869565216,0.7101449275362319,False
grouped,AMZN,575,GROUP_SVM,2018-09,57,0.4359605911330049,0.2594236879211229,-0.13416507099885702,0.43859649122807015,0.3508771929824561,False
grouped,AMZN,575,GROUP_SVM,2018-10,69,0.5223214285714286,0.25206572266316946,0.04108741011682342,0.5217391304347826,0.4927536231884058,False
grouped,AMZN,575,GROUP_SVM,2018-11,60,0.5138888888888888,0.2541349659732883,0.027461751819054483,0.5,0.43333333333333335,False
grouped,AMZN,575,GROUP_SVM,2018-12,54,0.45563909774436084,0.24919187434196785,-0.08568334725853646,0.48148148148148145,0.42592592592592593,False
grouped,AMZN,575,GROUP_SVM,2019-01,63,0.4031578947368421,0.25512079361480583,-0.1936842105263158,0.42857142857142855,0.6031746031746031,False
grouped,AMZN,575,GROUP_SVM,2019-02,2,1.0,0.2048250132870013,1.0,1.0,0.5,False
aggregation,AAPL,573,PRICE,2018-01,59,0.5758101851851851,0.23993344410616538,0.16678819876485512,0.5932203389830508,0.711864406779661,False
aggregation,AAPL,573,PRICE,2018-02,57,0.639375,0.22258893191251505,0.2819398686139768,0.6491228070175439,0.5964912280701754,False
aggregation,AAPL,573,PRICE,2018-03,62,0.3520833333333333,0.2786768258762606,-0.2996020627622514,0.3548387096774194,0.5806451612903226,False
aggregation,AAPL,573,PRICE,2018-04,63,0.6068548387096775,0.2589289178483806,0.24070030928767125,0.6031746031746031,0.7301587301587301,False
aggregation,AAPL,573,PRICE,2018-05,66,0.5200372786579683,0.24517553314536944,0.04392814509203082,0.5454545454545454,0.7121212121212122,False
aggregation,AAPL,573,PRICE,2018-06,63,0.5925925925925926,0.249364608406962,0.186145197762485,0.6031746031746031,0.5873015873015873,False
aggregation,AAPL,573,PRICE,2018-07,60,0.5494505494505495,0.2348562848397802,0.10140849540810587,0.6,0.6833333333333333,False
aggregation,AAPL,573,PRICE,2018-08,69,0.5964052287581699,0.22291891584596277,0.1964833676897975,0.6956521739130435,0.7536231884057971,False
aggregation,AAPL,573,PRICE,2018-09,57,0.5997536945812808,0.2369895645704382,0.21456972463472546,0.5964912280701754,0.6842105263157895,False
aggregation,AAPL,573,PRICE,2018-10,69,0.5217948717948717,0.24363247532984625,0.04427623847752457,0.5072463768115942,0.6086956521739131,False
aggregation,AAPL,573,PRICE,2018-11,60,0.5628476084538376,0.26346122628836544,0.12919146336922627,0.5666666666666667,0.6166666666666667,False
aggregation,AAPL,573,PRICE,2018-12,53,0.5719814241486068,0.25688231562169656,0.13929712218403822,0.5849056603773585,0.4339622641509434,False
aggregation,AAPL,573,PRICE,2019-01,63,0.41632016632016633,0.26576196380293454,-0.1658155677094358,0.42857142857142855,0.5555555555555556,False
aggregation,AAPL,573,PRICE,2019-02,2,,0.3830284734715391,,,1.0,True
aggregation,AAPL,573,FULL,2018-01,59,0.6927083333333333,0.2436210596554085,0.3854166666666667,0.6949152542372882,0.5423728813559322,False
aggregation,AAPL,573,FULL,2018-02,57,0.7150000000000001,0.1825085806874265,0.43,0.7192982456140351,0.5614035087719298,False
aggregation,AAPL,573,FULL,2018-03,62,0.7572916666666667,0.18786029868479362,0.5153892591730216,0.7580645161290323,0.532258064516129,False
aggregation,AAPL,573,FULL,2018-04,63,0.7474798387096775,0.19168905358442173,0.5026180952786744,0.746031746031746,0.5873015873015873,False
aggregation,AAPL,573,FULL,2018-05,66,0.7712022367194781,0.16045967616633544,0.5406438236213209,0.7727272727272727,0.5454545454545454,False
aggregation,AAPL,573,FULL,2018-06,63,0.7314814814814815,0.17783784539504946,0.4758668672668006,0.746031746031746,0.6349206349206349,False
aggregation,AAPL,573,FULL,2018-07,60,0.6227106227106227,0.22929264531388585,0.2516433034201146,0.6666666666666666,0.6833333333333333,False
aggregation,AAPL,573,FULL,2018-08,69,0.522875816993464,0.23026020446641066,0.05137623327375897,0.6666666666666666,0.8115942028985508,False
aggregation,AAPL,573,FULL,2018-09,57,0.5991379310344828,0.26224137876645304,0.20769785029630752,0.5964912280701754,0.6491228070175439,False
aggregation,AAPL,573,FULL,2018-10,69,0.6076923076923078,0.2599224396429855,0.21374668579336073,0.6086956521739131,0.4782608695652174,False
aggregation,AAPL,573,FULL,2018-11,60,0.6318131256952169,0.2722067394013185,0.2648071139695897,0.6333333333333333,0.55,False
aggregation,AAPL,573,FULL,2018-12,53,0.6896284829721362,0.22240042485787162,0.40374987188384637,0.7358490566037735,0.2830188679245283,False
aggregation,AAPL,573,FULL,2019-01,63,0.6148648648648649,0.22431398173539485,0.2349150407716129,0.6349206349206349,0.6349206349206349,False
aggregation,AAPL,573,FULL,2019-02,2,,0.24557932970907592,,,0.5,False
aggregation,AAPL,573,CONTROL,2018-01,59,0.6556712962962963,0.2274075094597801,0.3138961188362788,0.6610169491525424,0.576271186440678,False
aggregation,AAPL,573,CONTROL,2018-02,57,0.7462500000000001,0.19494241867105094,0.49813591136281105,0.7543859649122807,0.5964912280701754,False
aggregation,AAPL,573,CONTROL,2018-03,62,0.7885416666666667,0.17404929410288494,0.5816453279086441,0.7903225806451613,0.5645161290322581,False
aggregation,AAPL,573,CONTROL,2018-04,63,0.7006048387096775,0.2131181579081785,0.41661348421698563,0.6984126984126984,0.6349206349206349,False
aggregation,AAPL,573,CONTROL,2018-05,66,0.842497670083877,0.17491081443091727,0.6914699202022049,0.8484848484848485,0.5909090909090909,False
aggregation,AAPL,573,CONTROL,2018-06,63,0.7546296296296297,0.185151703890121,0.5118992938468337,0.7619047619047619,0.5873015873015873,False
aggregation,AAPL,573,CONTROL,2018-07,60,0.7069597069597069,0.1891278879892038,0.4139194139194139,0.7333333333333333,0.65,False
