stage,symbol,seed,block,method,n,BA,Brier,MCC,accuracy,predicted_up,constant
preprocess,AAPL,573,573_AAPL_7,NO_STEM,80,0.6810182275298555,0.20433251970408234,0.3684612200047538,0.6875,0.6,False
preprocess,AAPL,573,573_AAPL_8,PRICE,80,0.5263984915147706,0.25830400461497116,0.0551903958145422,0.5375,0.65,False
preprocess,AAPL,573,573_AAPL_8,FULL,80,0.6810182275298555,0.211498050084852,0.3684612200047538,0.6875,0.6,False
preprocess,AAPL,573,573_AAPL_8,CONTROL,80,0.6945317410433689,0.21384121123961458,0.3940484833477795,0.7,0.5875,False
preprocess,AAPL,573,573_AAPL_8,FREQUENCY,80,0.6983029541169076,0.2199627680904956,0.3966059082338152,0.7,0.5375,False
preprocess,AAPL,573,573_AAPL_8,NEGATION,80,0.6829038340666247,0.21439395238626205,0.3689517039949636,0.6875,0.575,False
preprocess,AAPL,573,573_AAPL_8,NUMERIC,80,0.6693903205531113,0.2194444639974816,0.343121377260829,0.675,0.5875,False
preprocess,AAPL,573,573_AAPL_8,NO_STEM,80,0.7042740414833438,0.21584445858641255,0.4207582472381236,0.7125,0.625,False
preprocess,AAPL,573,573_AAPL_9,PRICE,80,0.5226272784412319,0.24481761285648065,0.04923770162751877,0.5375,0.7,False
preprocess,AAPL,573,573_AAPL_9,FULL,80,0.6191074795725959,0.2507299555332293,0.24126716508692797,0.625,0.5875,False
preprocess,AAPL,573,573_AAPL_9,CONTROL,80,0.6926461345065996,0.2198503001655106,0.3943179050048745,0.7,0.6125,False
preprocess,AAPL,573,573_AAPL_9,FREQUENCY,80,0.6288497800125707,0.2206173345334454,0.26540135595020103,0.6375,0.625,False
preprocess,AAPL,573,573_AAPL_9,NEGATION,80,0.6926461345065996,0.21960280879884966,0.3943179050048745,0.7,0.6125,False
preprocess,AAPL,573,573_AAPL_9,NUMERIC,80,0.652105593966059,0.21743222511024102,0.31800180445521936,0.6625,0.65,False
preprocess,AAPL,573,573_AAPL_9,NO_STEM,80,0.6791326209930861,0.2160080090235156,0.3689726168088161,0.6875,0.625,False
preprocess,AAPL,574,574_AAPL_0,PRICE,81,0.47819410319410316,0.2546211806966455,-0.04653322255877448,0.49382716049382713,0.6790123456790124,False
preprocess,AAPL,574,574_AAPL_0,FULL,81,0.6858108108108107,0.18853402222367885,0.3750937146823023,0.691358024691358,0.5802469135802469,False
preprocess,AAPL,574,574_AAPL_0,CONTROL,81,0.7447788697788698,0.1806960963497813,0.5017244574899257,0.7530864197530864,0.6172839506172839,False
preprocess,AAPL,574,574_AAPL_0,FREQUENCY,81,0.7966830466830467,0.18140844530424954,0.6015508399127847,0.8024691358024691,0.5925925925925926,False
preprocess,AAPL,574,574_AAPL_0,NEGATION,81,0.7312653562653563,0.18070672678158908,0.4771138903892553,0.7407407407407407,0.6296296296296297,False
preprocess,AAPL,574,574_AAPL_0,NUMERIC,81,0.7582923832923834,0.18505189224978388,0.5263756204578298,0.7654320987654321,0.6049382716049383,False
preprocess,AAPL,574,574_AAPL_0,NO_STEM,81,0.7447788697788698,0.18901880278431915,0.5017244574899257,0.7530864197530864,0.6172839506172839,False
preprocess,AAPL,574,574_AAPL_1,PRICE,81,0.4603808353808354,0.2781039728952552,-0.09006939331701759,0.48148148148148145,0.7407407407407407,False
preprocess,AAPL,574,574_AAPL_1,FULL,81,0.5727886977886978,0.31640386846516283,0.14758545451276395,0.5802469135802469,0.5925925925925926,False
preprocess,AAPL,574,574_AAPL_1,CONTROL,81,0.5798525798525799,0.23738678124526952,0.16727429078626174,0.5925925925925926,0.654320987654321,False
preprocess,AAPL,574,574_AAPL_1,FREQUENCY,81,0.5912162162162162,0.23739022278735056,0.19277490023901492,0.6049382716049383,0.6666666666666666,False
preprocess,AAPL,574,574_AAPL_1,NEGATION,81,0.5798525798525799,0.23726558171814277,0.16727429078626174,0.5925925925925926,0.654320987654321,False
preprocess,AAPL,574,574_AAPL_1,NUMERIC,81,0.5684889434889435,0.2336207775777473,0.14232362344493815,0.5802469135802469,0.6419753086419753,False
preprocess,AAPL,574,574_AAPL_1,NO_STEM,81,0.6047297297297297,0.22853441131396102,0.21938666599275097,0.6172839506172839,0.654320987654321,False
preprocess,AAPL,574,574_AAPL_2,PRICE,81,0.6182432432432432,0.23850589852627357,0.24571567276368247,0.6296296296296297,0.6419753086419753,False
preprocess,AAPL,574,574_AAPL_2,FULL,81,0.7085380835380835,0.19938235235124302,0.42498103007237387,0.7160493827160493,0.6049382716049383,False
preprocess,AAPL,574,574_AAPL_2,CONTROL,81,0.6836609336609336,0.21017519333400161,0.3742837348796459,0.691358024691358,0.6049382716049383,False
preprocess,AAPL,574,574_AAPL_2,FREQUENCY,81,0.7355651105651105,0.1965823557269059,0.47553203167161295,0.7407407407407407,0.5802469135802469,False
preprocess,AAPL,574,574_AAPL_2,NEGATION,81,0.6836609336609336,0.2106670926150602,0.3742837348796459,0.691358024691358,0.6049382716049383,False
preprocess,AAPL,574,574_AAPL_2,NUMERIC,81,0.749078624078624,0.19243952397242528,0.5009342379172335,0.7530864197530864,0.5679012345679012,False
