phase,symbol,month,method,n,BA,accuracy,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
train_forward_oof,AAPL,2018-08,PRICE_R1,69,0.5081699346405228,0.5652173913043478,0.014806384278366074,0.2338478164075101,0.5773420479302832,0.6274509803921569,0.3888888888888889,0.6231884057971014,False
train_forward_oof,AAPL,2018-03,AUG_FULL_LR,62,0.46458333333333335,0.46774193548387094,-0.07216098119626152,0.2783315117801866,0.4854166666666667,0.5625,0.36666666666666664,0.5967741935483871,False
train_forward_oof,AAPL,2018-04,AUG_FULL_LR,63,0.4642137096774194,0.4603174603174603,-0.08220412147519478,0.4132035848162528,0.4354838709677419,0.7096774193548387,0.21875,0.746031746031746,False
train_forward_oof,AAPL,2018-05,AUG_FULL_LR,66,0.52143522833178,0.5303030303030303,0.04305138788253592,0.27879335951254947,0.4911463187325256,0.5945945945945946,0.4482758620689655,0.5757575757575758,False
train_forward_oof,AAPL,2018-06,AUG_FULL_LR,63,0.5185185185185185,0.5238095238095238,0.036773156567646105,0.275808752462787,0.5195473251028807,0.5555555555555556,0.48148148148148145,0.5396825396825397,False
train_forward_oof,AAPL,2018-07,AUG_FULL_LR,60,0.5915750915750916,0.5833333333333334,0.17471413945365305,0.23975014328685587,0.6385836385836386,0.5641025641025641,0.6190476190476191,0.5,False
train_forward_oof,AAPL,2018-08,AUG_FULL_LR,69,0.5441176470588236,0.5652173913043478,0.07815751585783592,0.25514017146693924,0.5664488017429194,0.5882352941176471,0.5,0.5652173913043478,False
train_forward_oof,AAPL,2018-03,AUG_TFIDF_SVM,62,0.5177083333333333,0.532258064516129,0.08248152221310745,0.30292313462176523,0.534375,0.96875,0.06666666666666667,0.9516129032258065,False
train_forward_oof,AAPL,2018-04,AUG_TFIDF_SVM,63,0.6078629032258065,0.6031746031746031,0.26650248254189407,0.2533942236681326,0.592741935483871,0.9032258064516129,0.3125,0.7936507936507936,False
train_forward_oof,AAPL,2018-05,AUG_TFIDF_SVM,66,0.424044734389562,0.45454545454545453,-0.17241110794511036,0.25877993945606254,0.29916123019571295,0.6756756756756757,0.1724137931034483,0.7424242424242424,False
train_forward_oof,AAPL,2018-06,AUG_TFIDF_SVM,63,0.5,0.5714285714285714,0.0,0.24533633763858126,0.5236625514403292,1.0,0.0,1.0,True
train_forward_oof,AAPL,2018-07,AUG_TFIDF_SVM,60,0.48717948717948717,0.6333333333333333,-0.09553254290337612,0.24340373300369353,0.3882783882783883,0.9743589743589743,0.0,0.9833333333333333,False
train_forward_oof,AAPL,2018-08,AUG_TFIDF_SVM,69,0.5,0.7391304347826086,0.0,0.22215331860593696,0.5708061002178649,1.0,0.0,1.0,True
train_forward_oof,AAPL,2018-03,AUG_FINBERT_LR,62,0.4625,0.46774193548387094,-0.0791945516022682,0.3101672295382546,0.43125,0.625,0.3,0.6612903225806451,False
train_forward_oof,AAPL,2018-04,AUG_FINBERT_LR,63,0.560483870967742,0.5555555555555556,0.15401027590842434,0.2608710451827844,0.6159274193548387,0.8709677419354839,0.25,0.8095238095238095,False
train_forward_oof,AAPL,2018-05,AUG_FINBERT_LR,66,0.5167753960857409,0.5,0.03461564064917653,0.27127487819149293,0.4212488350419385,0.3783783783783784,0.6551724137931034,0.36363636363636365,False
train_forward_oof,AAPL,2018-06,AUG_FINBERT_LR,63,0.5092592592592593,0.5396825396825397,0.020286020648339485,0.24773924832796815,0.5329218106995884,0.7222222222222222,0.2962962962962963,0.7142857142857143,False
train_forward_oof,AAPL,2018-07,AUG_FINBERT_LR,60,0.43040293040293043,0.4166666666666667,-0.1339790111041232,0.2730702212189268,0.42368742368742374,0.38461538461538464,0.47619047619047616,0.43333333333333335,False
train_forward_oof,AAPL,2018-08,AUG_FINBERT_LR,69,0.6209150326797386,0.6521739130434783,0.21913448731981788,0.21396415939270877,0.7178649237472767,0.6862745098039216,0.5555555555555556,0.6231884057971014,False
train_forward_oof,AAPL,2018-03,AUG_FINMODERN_LR,62,0.4625,0.46774193548387094,-0.0791945516022682,0.30546003517982295,0.46249999999999997,0.625,0.3,0.6612903225806451,False
train_forward_oof,AAPL,2018-04,AUG_FINMODERN_LR,63,0.5115927419354839,0.5079365079365079,0.02611371280007754,0.2634126672854413,0.4858870967741935,0.7419354838709677,0.28125,0.7301587301587301,False
train_forward_oof,AAPL,2018-05,AUG_FINMODERN_LR,66,0.4035414725069898,0.3939393939393939,-0.19474050813858015,0.28541686528320576,0.331780055917987,0.32432432432432434,0.4827586206896552,0.4090909090909091,False
train_forward_oof,AAPL,2018-06,AUG_FINMODERN_LR,63,0.537037037037037,0.5396825396825397,0.07339758434175737,0.255294035826057,0.4804526748971194,0.5555555555555556,0.5185185185185185,0.5238095238095238,False
train_forward_oof,AAPL,2018-07,AUG_FINMODERN_LR,60,0.3901098901098901,0.35,-0.22237479499833035,0.28823934818149455,0.36874236874236876,0.2564102564102564,0.5238095238095238,0.3333333333333333,False
train_forward_oof,AAPL,2018-08,AUG_FINMODERN_LR,69,0.434640522875817,0.5362318840579711,-0.12316849536032666,0.2679552477600146,0.48692810457516345,0.6470588235294118,0.2222222222222222,0.6811594202898551,False
train_forward_oof,AAPL,2018-03,AUG_EVENT_META,62,0.46354166666666663,0.46774193548387094,-0.07543383751631462,0.3072475521321892,0.43854166666666666,0.59375,0.3333333333333333,0.6290322580645161,False
train_forward_oof,AAPL,2018-04,AUG_EVENT_META,63,0.592741935483871,0.5873015873015873,0.25376051798283,0.2420949568110153,0.6159274193548387,0.9354838709677419,0.25,0.8412698412698413,False
train_forward_oof,AAPL,2018-05,AUG_EVENT_META,66,0.5475302889095993,0.5303030303030303,0.09807764850600018,0.2705160024415765,0.44175209692451073,0.40540540540540543,0.6896551724137931,0.36363636363636365,False
train_forward_oof,AAPL,2018-06,AUG_EVENT_META,63,0.5046296296296297,0.5396825396825397,0.010526899013331488,0.2441938325640918,0.5483539094650206,0.75,0.25925925925925924,0.746031746031746,False
train_forward_oof,AAPL,2018-07,AUG_EVENT_META,60,0.36813186813186816,0.35,-0.25677629550654774,0.29332383707473514,0.3540903540903541,0.3076923076923077,0.42857142857142855,0.4,False
train_forward_oof,AAPL,2018-08,AUG_EVENT_META,69,0.6209150326797386,0.6521739130434783,0.21913448731981788,0.21257810110921488,0.6938997821350763,0.6862745098039216,0.5555555555555556,0.6231884057971014,False
train_forward_oof,AAPL,2018-03,ORIG_PRICE_R1,62,0.42291666666666666,0.41935483870967744,-0.15817166261312793,0.3121820509569317,0.4395833333333333,0.3125,0.5333333333333333,0.3870967741935484,False
train_forward_oof,AAPL,2018-04,ORIG_PRICE_R1,63,0.5564516129032258,0.5555555555555556,0.11359236684941297,0.2427480052414925,0.592741935483871,0.6129032258064516,0.5,0.5555555555555556,False
train_forward_oof,AAPL,2018-05,ORIG_PRICE_R1,66,0.5671015843429636,0.5606060606060606,0.13376754398878044,0.24930082061036912,0.5582479030754892,0.5135135135135135,0.6206896551724138,0.45454545454545453,False
train_forward_oof,AAPL,2018-06,ORIG_PRICE_R1,63,0.4907407407407407,0.47619047619047616,-0.018731716231633878,0.2663216143320161,0.4403292181069959,0.3888888888888889,0.5925925925925926,0.3968253968253968,False
train_forward_oof,AAPL,2018-07,ORIG_PRICE_R1,60,0.586080586080586,0.5333333333333333,0.17216117216117216,0.24446613983237067,0.645909645909646,0.41025641025641024,0.7619047619047619,0.35,False
train_forward_oof,AAPL,2018-08,ORIG_PRICE_R1,69,0.5081699346405228,0.5652173913043478,0.014806384278366074,0.2338478164075101,0.5773420479302832,0.6274509803921569,0.3888888888888889,0.6231884057971014,False
train_forward_oof,AAPL,2018-03,ORIG_FULL_LR,62,0.5145833333333334,0.5161290322580645,0.029288959306450306,0.28068955092967074,0.5135416666666667,0.5625,0.4666666666666667,0.5483870967741935,False
train_forward_oof,AAPL,2018-04,ORIG_FULL_LR,63,0.544858870967742,0.5396825396825397,0.11815066113959706,0.2603196505174809,0.5413306451612903,0.8709677419354839,0.21875,0.8253968253968254,False
train_forward_oof,AAPL,2018-05,ORIG_FULL_LR,66,0.5251630941286114,0.5303030303030303,0.05016282899579266,0.25556960787737776,0.49860205032618826,0.5675675675675675,0.4827586206896552,0.5454545454545454,False
train_forward_oof,AAPL,2018-06,ORIG_FULL_LR,63,0.41666666666666663,0.42857142857142855,-0.16666666666666666,0.25851391983542843,0.4578189300411522,0.5,0.3333333333333333,0.5714285714285714,False
train_forward_oof,AAPL,2018-07,ORIG_FULL_LR,60,0.554945054945055,0.55,0.10482848367219183,0.24052626453701736,0.6581196581196581,0.5384615384615384,0.5714285714285714,0.5,False
train_forward_oof,AAPL,2018-08,ORIG_FULL_LR,69,0.46405228758169936,0.5797101449275363,-0.07067418228235592,0.25954199373470216,0.42919389978213507,0.7058823529411765,0.2222222222222222,0.7246376811594203,False
train_forward_oof,AAPL,2018-03,ORIG_TFIDF_SVM,62,0.5166666666666667,0.532258064516129,0.13223592098145726,0.24989005930974204,0.5432291666666667,1.0,0.03333333333333333,0.9838709677419355,False
train_forward_oof,AAPL,2018-04,ORIG_TFIDF_SVM,63,0.44556451612903225,0.4444444444444444,-0.10998533626601496,0.26341998081725454,0.4213709677419355,0.5161290322580645,0.375,0.5714285714285714,False
train_forward_oof,AAPL,2018-05,ORIG_TFIDF_SVM,66,0.640726933830382,0.6515151515151515,0.2858843701729485,0.2423505935860389,0.6943150046598322,0.7297297297297297,0.5517241379310345,0.6060606060606061,False
train_forward_oof,AAPL,2018-06,ORIG_TFIDF_SVM,63,0.5138888888888888,0.5714285714285714,0.0468292905790847,0.24550762025618256,0.5061728395061729,0.9166666666666666,0.1111111111111111,0.9047619047619048,False
train_forward_oof,AAPL,2018-07,ORIG_TFIDF_SVM,60,0.510989010989011,0.65,0.05839848217828566,0.23803494543040996,0.463980463980464,0.9743589743589743,0.047619047619047616,0.9666666666666667,False
train_forward_oof,AAPL,2018-08,ORIG_TFIDF_SVM,69,0.5,0.7391304347826086,0.0,0.212610943085078,0.7222222222222222,1.0,0.0,1.0,True
train_forward_oof,AAPL,2018-03,ORIG_FINBERT_LR,62,0.4239583333333333,0.41935483870967744,-0.15884586105957427,0.3218236568213798,0.41562499999999997,0.28125,0.5666666666666667,0.3548387096774194,False
train_forward_oof,AAPL,2018-04,ORIG_FINBERT_LR,63,0.5579637096774194,0.5555555555555556,0.12157344839459235,0.24257106050333102,0.6411290322580645,0.7096774193548387,0.40625,0.6507936507936508,False
train_forward_oof,AAPL,2018-05,ORIG_FINBERT_LR,66,0.5139794967381175,0.5303030303030303,0.02884636720764711,0.2496898989074392,0.5088536812674744,0.6486486486486487,0.3793103448275862,0.6363636363636364,False
train_forward_oof,AAPL,2018-06,ORIG_FINBERT_LR,63,0.3935185185185185,0.3968253968253968,-0.21080522784319533,0.27061536068688824,0.3425925925925926,0.4166666666666667,0.37037037037037035,0.5079365079365079,False
train_forward_oof,AAPL,2018-07,ORIG_FINBERT_LR,60,0.47985347985347987,0.4666666666666667,-0.03863074974250641,0.27387296217055795,0.46153846153846156,0.4358974358974359,0.5238095238095238,0.45,False
train_forward_oof,AAPL,2018-08,ORIG_FINBERT_LR,69,0.6388888888888888,0.6521739130434783,0.24839788620727343,0.2095172557287309,0.7298474945533769,0.6666666666666666,0.6111111111111112,0.5942028985507246,False
train_forward_oof,AAPL,2018-03,ORIG_FINMODERN_LR,62,0.4822916666666667,0.4838709677419355,-0.03556516487211823,0.33020289120332236,0.3802083333333333,0.53125,0.43333333333333335,0.5483870967741935,False
train_forward_oof,AAPL,2018-04,ORIG_FINMODERN_LR,63,0.4632056451612903,0.4603174603174603,-0.07903469805012206,0.3068244691421157,0.4324596774193548,0.6451612903225806,0.28125,0.6825396825396826,False
train_forward_oof,AAPL,2018-05,ORIG_FINMODERN_LR,66,0.41565703634669154,0.42424242424242425,-0.16868592730661697,0.2620907033061355,0.41192917054986017,0.4864864864864865,0.3448275862068966,0.5606060606060606,False
train_forward_oof,AAPL,2018-06,ORIG_FINMODERN_LR,63,0.4212962962962963,0.4126984126984127,-0.1574074074074074,0.2683851365186003,0.35288065843621397,0.3611111111111111,0.48148148148148145,0.42857142857142855,False
train_forward_oof,AAPL,2018-07,ORIG_FINMODERN_LR,60,0.39743589743589747,0.4166666666666667,-0.19611613513818404,0.29787707917749534,0.42368742368742374,0.46153846153846156,0.3333333333333333,0.5333333333333333,False
train_forward_oof,AAPL,2018-08,ORIG_FINMODERN_LR,69,0.5588235294117647,0.6666666666666666,0.1198881565564866,0.23797598009247148,0.559912854030501,0.7843137254901961,0.3333333333333333,0.7536231884057971,False
train_forward_oof,AAPL,2018-03,ORIG_EVENT_META,62,0.42291666666666666,0.41935483870967744,-0.15817166261312793,0.32494028277808257,0.4166666666666667,0.3125,0.5333333333333333,0.3870967741935484,False
train_forward_oof,AAPL,2018-04,ORIG_EVENT_META,63,0.5100806451612903,0.5079365079365079,0.020935350965677668,0.2588695144290695,0.559475806451613,0.6451612903225806,0.375,0.6349206349206349,False
train_forward_oof,AAPL,2018-05,ORIG_EVENT_META,66,0.5177073625349488,0.5303030303030303,0.03597220551845048,0.24715396895108055,0.5312208760484622,0.6216216216216216,0.41379310344827586,0.6060606060606061,False
train_forward_oof,AAPL,2018-06,ORIG_EVENT_META,63,0.4351851851851852,0.4444444444444444,-0.12909944487358058,0.2697540104750644,0.36316872427983543,0.5,0.37037037037037035,0.5555555555555556,False
train_forward_oof,AAPL,2018-07,ORIG_EVENT_META,60,0.45604395604395603,0.45,-0.08404977220207888,0.2913261284430934,0.4297924297924298,0.4358974358974359,0.47619047619047616,0.4666666666666667,False
train_forward_oof,AAPL,2018-08,ORIG_EVENT_META,69,0.6111111111111112,0.6376811594202898,0.19994120240943053,0.21315860568372552,0.7135076252723311,0.6666666666666666,0.5555555555555556,0.6086956521739131,False
train_forward_oof,AMZN,2018-03,PRICE_R1,62,0.419047619047619,0.3870967741935484,-0.18744806778279025,0.311749771518395,0.37142857142857144,0.6666666666666666,0.17142857142857143,0.7580645161290323,False
train_forward_oof,AMZN,2018-04,PRICE_R1,63,0.425,0.4126984126984127,-0.15348515337873012,0.2608866613632526,0.4653061224489796,0.5357142857142857,0.3142857142857143,0.6190476190476191,False
train_forward_oof,AMZN,2018-05,PRICE_R1,65,0.49610136452241715,0.49230769230769234,-0.007693004760192652,0.25749776964600923,0.4415204678362573,0.47368421052631576,0.5185185185185185,0.47692307692307695,False
train_forward_oof,AMZN,2018-06,PRICE_R1,63,0.6048913043478261,0.6507936507936508,0.22006970263318495,0.23611675461342904,0.6065217391304348,0.775,0.43478260869565216,0.6984126984126984,False
train_forward_oof,AMZN,2018-07,PRICE_R1,60,0.5833333333333334,0.5833333333333334,0.19245008972987526,0.24284511675294512,0.6111111111111112,0.8333333333333334,0.3333333333333333,0.75,False
train_forward_oof,AMZN,2018-08,PRICE_R1,69,0.6336206896551724,0.6521739130434783,0.274433014821148,0.23060211345278409,0.6586206896551725,0.75,0.5172413793103449,0.6376811594202898,False
train_forward_oof,AMZN,2018-03,AUG_FULL_LR,62,0.4476190476190476,0.41935483870967744,-0.11643634728549189,0.27389844442503386,0.5216931216931217,0.6666666666666666,0.22857142857142856,0.7258064516129032,False
train_forward_oof,AMZN,2018-04,AUG_FULL_LR,63,0.45714285714285713,0.4603174603174603,-0.08528028654224418,0.2650903829086055,0.43265306122448977,0.42857142857142855,0.4857142857142857,0.47619047619047616,False
train_forward_oof,AMZN,2018-05,AUG_FULL_LR,65,0.5838206627680311,0.5384615384615384,0.1917770947524421,0.25980269738085393,0.5575048732943471,0.3157894736842105,0.8518518518518519,0.24615384615384617,False
train_forward_oof,AMZN,2018-06,AUG_FULL_LR,63,0.5603260869565218,0.5238095238095238,0.11961651377587033,0.2498570337095643,0.6065217391304347,0.425,0.6956521739130435,0.38095238095238093,False
train_forward_oof,AMZN,2018-07,AUG_FULL_LR,60,0.5333333333333333,0.5333333333333333,0.06917144638660747,0.2504269159533529,0.5411111111111111,0.4,0.6666666666666666,0.36666666666666664,False
train_forward_oof,AMZN,2018-08,AUG_FULL_LR,69,0.555603448275862,0.5507246376811594,0.10988856329362814,0.24264207322384107,0.6051724137931034,0.525,0.5862068965517241,0.4782608695652174,False
train_forward_oof,AMZN,2018-03,AUG_TFIDF_SVM,62,0.42592592592592593,0.3709677419354839,-0.29899790061496817,0.2780961232882472,0.4661375661375661,0.8518518518518519,0.0,0.9354838709677419,False
train_forward_oof,AMZN,2018-04,AUG_TFIDF_SVM,63,0.5357142857142857,0.5079365079365079,0.08154100913168028,0.25084319397768784,0.5566326530612244,0.7857142857142857,0.2857142857142857,0.746031746031746,False
train_forward_oof,AMZN,2018-05,AUG_TFIDF_SVM,65,0.560428849902534,0.49230769230769234,0.192125489931323,0.25726288469746894,0.5107212475633528,0.15789473684210525,0.9629629629629629,0.1076923076923077,False
train_forward_oof,AMZN,2018-06,AUG_TFIDF_SVM,63,0.6190217391304348,0.5396825396825397,0.2690815699826873,0.24571840227162378,0.5972826086956522,0.325,0.9130434782608695,0.23809523809523808,False
train_forward_oof,AMZN,2018-07,AUG_TFIDF_SVM,60,0.44999999999999996,0.45,-0.10141851056742199,0.24835621910915642,0.4916666666666667,0.36666666666666664,0.5333333333333333,0.4166666666666667,False
train_forward_oof,AMZN,2018-08,AUG_TFIDF_SVM,69,0.5491379310344828,0.5652173913043478,0.09939609659093787,0.24205261507501685,0.6077586206896552,0.65,0.4482758620689655,0.6086956521739131,False
train_forward_oof,AMZN,2018-03,AUG_FINBERT_LR,62,0.3751322751322751,0.3709677419354839,-0.24881561069936012,0.33634902715312703,0.35238095238095235,0.4074074074074074,0.34285714285714286,0.5483870967741935,False
train_forward_oof,AMZN,2018-04,AUG_FINBERT_LR,63,0.4357142857142857,0.42857142857142855,-0.12909944487358058,0.26079720341086954,0.4581632653061224,0.5,0.37142857142857144,0.5714285714285714,False
train_forward_oof,AMZN,2018-05,AUG_FINBERT_LR,65,0.3455165692007797,0.35384615384615387,-0.30483531362263383,0.2588757527099557,0.4093567251461988,0.39473684210526316,0.2962962962962963,0.5230769230769231,False
train_forward_oof,AMZN,2018-06,AUG_FINBERT_LR,63,0.5793478260869566,0.5714285714285714,0.152828062049447,0.23699990327213968,0.6141304347826088,0.55,0.6086956521739131,0.49206349206349204,False
train_forward_oof,AMZN,2018-07,AUG_FINBERT_LR,60,0.6666666666666667,0.6666666666666666,0.34020690871988585,0.2365423031195872,0.6888888888888889,0.5666666666666667,0.7666666666666667,0.4,False
train_forward_oof,AMZN,2018-08,AUG_FINBERT_LR,69,0.5758620689655172,0.5797101449275363,0.1501785206706653,0.23796573119725814,0.5956896551724138,0.6,0.5517241379310345,0.5362318840579711,False
train_forward_oof,AMZN,2018-03,AUG_FINMODERN_LR,62,0.3835978835978836,0.3709677419354839,-0.23697872437845263,0.3409267083049069,0.328042328042328,0.48148148148148145,0.2857142857142857,0.6129032258064516,False
train_forward_oof,AMZN,2018-04,AUG_FINMODERN_LR,63,0.5321428571428571,0.5079365079365079,0.07071067811865475,0.3262086150275497,0.4683673469387755,0.75,0.3142857142857143,0.7142857142857143,False
train_forward_oof,AMZN,2018-05,AUG_FINMODERN_LR,65,0.5092592592592593,0.5076923076923077,0.018253576129799193,0.2753419886700368,0.5263157894736843,0.5,0.5185185185185185,0.49230769230769234,False
train_forward_oof,AMZN,2018-06,AUG_FINMODERN_LR,63,0.5728260869565217,0.5396825396825397,0.14333395419658695,0.25776528168806356,0.601086956521739,0.45,0.6956521739130435,0.3968253968253968,False
train_forward_oof,AMZN,2018-07,AUG_FINMODERN_LR,60,0.5166666666666666,0.5166666666666667,0.033351867298253506,0.3148310351165599,0.47555555555555556,0.5,0.5333333333333333,0.48333333333333334,False
train_forward_oof,AMZN,2018-08,AUG_FINMODERN_LR,69,0.5883620689655172,0.5942028985507246,0.17536875597932744,0.23395910293841543,0.6439655172413793,0.625,0.5517241379310345,0.5507246376811594,False
train_forward_oof,AMZN,2018-03,AUG_EVENT_META,62,0.3735449735449735,0.3548387096774194,-0.2649600645856019,0.34053395701299666,0.35661375661375655,0.5185185185185185,0.22857142857142856,0.6612903225806451,False
train_forward_oof,AMZN,2018-04,AUG_EVENT_META,63,0.41428571428571426,0.3968253968253968,-0.18070158058105024,0.25992912904622884,0.47346938775510194,0.5714285714285714,0.2571428571428571,0.6666666666666666,False
train_forward_oof,AMZN,2018-05,AUG_EVENT_META,65,0.4351851851851852,0.4461538461538462,-0.12850727404885742,0.29207349877805855,0.39863547758284607,0.5,0.37037037037037035,0.5538461538461539,False
train_forward_oof,AMZN,2018-06,AUG_EVENT_META,63,0.6043478260869566,0.6031746031746031,0.20118227630781807,0.2289104023563129,0.6619565217391304,0.6,0.6086956521739131,0.5238095238095238,False
train_forward_oof,AMZN,2018-07,AUG_EVENT_META,60,0.5833333333333333,0.5833333333333334,0.167506302543202,0.24382391926329788,0.6144444444444445,0.5333333333333333,0.6333333333333333,0.45,False
train_forward_oof,AMZN,2018-08,AUG_EVENT_META,69,0.6086206896551725,0.6231884057971014,0.21971768720102056,0.2437927228930435,0.6232758620689655,0.7,0.5172413793103449,0.6086956521739131,False
train_forward_oof,AMZN,2018-03,ORIG_PRICE_R1,62,0.419047619047619,0.3870967741935484,-0.18744806778279025,0.311749771518395,0.37142857142857144,0.6666666666666666,0.17142857142857143,0.7580645161290323,False
train_forward_oof,AMZN,2018-04,ORIG_PRICE_R1,63,0.425,0.4126984126984127,-0.15348515337873012,0.2608866613632526,0.4653061224489796,0.5357142857142857,0.3142857142857143,0.6190476190476191,False
train_forward_oof,AMZN,2018-05,ORIG_PRICE_R1,65,0.49610136452241715,0.49230769230769234,-0.007693004760192652,0.25749776964600923,0.4415204678362573,0.47368421052631576,0.5185185185185185,0.47692307692307695,False
train_forward_oof,AMZN,2018-06,ORIG_PRICE_R1,63,0.6048913043478261,0.6507936507936508,0.22006970263318495,0.23611675461342904,0.6065217391304348,0.775,0.43478260869565216,0.6984126984126984,False
train_forward_oof,AMZN,2018-07,ORIG_PRICE_R1,60,0.5833333333333334,0.5833333333333334,0.19245008972987526,0.24284511675294512,0.6111111111111112,0.8333333333333334,0.3333333333333333,0.75,False
train_forward_oof,AMZN,2018-08,ORIG_PRICE_R1,69,0.6336206896551724,0.6521739130434783,0.274433014821148,0.23060211345278409,0.6586206896551725,0.75,0.5172413793103449,0.6376811594202898,False
train_forward_oof,AMZN,2018-03,ORIG_FULL_LR,62,0.42486772486772484,0.4032258064516129,-0.15937962369601547,0.30454245710075767,0.40529100529100526,0.5925925925925926,0.2571428571428571,0.6774193548387096,False
train_forward_oof,AMZN,2018-04,ORIG_FULL_LR,63,0.37857142857142856,0.3968253968253968,-0.2531399269503094,0.27732076661331184,0.34591836734693876,0.21428571428571427,0.5428571428571428,0.3492063492063492,False
train_forward_oof,AMZN,2018-05,ORIG_FULL_LR,65,0.5969785575048733,0.5538461538461539,0.21748750777439183,0.25091009547871423,0.550682261208577,0.34210526315789475,0.8518518518518519,0.26153846153846155,False
train_forward_oof,AMZN,2018-06,ORIG_FULL_LR,63,0.5793478260869566,0.5714285714285714,0.152828062049447,0.26511491380913593,0.5630434782608695,0.55,0.6086956521739131,0.49206349206349204,False
train_forward_oof,AMZN,2018-07,ORIG_FULL_LR,60,0.6166666666666667,0.6166666666666667,0.23995690956687135,0.23771951943560649,0.6433333333333333,0.7333333333333333,0.5,0.6166666666666667,False
train_forward_oof,AMZN,2018-08,ORIG_FULL_LR,69,0.6400862068965517,0.6376811594202898,0.27661828579457937,0.23051480645941932,0.6672413793103448,0.625,0.6551724137931034,0.5072463768115942,False
train_forward_oof,AMZN,2018-03,ORIG_TFIDF_SVM,62,0.43597883597883597,0.3870967741935484,-0.20060377495847084,0.2918920740537837,0.41005291005291006,0.8148148148148148,0.05714285714285714,0.8870967741935484,False
train_forward_oof,AMZN,2018-04,ORIG_TFIDF_SVM,63,0.4285714285714286,0.4603174603174603,-0.17074694419062766,0.2564531768479654,0.3994897959183673,0.14285714285714285,0.7142857142857143,0.2222222222222222,False
train_forward_oof,AMZN,2018-05,ORIG_TFIDF_SVM,65,0.5384990253411306,0.5230769230769231,0.0769980506822612,0.24275008326741498,0.6120857699805068,0.4473684210526316,0.6296296296296297,0.4153846153846154,False
train_forward_oof,AMZN,2018-06,ORIG_TFIDF_SVM,63,0.6070652173913043,0.5714285714285714,0.21072230579647486,0.23745068044223128,0.6956521739130435,0.475,0.7391304347826086,0.3968253968253968,False
train_forward_oof,AMZN,2018-07,ORIG_TFIDF_SVM,60,0.4333333333333333,0.43333333333333335,-0.15762208124782015,0.2568028153172449,0.47611111111111104,0.7,0.16666666666666666,0.7666666666666667,False
train_forward_oof,AMZN,2018-08,ORIG_TFIDF_SVM,69,0.6056034482758621,0.6086956521739131,0.20905532706996022,0.23065098349207555,0.6551724137931033,0.625,0.5862068965517241,0.5362318840579711,False
train_forward_oof,AMZN,2018-03,ORIG_FINBERT_LR,62,0.382010582010582,0.3548387096774194,-0.2622758125723706,0.3402130583065925,0.3724867724867724,0.5925925925925926,0.17142857142857143,0.7258064516129032,False
train_forward_oof,AMZN,2018-04,ORIG_FINBERT_LR,63,0.39642857142857146,0.3968253968253968,-0.205886164914561,0.28973153771597654,0.36530612244897964,0.39285714285714285,0.4,0.5079365079365079,False
train_forward_oof,AMZN,2018-05,ORIG_FINBERT_LR,65,0.4220272904483431,0.4307692307692308,-0.15415288347095465,0.29092588801302666,0.31384015594541914,0.47368421052631576,0.37037037037037035,0.5384615384615384,False
train_forward_oof,AMZN,2018-06,ORIG_FINBERT_LR,63,0.4989130434782609,0.5396825396825397,-0.002195496824144787,0.24424332010338076,0.5760869565217391,0.65,0.34782608695652173,0.6507936507936508,False
train_forward_oof,AMZN,2018-07,ORIG_FINBERT_LR,60,0.55,0.55,0.11095900821829636,0.2574755727535602,0.5677777777777778,0.7666666666666667,0.3333333333333333,0.7166666666666667,False
train_forward_oof,AMZN,2018-08,ORIG_FINBERT_LR,69,0.6336206896551724,0.6521739130434783,0.274433014821148,0.23045955049466177,0.6482758620689655,0.75,0.5172413793103449,0.6376811594202898,False
train_forward_oof,AMZN,2018-03,ORIG_FINMODERN_LR,62,0.3164021164021164,0.2903225806451613,-0.40811527785924934,0.3388724463418775,0.28465608465608466,0.5185185185185185,0.11428571428571428,0.7258064516129032,False
train_forward_oof,AMZN,2018-04,ORIG_FINMODERN_LR,63,0.34285714285714286,0.3333333333333333,-0.3192095500484051,0.2840464893739326,0.3224489795918367,0.42857142857142855,0.2571428571428571,0.6031746031746031,False
train_forward_oof,AMZN,2018-05,ORIG_FINMODERN_LR,65,0.5277777777777778,0.5230769230769231,0.054812658916372645,0.2578818877629836,0.5185185185185186,0.5,0.5555555555555556,0.47692307692307695,False
train_forward_oof,AMZN,2018-06,ORIG_FINMODERN_LR,63,0.529891304347826,0.5555555555555556,0.05883110060307674,0.2543425356374755,0.48586956521739133,0.625,0.43478260869565216,0.6031746031746031,False
train_forward_oof,AMZN,2018-07,ORIG_FINMODERN_LR,60,0.6,0.6,0.22613350843332272,0.24572758440851572,0.6155555555555555,0.8333333333333334,0.36666666666666664,0.7333333333333333,False
train_forward_oof,AMZN,2018-08,ORIG_FINMODERN_LR,69,0.6288793103448276,0.6521739130434783,0.2698978095246549,0.23868791872538414,0.621551724137931,0.775,0.4827586206896552,0.6666666666666666,False
train_forward_oof,AMZN,2018-03,ORIG_EVENT_META,62,0.3492063492063492,0.3225806451612903,-0.33519554521580996,0.3522394925741366,0.3343915343915344,0.5555555555555556,0.14285714285714285,0.7258064516129032,False
train_forward_oof,AMZN,2018-04,ORIG_EVENT_META,63,0.4107142857142857,0.4126984126984127,-0.17748807320220775,0.2865605793656602,0.38571428571428573,0.39285714285714285,0.42857142857142855,0.49206349206349204,False
