phase,symbol,flag,value,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
train_forward_oof,AAPL,has_qualified_event,1,J3,160,0.5930617651929126,0.18102450027069883,0.25373582591957317,0.5716178175194568,0.5959595959595959,0.5901639344262295,0.525,False
train_forward_oof,AAPL,has_original_news,0,N0M,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_original_news,1,N0M,379,0.4929148629148629,-0.0139724708067586,0.288019333497486,0.4916305916305916,0.5377777777777778,0.44805194805194803,0.5435356200527705,False
train_forward_oof,AAPL,has_usable_text,0,N0M,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_usable_text,1,N0M,379,0.4929148629148629,-0.0139724708067586,0.288019333497486,0.4916305916305916,0.5377777777777778,0.44805194805194803,0.5435356200527705,False
train_forward_oof,AAPL,has_qualified_event,0,N0M,223,0.4590305118110236,-0.0815055925289931,0.3009763453467188,0.44512795275590555,0.5118110236220472,0.40625,0.547085201793722,False
train_forward_oof,AAPL,has_qualified_event,1,N0M,160,0.5419771485345256,0.08186615401208311,0.2692276349330519,0.5585361814870011,0.5757575757575758,0.5081967213114754,0.54375,False
train_forward_oof,AAPL,has_original_news,0,N1,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_original_news,1,N1,379,0.5050505050505051,0.00997513589905999,0.26171294035638226,0.504011544011544,0.5555555555555556,0.45454545454545453,0.5514511873350924,False
train_forward_oof,AAPL,has_usable_text,0,N1,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_usable_text,1,N1,379,0.5050505050505051,0.00997513589905999,0.26171294035638226,0.504011544011544,0.5555555555555556,0.45454545454545453,0.5514511873350924,False
train_forward_oof,AAPL,has_qualified_event,0,N1,223,0.4655101706036745,-0.06846496152824176,0.2716535648315489,0.4619422572178478,0.5039370078740157,0.4270833333333333,0.5336322869955157,False
train_forward_oof,AAPL,has_qualified_event,1,N1,160,0.5590329524755755,0.11623264999456287,0.24778299152308042,0.5644974333498923,0.6262626262626263,0.4918032786885246,0.58125,False
train_forward_oof,AAPL,has_original_news,0,N1M,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_original_news,1,N1M,379,0.4929148629148629,-0.0139724708067586,0.2662649969516521,0.49688311688311687,0.5377777777777778,0.44805194805194803,0.5435356200527705,False
train_forward_oof,AAPL,has_usable_text,0,N1M,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_usable_text,1,N1M,379,0.4929148629148629,-0.0139724708067586,0.2662649969516521,0.49688311688311687,0.5377777777777778,0.44805194805194803,0.5435356200527705,False
train_forward_oof,AAPL,has_qualified_event,0,N1M,223,0.4393454724409449,-0.12027762210648661,0.2804540873963886,0.44570209973753283,0.47244094488188976,0.40625,0.5246636771300448,False
train_forward_oof,AAPL,has_qualified_event,1,N1M,160,0.5672296737870508,0.13210679134957232,0.24629994725838059,0.5754263950985262,0.6262626262626263,0.5081967213114754,0.575,False
train_forward_oof,AAPL,has_original_news,0,N0,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_original_news,1,N0,379,0.5004329004329005,0.0008523291021112745,0.2602047328634746,0.5187012987012987,0.5333333333333333,0.4675324675324675,0.5329815303430079,False
train_forward_oof,AAPL,has_usable_text,0,N0,4,0.6666666666666666,0.3333333333333333,0.2587048015148473,0.6666666666666667,1.0,0.3333333333333333,0.75,False
train_forward_oof,AAPL,has_usable_text,1,N0,379,0.5004329004329005,0.0008523291021112745,0.2602047328634746,0.5187012987012987,0.5333333333333333,0.4675324675324675,0.5329815303430079,False
train_forward_oof,AAPL,has_qualified_event,0,N0,223,0.4746555118110236,-0.050310756509457086,0.2735861592982359,0.4751476377952756,0.5118110236220472,0.4375,0.5336322869955157,False
train_forward_oof,AAPL,has_qualified_event,1,N0,160,0.5369266434840205,0.07194278707087454,0.24151687148631035,0.5833747309157146,0.5656565656565656,0.5081967213114754,0.5375,False
train_forward_oof,AMZN,has_original_news,0,F0,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F0,198,0.45855901890648954,-0.08455774894392962,0.2697790920953221,0.4550843127235565,0.5578947368421052,0.3592233009708738,0.601010101010101,False
train_forward_oof,AMZN,has_usable_text,0,F0,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F0,198,0.45855901890648954,-0.08455774894392962,0.2697790920953221,0.4550843127235565,0.5578947368421052,0.3592233009708738,0.601010101010101,False
train_forward_oof,AMZN,has_qualified_event,0,F0,372,0.5157982019725932,0.033541603569040956,0.25832409465659756,0.5156672776468535,0.6865671641791045,0.34502923976608185,0.6720430107526881,False
train_forward_oof,AMZN,has_qualified_event,1,F0,10,0.3125,-0.3273268353539886,0.23979181927294185,0.625,0.0,0.625,0.3,False
train_forward_oof,AMZN,has_original_news,0,R1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,R1,198,0.46300459887583034,-0.07504508094802169,0.26657115015641863,0.4362800204394481,0.5473684210526316,0.3786407766990291,0.5858585858585859,False
train_forward_oof,AMZN,has_usable_text,0,R1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,R1,198,0.46300459887583034,-0.07504508094802169,0.26657115015641863,0.4362800204394481,0.5473684210526316,0.3786407766990291,0.5858585858585859,False
train_forward_oof,AMZN,has_qualified_event,0,R1,372,0.5220825696080998,0.04650748573638069,0.2558761649705449,0.5150562974600681,0.681592039800995,0.36257309941520466,0.6612903225806451,False
train_forward_oof,AMZN,has_qualified_event,1,R1,10,0.25,-0.4082482904638631,0.26733755320381647,0.375,0.0,0.5,0.4,False
train_forward_oof,AMZN,has_original_news,0,F1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F1,198,0.44951456310679616,-0.11610760578770377,0.27502377805406053,0.4126724578436382,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_usable_text,0,F1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F1,198,0.44951456310679616,-0.11610760578770377,0.27502377805406053,0.4126724578436382,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_qualified_event,0,F1,372,0.5247883390067207,0.049418057501586635,0.26294521568190726,0.5089464955922144,0.5174129353233831,0.5321637426900585,0.4946236559139785,False
train_forward_oof,AMZN,has_qualified_event,1,F1,10,0.5,0.0,0.1717308991144415,0.8125,0.0,1.0,0.0,True
train_forward_oof,AMZN,has_original_news,0,F2,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F2,198,0.3800204394481349,-0.24036477959861086,0.30260520483692077,0.3711803781297905,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_usable_text,0,F2,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F2,198,0.3800204394481349,-0.24036477959861086,0.30260520483692077,0.3711803781297905,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_qualified_event,0,F2,372,0.47512437810945274,-0.05164867074346665,0.2768761574696743,0.45203805533734837,0.6169154228855721,0.3333333333333333,0.6397849462365591,False
train_forward_oof,AMZN,has_qualified_event,1,F2,10,0.375,-0.25,0.1996121149101425,0.625,0.0,0.75,0.2,False
train_forward_oof,AMZN,has_original_news,0,F6,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F6,198,0.5261624936126724,0.054680885783056854,0.25859134955892027,0.4650996423096576,0.6736842105263158,0.3786407766990291,0.6464646464646465,False
train_forward_oof,AMZN,has_usable_text,0,F6,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F6,198,0.5261624936126724,0.054680885783056854,0.25859134955892027,0.4650996423096576,0.6736842105263158,0.3786407766990291,0.6464646464646465,False
train_forward_oof,AMZN,has_qualified_event,0,F6,372,0.5460853626603823,0.10013672963907128,0.252134243566664,0.529574350469873,0.7412935323383084,0.3508771929824561,0.6989247311827957,False
train_forward_oof,AMZN,has_qualified_event,1,F6,10,0.375,-0.25,0.24853697759771526,0.3125,0.0,0.75,0.2,False
train_forward_oof,AMZN,has_original_news,0,F1_temperature,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F1_temperature,198,0.44951456310679616,-0.11610760578770377,0.2655036900101197,0.4183955033214103,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_usable_text,0,F1_temperature,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F1_temperature,198,0.44951456310679616,-0.11610760578770377,0.2655036900101197,0.4183955033214103,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_qualified_event,0,F1_temperature,372,0.5247883390067207,0.049418057501586635,0.2571858073068829,0.5218643623985336,0.5174129353233831,0.5321637426900585,0.4946236559139785,False
train_forward_oof,AMZN,has_qualified_event,1,F1_temperature,10,0.5,0.0,0.19748314739532202,0.9375,0.0,1.0,0.0,True
train_forward_oof,AMZN,has_original_news,0,F1_platt_shrunk,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F1_platt_shrunk,198,0.41389882473173223,-0.1993555432027888,0.27012508485902464,0.3841594276954522,0.15789473684210525,0.6699029126213593,0.2474747474747475,False
train_forward_oof,AMZN,has_usable_text,0,F1_platt_shrunk,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F1_platt_shrunk,198,0.41389882473173223,-0.1993555432027888,0.27012508485902464,0.3841594276954522,0.15789473684210525,0.6699029126213593,0.2474747474747475,False
train_forward_oof,AMZN,has_qualified_event,0,F1_platt_shrunk,372,0.5060661604259404,0.012094377613210897,0.25955275294093116,0.5060952547205493,0.4975124378109453,0.5146198830409356,0.49193548387096775,False
train_forward_oof,AMZN,has_qualified_event,1,F1_platt_shrunk,10,0.5,0.0,0.200936387817045,0.4375,0.0,1.0,0.0,True
train_forward_oof,AMZN,has_original_news,0,F1_calibrated,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F1_calibrated,198,0.44951456310679616,-0.11610760578770377,0.2655036900101197,0.4183955033214103,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_usable_text,0,F1_calibrated,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F1_calibrated,198,0.44951456310679616,-0.11610760578770377,0.2655036900101197,0.4183955033214103,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_qualified_event,0,F1_calibrated,372,0.5247883390067207,0.049418057501586635,0.2571858073068829,0.5218643623985336,0.5174129353233831,0.5321637426900585,0.4946236559139785,False
train_forward_oof,AMZN,has_qualified_event,1,F1_calibrated,10,0.5,0.0,0.19748314739532202,0.9375,0.0,1.0,0.0,True
train_forward_oof,AMZN,has_original_news,0,F2_temperature,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F2_temperature,198,0.3800204394481349,-0.24036477959861086,0.2806810935178343,0.371895758814512,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_usable_text,0,F2_temperature,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F2_temperature,198,0.3800204394481349,-0.24036477959861086,0.2806810935178343,0.371895758814512,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_qualified_event,0,F2_temperature,372,0.47512437810945274,-0.05164867074346665,0.2640085307962928,0.49754153210555413,0.6169154228855721,0.3333333333333333,0.6397849462365591,False
train_forward_oof,AMZN,has_qualified_event,1,F2_temperature,10,0.375,-0.25,0.2441904230420254,0.6875,0.0,0.75,0.2,False
train_forward_oof,AMZN,has_original_news,0,F2_platt_shrunk,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F2_platt_shrunk,198,0.40137966274910575,-0.21247683816969903,0.2839983452006999,0.35942769545222275,0.21052631578947367,0.5922330097087378,0.31313131313131315,False
train_forward_oof,AMZN,has_usable_text,0,F2_platt_shrunk,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F2_platt_shrunk,198,0.40137966274910575,-0.21247683816969903,0.2839983452006999,0.35942769545222275,0.21052631578947367,0.5922330097087378,0.31313131313131315,False
train_forward_oof,AMZN,has_qualified_event,0,F2_platt_shrunk,372,0.5097320415466526,0.01940769966297221,0.2655847931221449,0.49271187920048887,0.5223880597014925,0.49707602339181284,0.5134408602150538,False
train_forward_oof,AMZN,has_qualified_event,1,F2_platt_shrunk,10,0.1875,-0.5,0.2512350478410626,0.1875,0.0,0.375,0.5,False
train_forward_oof,AMZN,has_original_news,0,F2_calibrated,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,F2_calibrated,198,0.3800204394481349,-0.24036477959861086,0.2983181453806066,0.3291773122125702,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_usable_text,0,F2_calibrated,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,F2_calibrated,198,0.3800204394481349,-0.24036477959861086,0.2983181453806066,0.3291773122125702,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_qualified_event,0,F2_calibrated,372,0.47512437810945274,-0.05164867074346665,0.2733627373083822,0.4585260830351169,0.6169154228855721,0.3333333333333333,0.6397849462365591,False
train_forward_oof,AMZN,has_qualified_event,1,F2_calibrated,10,0.375,-0.25,0.24542756767518936,0.3125,0.0,0.75,0.2,False
train_forward_oof,AMZN,has_original_news,0,J0,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,J0,198,0.44951456310679616,-0.11610760578770377,0.2750237780540605,0.4126724578436382,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_usable_text,0,J0,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,J0,198,0.44951456310679616,-0.11610760578770377,0.2750237780540605,0.4126724578436382,0.2,0.6990291262135923,0.25252525252525254,False
train_forward_oof,AMZN,has_qualified_event,0,J0,372,0.5247883390067207,0.049418057501586635,0.26294521568190726,0.5089464955922144,0.5174129353233831,0.5321637426900585,0.4946236559139785,False
train_forward_oof,AMZN,has_qualified_event,1,J0,10,0.5,0.0,0.1717308991144415,0.8125,0.0,1.0,0.0,True
train_forward_oof,AMZN,has_original_news,0,J1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,J1,198,0.40337250894225857,-0.2269204892411022,0.2733564561812442,0.41011752682677566,0.1368421052631579,0.6699029126213593,0.23737373737373738,False
train_forward_oof,AMZN,has_usable_text,0,J1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,J1,198,0.40337250894225857,-0.2269204892411022,0.2733564561812442,0.41011752682677566,0.1368421052631579,0.6699029126213593,0.23737373737373738,False
train_forward_oof,AMZN,has_qualified_event,0,J1,372,0.501091036047831,0.0021757510832928484,0.26206169299038795,0.5017311105292253,0.48756218905472637,0.5146198830409356,0.48655913978494625,False
train_forward_oof,AMZN,has_qualified_event,1,J1,10,0.5,0.0,0.17158497015719787,0.8125,0.0,1.0,0.0,True
train_forward_oof,AMZN,has_original_news,0,J2,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,J2,198,0.3800204394481349,-0.24036477959861086,0.30260520483692077,0.3711803781297905,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_usable_text,0,J2,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,J2,198,0.3800204394481349,-0.24036477959861086,0.30260520483692077,0.3711803781297905,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_qualified_event,0,J2,372,0.47512437810945274,-0.05164867074346665,0.2768761574696743,0.45203805533734837,0.6169154228855721,0.3333333333333333,0.6397849462365591,False
train_forward_oof,AMZN,has_qualified_event,1,J2,10,0.375,-0.25,0.19961211491014247,0.625,0.0,0.75,0.2,False
train_forward_oof,AMZN,has_original_news,0,J3,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,J3,198,0.3913643331630046,-0.2189901636997161,0.3483822686454549,0.39540112416964746,0.45263157894736844,0.3300970873786408,0.5656565656565656,False
train_forward_oof,AMZN,has_usable_text,0,J3,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,J3,198,0.3913643331630046,-0.2189901636997161,0.3483822686454549,0.39540112416964746,0.45263157894736844,0.3300970873786408,0.5656565656565656,False
train_forward_oof,AMZN,has_qualified_event,0,J3,372,0.4821506502574845,-0.03738096312805567,0.30014838967003227,0.45462744755753404,0.6368159203980099,0.32748538011695905,0.6532258064516129,False
train_forward_oof,AMZN,has_qualified_event,1,J3,10,0.3125,-0.3273268353539886,0.24027094046580158,0.375,0.0,0.625,0.3,False
train_forward_oof,AMZN,has_original_news,0,N0M,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,N0M,198,0.38972917731221257,-0.2206431397592043,0.30280217197666776,0.40408788962698006,0.4105263157894737,0.36893203883495146,0.5252525252525253,False
train_forward_oof,AMZN,has_usable_text,0,N0M,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,N0M,198,0.38972917731221257,-0.2206431397592043,0.30280217197666776,0.40408788962698006,0.4105263157894737,0.36893203883495146,0.5252525252525253,False
train_forward_oof,AMZN,has_qualified_event,0,N0M,372,0.4814087457449594,-0.03836076841089815,0.27574964364393634,0.4756917168543248,0.6119402985074627,0.3508771929824561,0.6290322580645161,False
train_forward_oof,AMZN,has_qualified_event,1,N0M,10,0.5625,0.10206207261596577,0.2454183785945848,0.5,0.5,0.625,0.4,False
train_forward_oof,AMZN,has_original_news,0,N1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,N1,198,0.371895758814512,-0.2568392150493898,0.29509815581516297,0.3621870209504343,0.3263157894736842,0.4174757281553398,0.4595959595959596,False
train_forward_oof,AMZN,has_usable_text,0,N1,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,N1,198,0.371895758814512,-0.2568392150493898,0.29509815581516297,0.3621870209504343,0.3263157894736842,0.4174757281553398,0.4595959595959596,False
train_forward_oof,AMZN,has_qualified_event,0,N1,372,0.4756917168543249,-0.049446413943103444,0.27283046920350496,0.4671961828285474,0.5771144278606966,0.3742690058479532,0.5994623655913979,False
train_forward_oof,AMZN,has_qualified_event,1,N1,10,0.375,-0.25,0.20147214778083794,0.625,0.0,0.75,0.2,False
train_forward_oof,AMZN,has_original_news,0,N1M,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,N1M,198,0.3767501277465508,-0.24732257300614208,0.2971348419703308,0.36382217680122636,0.3263157894736842,0.42718446601941745,0.45454545454545453,False
train_forward_oof,AMZN,has_usable_text,0,N1M,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,N1M,198,0.3767501277465508,-0.24732257300614208,0.2971348419703308,0.36382217680122636,0.3263157894736842,0.42718446601941745,0.45454545454545453,False
train_forward_oof,AMZN,has_qualified_event,0,N1M,372,0.48153967007069914,-0.0374697614084259,0.27270791716135573,0.4731314189287481,0.5771144278606966,0.38596491228070173,0.5940860215053764,False
train_forward_oof,AMZN,has_qualified_event,1,N1M,10,0.3125,-0.3273268353539886,0.24635746962111188,0.5,0.0,0.625,0.3,False
train_forward_oof,AMZN,has_original_news,0,N0,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_original_news,1,N0,198,0.3800204394481349,-0.24036477959861086,0.30260520483692077,0.3711803781297905,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_usable_text,0,N0,184,0.571150097465887,0.15750225190539477,0.24499033244624976,0.5841861598440545,0.7870370370370371,0.35526315789473684,0.7282608695652174,False
train_forward_oof,AMZN,has_usable_text,1,N0,198,0.3800204394481349,-0.24036477959861086,0.30260520483692077,0.3711803781297905,0.4105263157894737,0.34951456310679613,0.5353535353535354,False
train_forward_oof,AMZN,has_qualified_event,0,N0,372,0.47512437810945274,-0.05164867074346665,0.2768761574696743,0.45203805533734837,0.6169154228855721,0.3333333333333333,0.6397849462365591,False
train_forward_oof,AMZN,has_qualified_event,1,N0,10,0.375,-0.25,0.19961211491014247,0.625,0.0,0.75,0.2,False
