symbol,seed,method,month,n,BA,Brier,MCC,accuracy,predicted_up,constant,log_loss,TPR,TNR
AAPL,574,PAPER,2018-07,60,0.6465201465201466,0.18789099032855944,0.29649972666444047,0.6833333333333333,0.6666666666666666,False,0.5557370747316539,0.7692307692307693,0.5238095238095238
AAPL,574,PAPER,2018-08,69,0.522875816993464,0.22033417816903,0.05137623327375897,0.6666666666666666,0.8115942028985508,False,0.6414635272908557,0.8235294117647058,0.2222222222222222
AAPL,574,PAPER,2018-09,57,0.5966748768472906,0.2775762467761135,0.1933497536945813,0.5964912280701754,0.5087719298245614,False,0.8259439066768106,0.6071428571428571,0.5862068965517241
AAPL,574,PAPER,2018-10,69,0.5871794871794872,0.27765423014409124,0.17435897435897435,0.5942028985507246,0.43478260869565216,False,0.8784893874254245,0.5333333333333333,0.6410256410256411
AAPL,574,PAPER,2018-11,60,0.6329254727474972,0.2501489271435769,0.26585094549499444,0.6333333333333333,0.5166666666666667,False,0.7460791325704978,0.6451612903225806,0.6206896551724138
AAPL,574,PAPER,2018-12,53,0.6191950464396284,0.24533990689593924,0.2449225377856611,0.660377358490566,0.32075471698113206,False,0.7889132391113274,0.47368421052631576,0.7647058823529411
AAPL,574,PAPER,2019-01,63,0.6185031185031185,0.23594024298117217,0.23363059427920518,0.6190476190476191,0.5238095238095238,False,0.6710963055498,0.6216216216216216,0.6153846153846154
AAPL,574,PAPER,2019-02,2,,0.17038904216551545,,0.5,0.5,False,0.5037677411925723,,0.5
AAPL,574,PRICE,2018-01,59,0.5943287037037037,0.2337742903862721,0.2041279867372104,0.6101694915254238,0.6949152542372882,False,0.659215409257129,0.78125,0.4074074074074074
AAPL,574,PRICE,2018-02,57,0.655,0.2169584983554559,0.31598125869132787,0.6666666666666666,0.6140350877192983,False,0.6212383775530517,0.75,0.56
AAPL,574,PRICE,2018-03,62,0.4302083333333333,0.2827498174261324,-0.1473898599264436,0.43548387096774194,0.6612903225806451,False,0.763342162294342,0.59375,0.26666666666666666
AAPL,574,PRICE,2018-04,63,0.5589717741935484,0.2456485447709319,0.13052314094665607,0.5555555555555556,0.7142857142857143,False,0.6835454687426643,0.7741935483870968,0.34375
AAPL,574,PRICE,2018-05,66,0.4720410065237652,0.25177088758249705,-0.062315275321272165,0.5,0.7272727272727273,False,0.6976276920916463,0.7027027027027027,0.2413793103448276
AAPL,574,PRICE,2018-06,63,0.587962962962963,0.254035058920166,0.19613703301614183,0.6190476190476191,0.7301587301587301,False,0.704011100326285,0.8055555555555556,0.37037037037037035
AAPL,574,PRICE,2018-07,60,0.5622710622710623,0.233042537620225,0.12962755308030863,0.6166666666666667,0.7,False,0.6581220270784692,0.7435897435897436,0.38095238095238093
AAPL,574,PRICE,2018-08,69,0.6143790849673203,0.22414657696656715,0.22487239817113244,0.6956521739130435,0.7246376811594203,False,0.6440990772904368,0.7843137254901961,0.4444444444444444
AAPL,574,PRICE,2018-09,57,0.5658866995073891,0.24096973237215727,0.1530409022617326,0.5614035087719298,0.7543859649122807,False,0.675102024877091,0.8214285714285714,0.3103448275862069
AAPL,574,PRICE,2018-10,69,0.5294871794871795,0.24597499571085465,0.06201736729460422,0.5072463768115942,0.6666666666666666,False,0.6864214222424351,0.7,0.358974358974359
AAPL,574,PRICE,2018-11,60,0.5939933259176863,0.2701100443387299,0.20194733664534642,0.6,0.6833333333333333,False,0.7695222557700776,0.7741935483870968,0.41379310344827586
AAPL,574,PRICE,2018-12,53,0.6246130030959752,0.24457391817223792,0.23942009402752437,0.6226415094339622,0.4716981132075472,False,0.6823693888566171,0.631578947368421,0.6176470588235294
AAPL,574,PRICE,2019-01,63,0.5530145530145529,0.25301223253045196,0.104518950072276,0.5555555555555556,0.5238095238095238,False,0.6981569993317812,0.5675675675675675,0.5384615384615384
AAPL,574,PRICE,2019-02,2,,0.3418896084196093,,0.0,1.0,True,0.8811776049552629,,0.0
AAPL,574,FULL,2018-01,59,0.6001157407407407,0.2665824091822641,0.20628945545116803,0.6101694915254238,0.6271186440677966,False,0.9030214370688777,0.71875,0.48148148148148145
AAPL,574,FULL,2018-02,57,0.7262500000000001,0.18562528804560946,0.4612307082510511,0.7368421052631579,0.6140350877192983,False,0.6323463293080727,0.8125,0.64
AAPL,574,FULL,2018-03,62,0.740625,0.19422316767863468,0.48326782855643,0.7419354838709677,0.5483870967741935,False,0.6342650285956324,0.78125,0.7
AAPL,574,FULL,2018-04,63,0.6355846774193548,0.20999851631362632,0.2719931623715739,0.6349206349206349,0.5396825396825397,False,0.6062027861135205,0.6774193548387096,0.59375
AAPL,574,FULL,2018-05,66,0.7539608574091332,0.17407278602078552,0.5079217148182665,0.7575757575757576,0.5606060606060606,False,0.5982175595133561,0.7837837837837838,0.7241379310344828
AAPL,574,FULL,2018-06,63,0.7731481481481481,0.1831740389387528,0.5462962962962963,0.7777777777777778,0.5714285714285714,False,0.6265378665112836,0.8055555555555556,0.7407407407407407
AAPL,574,FULL,2018-07,60,0.6117216117216117,0.20203725936439212,0.2365105131529837,0.6666666666666666,0.7166666666666667,False,0.5927819158197336,0.7948717948717948,0.42857142857142855
AAPL,574,FULL,2018-08,69,0.5408496732026145,0.22628362700842222,0.08697559598404854,0.6666666666666666,0.782608695652174,False,0.67203087012413,0.803921568627451,0.2777777777777778
AAPL,574,FULL,2018-09,57,0.6157635467980296,0.24441383111745485,0.2359263550512071,0.6140350877192983,0.5964912280701754,False,0.7656982754010306,0.7142857142857143,0.5172413793103449
AAPL,574,FULL,2018-10,69,0.5564102564102564,0.2968574661370494,0.11215151616435054,0.5507246376811594,0.5362318840579711,False,0.9782670114568872,0.6,0.5128205128205128
AAPL,574,FULL,2018-11,60,0.6490545050055617,0.2578883362214986,0.29860765938669176,0.65,0.5333333333333333,False,0.7724022850278364,0.6774193548387096,0.6206896551724138
AAPL,574,FULL,2018-12,53,0.6602167182662538,0.24397023262116896,0.32921406053007696,0.6981132075471698,0.32075471698113206,False,0.7635069598429507,0.5263157894736842,0.7941176470588235
AAPL,574,FULL,2019-01,63,0.58004158004158,0.24131341820320404,0.15860619520032992,0.5873015873015873,0.5555555555555556,False,0.7503278991067703,0.6216216216216216,0.5384615384615384
AAPL,574,FULL,2019-02,2,,0.2261061254996965,,0.5,0.5,False,0.6361823045124886,,0.5
AAPL,574,TFIDF_LR,2018-01,59,0.5260416666666666,0.2367119061874039,0.05635435216671452,0.5423728813559322,0.6949152542372882,False,0.6663478849236605,0.71875,0.3333333333333333
AAPL,574,TFIDF_LR,2018-02,57,0.6775,0.21537747304746677,0.3920319175657052,0.7017543859649122,0.7192982456140351,False,0.6227818286712697,0.875,0.48
AAPL,574,TFIDF_LR,2018-03,62,0.7541666666666667,0.2027369713534447,0.5258816101137362,0.7580645161290323,0.6290322580645161,False,0.5967570287436309,0.875,0.6333333333333333
AAPL,574,TFIDF_LR,2018-04,63,0.702116935483871,0.22526531014640053,0.4552869057752649,0.6984126984126984,0.7301587301587301,False,0.6427918973824784,0.9354838709677419,0.46875
AAPL,574,TFIDF_LR,2018-05,66,0.6738117427772601,0.22057017176299917,0.38105111905412786,0.696969696969697,0.7121212121212122,False,0.6334629007466527,0.8648648648648649,0.4827586206896552
AAPL,574,TFIDF_LR,2018-06,63,0.6388888888888888,0.2146137176747974,0.36210341218895065,0.6825396825396826,0.8253968253968254,False,0.6209966230781083,0.9444444444444444,0.3333333333333333
AAPL,574,TFIDF_LR,2018-07,60,0.6263736263736264,0.2016294371960685,0.29262254925367703,0.7,0.7833333333333333,False,0.5925438440284693,0.8717948717948718,0.38095238095238093
AAPL,574,TFIDF_LR,2018-08,69,0.6470588235294118,0.19431052959384967,0.40339685923001944,0.7971014492753623,0.8840579710144928,False,0.5785617375196946,0.9607843137254902,0.3333333333333333
AAPL,574,TFIDF_LR,2018-09,57,0.5461822660098522,0.24702526654072612,0.09572433346766025,0.543859649122807,0.631578947368421,False,0.6871915447165566,0.6785714285714286,0.41379310344827586
AAPL,574,TFIDF_LR,2018-10,69,0.5269230769230769,0.24752051997264335,0.05352685998753094,0.5217391304347826,0.5362318840579711,False,0.6883601944613214,0.5666666666666667,0.48717948717948717
AAPL,574,TFIDF_LR,2018-11,60,0.6156840934371524,0.2398725181439212,0.23175519832996974,0.6166666666666667,0.5333333333333333,False,0.6732299016714692,0.6451612903225806,0.5862068965517241
AAPL,574,TFIDF_LR,2018-12,53,0.6362229102167183,0.22650893788260654,0.26135321853386956,0.6226415094339622,0.5094339622641509,False,0.645494688699258,0.6842105263157895,0.5882352941176471
AAPL,574,TFIDF_LR,2019-01,63,0.5301455301455301,0.22195267880418462,0.06226402456360764,0.5555555555555556,0.6507936507936508,False,0.6350686798969932,0.6756756756756757,0.38461538461538464
AAPL,574,TFIDF_LR,2019-02,2,,0.20676617669880187,,1.0,0.0,True,0.6063683106209077,,1.0
AAPL,574,TFIDF_SVM,2018-01,59,0.5532407407407407,0.23481328993596615,0.10735480644214741,0.559322033898305,0.576271186440678,False,0.6634999610109273,0.625,0.48148148148148145
AAPL,574,TFIDF_SVM,2018-02,57,0.7462500000000001,0.19260056587324823,0.49813591136281105,0.7543859649122807,0.5964912280701754,False,0.5741206901527004,0.8125,0.68
AAPL,574,TFIDF_SVM,2018-03,62,0.7885416666666667,0.16470973344451798,0.5816453279086441,0.7903225806451613,0.5645161290322581,False,0.5134092026397666,0.84375,0.7333333333333333
AAPL,574,TFIDF_SVM,2018-04,63,0.6839717741935484,0.20854546392684928,0.3736366696063465,0.6825396825396826,0.5873015873015873,False,0.6055987940345539,0.7741935483870968,0.59375
AAPL,574,TFIDF_SVM,2018-05,66,0.8117427772600186,0.19235227310992198,0.6293787436942517,0.8181818181818182,0.5909090909090909,False,0.5745595879760129,0.8648648648648649,0.7586206896551724
AAPL,574,TFIDF_SVM,2018-06,63,0.7175925925925926,0.18381904057083245,0.4434751717066333,0.7301587301587301,0.6190476190476191,False,0.5542198465955173,0.8055555555555556,0.6296296296296297
AAPL,574,TFIDF_SVM,2018-07,60,0.6593406593406593,0.19405669454232585,0.32676070742611896,0.7,0.6833333333333333,False,0.5716885945404455,0.7948717948717948,0.5238095238095238
AAPL,574,TFIDF_SVM,2018-08,69,0.6633986928104575,0.17372261728339464,0.35682440602545873,0.7681159420289855,0.7971014492753623,False,0.5294380666324439,0.8823529411764706,0.4444444444444444
AAPL,574,TFIDF_SVM,2018-09,57,0.5098522167487685,0.2546299912349752,0.019851666679418605,0.5087719298245614,0.5614035087719298,False,0.7037879923740917,0.5714285714285714,0.4482758620689655
AAPL,574,TFIDF_SVM,2018-10,69,0.5948717948717949,0.24951148270390786,0.18814234938694094,0.5942028985507246,0.4927536231884058,False,0.6963695615428405,0.6,0.5897435897435898
AAPL,574,TFIDF_SVM,2018-11,60,0.5995550611790879,0.23504422268762395,0.19911012235817574,0.6,0.5166666666666667,False,0.6653135042428839,0.6129032258064516,0.5862068965517241
AAPL,574,TFIDF_SVM,2018-12,53,0.6656346749226006,0.20982331598202722,0.3182354044837902,0.660377358490566,0.4716981132075472,False,0.6108830143810252,0.6842105263157895,0.6470588235294118
AAPL,574,TFIDF_SVM,2019-01,63,0.6398128898128899,0.20250421292561355,0.2796257796257796,0.6507936507936508,0.5873015873015873,False,0.5905149900157008,0.7027027027027027,0.5769230769230769
AAPL,574,TFIDF_SVM,2019-02,2,,0.13644498468906396,,1.0,0.0,True,0.4608962503204119,,1.0
AAPL,574,TFIDF_RF,2018-01,59,0.5700231481481481,0.2432874168335745,0.1683363503304073,0.5932203389830508,0.7796610169491526,False,0.6797883916006546,0.84375,0.2962962962962963
AAPL,574,TFIDF_RF,2018-02,57,0.613125,0.22496802461631507,0.284484312591524,0.6491228070175439,0.8070175438596491,False,0.642485409984433,0.90625,0.32
AAPL,574,TFIDF_RF,2018-03,62,0.621875,0.2296378116748668,0.2730546163854619,0.6290322580645161,0.7258064516129032,False,0.6516374473401108,0.84375,0.4
AAPL,574,TFIDF_RF,2018-04,63,0.625,0.23727668773102834,0.3753785967647742,0.6190476190476191,0.873015873015873,False,0.667317434986011,1.0,0.25
AAPL,574,TFIDF_RF,2018-05,66,0.48182665424044735,0.24991672407884602,-0.04304612162841742,0.5151515151515151,0.7727272727272727,False,0.6930838238768744,0.7567567567567568,0.20689655172413793
AAPL,574,TFIDF_RF,2018-06,63,0.5972222222222222,0.23453652983323653,0.23145502494313788,0.6349206349206349,0.7777777777777778,False,0.6617881543662764,0.8611111111111112,0.3333333333333333
AAPL,574,TFIDF_RF,2018-07,60,0.5915750915750916,0.2113581690318554,0.23440361546924773,0.6833333333333333,0.8333333333333334,False,0.6138842839939799,0.8974358974358975,0.2857142857142857
AAPL,574,TFIDF_RF,2018-08,69,0.5179738562091503,0.20423563982555684,0.09408929189489629,0.7391304347826086,0.9710144927536232,False,0.5999454049465345,0.9803921568627451,0.05555555555555555
AAPL,574,TFIDF_RF,2018-09,57,0.5301724137931034,0.2570536025625409,0.0671376515502072,0.5263157894736842,0.7192982456140351,False,0.7078673042006839,0.75,0.3103448275862069
AAPL,574,TFIDF_RF,2018-10,69,0.6064102564102564,0.24625558170316408,0.21373587408921096,0.5942028985507246,0.5797101449275363,False,0.6857072042450849,0.7,0.5128205128205128
AAPL,574,TFIDF_RF,2018-11,60,0.5444938820912124,0.2434790137944827,0.09433332612731564,0.55,0.6666666666666666,False,0.6801811946950256,0.7096774193548387,0.3793103448275862
AAPL,574,TFIDF_RF,2018-12,53,0.6973684210526316,0.23951182338561597,0.39473684210526316,0.6415094339622641,0.6415094339622641,False,0.6720578380934171,0.8947368421052632,0.5
AAPL,574,TFIDF_RF,2019-01,63,0.5514553014553014,0.23125756375230458,0.11215151616435053,0.5873015873015873,0.7142857142857143,False,0.6551856186181334,0.7567567567567568,0.34615384615384615
AAPL,574,TFIDF_RF,2019-02,2,,0.23186054727640718,,1.0,0.0,True,0.6568169732583156,,1.0
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-01,59,0.5260416666666666,0.2367119061874039,0.05635435216671452,0.5423728813559322,0.6949152542372882,False,0.6663478849236605,0.71875,0.3333333333333333
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-02,57,0.6775,0.21537747304746677,0.3920319175657052,0.7017543859649122,0.7192982456140351,False,0.6227818286712697,0.875,0.48
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-03,62,0.7541666666666667,0.2027369713534447,0.5258816101137362,0.7580645161290323,0.6290322580645161,False,0.5967570287436309,0.875,0.6333333333333333
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-04,63,0.702116935483871,0.22499325134261666,0.4552869057752649,0.6984126984126984,0.7301587301587301,False,0.6422711845680916,0.9354838709677419,0.46875
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-05,66,0.6738117427772601,0.22057017176299917,0.38105111905412786,0.696969696969697,0.7121212121212122,False,0.6334629007466527,0.8648648648648649,0.4827586206896552
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-06,63,0.6388888888888888,0.2146137176747974,0.36210341218895065,0.6825396825396826,0.8253968253968254,False,0.6209966230781083,0.9444444444444444,0.3333333333333333
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-07,60,0.6263736263736264,0.2016294371960685,0.29262254925367703,0.7,0.7833333333333333,False,0.5925438440284693,0.8717948717948718,0.38095238095238093
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-08,69,0.6470588235294118,0.19403886651451413,0.40339685923001944,0.7971014492753623,0.8840579710144928,False,0.5779997097912521,0.9607843137254902,0.3333333333333333
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-09,57,0.5461822660098522,0.2442426285368013,0.09572433346766025,0.543859649122807,0.631578947368421,False,0.6810257832209831,0.6785714285714286,0.41379310344827586
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-10,69,0.5102564102564102,0.2504720949060422,0.020356827218415308,0.5072463768115942,0.5217391304347826,False,0.6944251706316376,0.5333333333333333,0.48717948717948717
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-11,60,0.6156840934371524,0.2398725181439212,0.23175519832996974,0.6166666666666667,0.5333333333333333,False,0.6732299016714692,0.6451612903225806,0.5862068965517241
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2018-12,53,0.6362229102167183,0.22650893788260654,0.26135321853386956,0.6226415094339622,0.5094339622641509,False,0.645494688699258,0.6842105263157895,0.5882352941176471
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2019-01,63,0.5301455301455301,0.22195267880418462,0.06226402456360764,0.5555555555555556,0.6507936507936508,False,0.6350686798969932,0.6756756756756757,0.38461538461538464
AAPL,574,TFIDF_LR_PRICE_FALLBACK,2019-02,2,,0.20676617669880187,,1.0,0.0,True,0.6063683106209077,,1.0
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-01,59,0.5532407407407407,0.23481328993596615,0.10735480644214741,0.559322033898305,0.576271186440678,False,0.6634999610109273,0.625,0.48148148148148145
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-02,57,0.7462500000000001,0.19260056587324823,0.49813591136281105,0.7543859649122807,0.5964912280701754,False,0.5741206901527004,0.8125,0.68
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-03,62,0.7885416666666667,0.16470973344451798,0.5816453279086441,0.7903225806451613,0.5645161290322581,False,0.5134092026397666,0.84375,0.7333333333333333
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-04,63,0.6839717741935484,0.2074379281266022,0.3736366696063465,0.6825396825396826,0.5873015873015873,False,0.6033316014680731,0.7741935483870968,0.59375
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-05,66,0.8117427772600186,0.19235227310992198,0.6293787436942517,0.8181818181818182,0.5909090909090909,False,0.5745595879760129,0.8648648648648649,0.7586206896551724
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-06,63,0.7175925925925926,0.18381904057083245,0.4434751717066333,0.7301587301587301,0.6190476190476191,False,0.5542198465955173,0.8055555555555556,0.6296296296296297
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-07,60,0.6593406593406593,0.19405669454232585,0.32676070742611896,0.7,0.6833333333333333,False,0.5716885945404455,0.7948717948717948,0.5238095238095238
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-08,69,0.6633986928104575,0.17387217375459996,0.35682440602545873,0.7681159420289855,0.7971014492753623,False,0.529752144887881,0.8823529411764706,0.4444444444444444
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-09,57,0.5098522167487685,0.2512603252636974,0.019851666679418605,0.5087719298245614,0.5614035087719298,False,0.6964461644009748,0.5714285714285714,0.4482758620689655
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-10,69,0.5782051282051281,0.2519781214903629,0.15522080754041673,0.5797101449275363,0.4782608695652174,False,0.7014630045360555,0.5666666666666667,0.5897435897435898
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-11,60,0.5995550611790879,0.23504422268762395,0.19911012235817574,0.6,0.5166666666666667,False,0.6653135042428839,0.6129032258064516,0.5862068965517241
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2018-12,53,0.6656346749226006,0.20982331598202722,0.3182354044837902,0.660377358490566,0.4716981132075472,False,0.6108830143810252,0.6842105263157895,0.6470588235294118
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2019-01,63,0.6398128898128899,0.20250421292561355,0.2796257796257796,0.6507936507936508,0.5873015873015873,False,0.5905149900157008,0.7027027027027027,0.5769230769230769
AAPL,574,TFIDF_SVM_PRICE_FALLBACK,2019-02,2,,0.13644498468906396,,1.0,0.0,True,0.4608962503204119,,1.0
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-01,59,0.5700231481481481,0.2432874168335745,0.1683363503304073,0.5932203389830508,0.7796610169491526,False,0.6797883916006546,0.84375,0.2962962962962963
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-02,57,0.613125,0.22496802461631507,0.284484312591524,0.6491228070175439,0.8070175438596491,False,0.642485409984433,0.90625,0.32
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-03,62,0.621875,0.2296378116748668,0.2730546163854619,0.6290322580645161,0.7258064516129032,False,0.6516374473401108,0.84375,0.4
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-04,63,0.625,0.23710505856958944,0.3753785967647742,0.6190476190476191,0.873015873015873,False,0.666981190313505,1.0,0.25
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-05,66,0.48182665424044735,0.24991672407884602,-0.04304612162841742,0.5151515151515151,0.7727272727272727,False,0.6930838238768744,0.7567567567567568,0.20689655172413793
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-06,63,0.5972222222222222,0.23453652983323653,0.23145502494313788,0.6349206349206349,0.7777777777777778,False,0.6617881543662764,0.8611111111111112,0.3333333333333333
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-07,60,0.5915750915750916,0.2113581690318554,0.23440361546924773,0.6833333333333333,0.8333333333333334,False,0.6138842839939799,0.8974358974358975,0.2857142857142857
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-08,69,0.5179738562091503,0.20376785850412554,0.09408929189489629,0.7391304347826086,0.9710144927536232,False,0.598982883894735,0.9803921568627451,0.05555555555555555
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-09,57,0.5480295566502463,0.253424279787752,0.10905518362415922,0.543859649122807,0.7368421052631579,False,0.7000060396374278,0.7857142857142857,0.3103448275862069
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-10,69,0.6064102564102564,0.24850772139106656,0.21373587408921096,0.5942028985507246,0.5797101449275363,False,0.6903715474464458,0.7,0.5128205128205128
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-11,60,0.5444938820912124,0.2434790137944827,0.09433332612731564,0.55,0.6666666666666666,False,0.6801811946950256,0.7096774193548387,0.3793103448275862
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2018-12,53,0.6973684210526316,0.23951182338561597,0.39473684210526316,0.6415094339622641,0.6415094339622641,False,0.6720578380934171,0.8947368421052632,0.5
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2019-01,63,0.5514553014553014,0.23125756375230458,0.11215151616435053,0.5873015873015873,0.7142857142857143,False,0.6551856186181334,0.7567567567567568,0.34615384615384615
AAPL,574,TFIDF_RF_PRICE_FALLBACK,2019-02,2,,0.23186054727640718,,1.0,0.0,True,0.6568169732583156,,1.0
AAPL,574,A1,2018-01,59,0.6070601851851851,0.23685545798228463,0.24498691529227026,0.6271186440677966,0.7457627118644068,False,0.6667009983432824,0.84375,0.37037037037037035
AAPL,574,A1,2018-02,57,0.673125,0.22584846914754583,0.3991503642601827,0.7017543859649122,0.7543859649122807,False,0.6444654503383754,0.90625,0.44
AAPL,574,A1,2018-03,62,0.6375,0.22226515770896202,0.3140721323960884,0.6451612903225806,0.7419354838709677,False,0.6368200927264724,0.875,0.4
AAPL,574,A1,2018-04,63,0.6376008064516129,0.23689844695453102,0.2918586157935092,0.6349206349206349,0.6666666666666666,False,0.6665740913982504,0.8064516129032258,0.46875
AAPL,574,A1,2018-05,66,0.6048462255358807,0.23254057934777206,0.24834300939471587,0.6363636363636364,0.7727272727272727,False,0.6576416031635519,0.8648648648648649,0.3448275862068966
AAPL,574,A1,2018-06,63,0.537037037037037,0.2385148426162053,0.10475656017578482,0.5873015873015873,0.8571428571428571,False,0.669823564461665,0.8888888888888888,0.18518518518518517
AAPL,574,A1,2018-07,60,0.6153846153846154,0.20366754129328168,0.2844627935584563,0.7,0.8166666666666667,False,0.5973477162781766,0.8974358974358975,0.3333333333333333
AAPL,574,A1,2018-08,69,0.6650326797385621,0.1963294267773403,0.411713665354876,0.7971014492753623,0.855072463768116,False,0.5827918419155916,0.9411764705882353,0.3888888888888889
AAPL,574,A1,2018-09,57,0.5646551724137931,0.24495950490525706,0.13907296967065538,0.5614035087719298,0.6842105263157895,False,0.682428816942398,0.75,0.3793103448275862
AAPL,574,A1,2018-10,69,0.4935897435897436,0.2541969232165997,-0.012712320904523037,0.4927536231884058,0.5072463768115942,False,0.7018089383267321,0.5,0.48717948717948717
AAPL,574,A1,2018-11,60,0.5672969966629589,0.24441544416482483,0.13459399332591768,0.5666666666666667,0.48333333333333334,False,0.6824024348448723,0.5483870967741935,0.5862068965517241
AAPL,574,A1,2018-12,53,0.6571207430340558,0.22511889346124028,0.3108907575646649,0.6792452830188679,0.37735849056603776,False,0.6427593156880264,0.5789473684210527,0.7352941176470589
AAPL,574,A1,2019-01,63,0.5166320166320166,0.2419955039681905,0.034014847532541234,0.5396825396825397,0.6349206349206349,False,0.6760846648983149,0.6486486486486487,0.38461538461538464
AAPL,574,A1,2019-02,2,,0.1844644923953776,,1.0,0.0,True,0.5602467775148091,,1.0
AAPL,574,A2,2018-01,59,0.5856481481481481,0.23596209605215365,0.21201436728652978,0.6101694915254238,0.7966101694915254,False,0.6649642654179725,0.875,0.2962962962962963
AAPL,574,A2,2018-02,57,0.653125,0.23142536414387774,0.3621788425433131,0.6842105263157895,0.7719298245614035,False,0.6559519749937337,0.90625,0.4
AAPL,574,A2,2018-03,62,0.5864583333333333,0.23868468923083438,0.22619918764133948,0.5967741935483871,0.8225806451612904,False,0.6702176622814241,0.90625,0.26666666666666666
AAPL,574,A2,2018-04,63,0.5766129032258065,0.24326046580243496,0.2017853988002107,0.5714285714285714,0.8253968253968254,False,0.6795505311653113,0.9032258064516129,0.25
AAPL,574,A2,2018-05,66,0.5223671947809879,0.2442413170627897,0.057564385570179406,0.5606060606060606,0.8181818181818182,False,0.6815301936734448,0.8378378378378378,0.20689655172413793
AAPL,574,A2,2018-06,63,0.5277777777777778,0.2466189667650386,0.10170952554312156,0.5873015873015873,0.9206349206349206,False,0.6864013468725636,0.9444444444444444,0.1111111111111111
AAPL,574,A2,2018-07,60,0.5934065934065934,0.20844671511559593,0.2775636086123745,0.7,0.8833333333333333,False,0.6073087050410592,0.9487179487179487,0.23809523809523808
AAPL,574,A2,2018-08,69,0.5735294117647058,0.1947861340725441,0.2763285473188545,0.7681159420289855,0.9420289855072463,False,0.5790275205349666,0.9803921568627451,0.16666666666666666
AAPL,574,A2,2018-09,57,0.5449507389162561,0.2421751307706323,0.09057322922484738,0.543859649122807,0.5614035087719298,False,0.6766192368176537,0.6071428571428571,0.4827586206896552
AAPL,574,A2,2018-10,69,0.4461538461538461,0.26145114148116994,-0.10871930568966823,0.43478260869565216,0.5942028985507246,False,0.7165581317697732,0.5333333333333333,0.358974358974359
AAPL,574,A2,2018-11,60,0.5005561735261401,0.2470170123939713,0.0011123470522803114,0.5,0.48333333333333334,False,0.6871576303235212,0.4838709677419355,0.5172413793103449
AAPL,574,A2,2018-12,53,0.6160990712074303,0.2284557407569493,0.2297222346536933,0.6415094339622641,0.37735849056603776,False,0.6493815717301373,0.5263157894736842,0.7058823529411765
AAPL,574,A2,2019-01,63,0.4838877338877339,0.2570559402806734,-0.03295188354714932,0.5079365079365079,0.6349206349206349,False,0.7073631462277173,0.6216216216216216,0.34615384615384615
AAPL,574,A2,2019-02,2,,0.20175426841796235,,0.5,0.5,False,0.5949171668434476,,0.5
AAPL,574,A3,2018-01,59,0.5972222222222222,0.23133983172413097,0.20464687117164015,0.6101694915254238,0.6610169491525424,False,0.6564571252459241,0.75,0.4444444444444444
AAPL,574,A3,2018-02,57,0.7262500000000001,0.2158929834683944,0.4612307082510511,0.7368421052631579,0.6140350877192983,False,0.6254119801655404,0.8125,0.64
AAPL,574,A3,2018-03,62,0.721875,0.20402188840746494,0.45906878259928613,0.7258064516129032,0.6290322580645161,False,0.5983027099111413,0.84375,0.6
