stock,horizon,method,prediction_month,issued_parameter_json,selection_months_used,authorized_candidate_rows_used,is_march_default,is_sep_plus_frozen,v9_recorded_parameter_json,match
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-04,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03""]",6,False,False,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-05,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04""]",12,False,False,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-06,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05""]",18,False,False,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-07,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06""]",24,False,False,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-08,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06"", ""2018-07""]",30,False,False,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-09,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06"", ""2018-07"", ""2018-08""]",36,False,True,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-10,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06"", ""2018-07"", ""2018-08""]",36,False,True,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-11,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06"", ""2018-07"", ""2018-08""]",36,False,True,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2018-12,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06"", ""2018-07"", ""2018-08""]",36,False,True,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2019-01,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06"", ""2018-07"", ""2018-08""]",36,False,True,"{""n_neighbors"":31,""weights"":""uniform""}",True
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_KNN,2019-02,"{""n_neighbors"":31,""weights"":""uniform""}","[""2018-03"", ""2018-04"", ""2018-05"", ""2018-06"", ""2018-07"", ""2018-08""]",36,False,True,"{""n_neighbors"":31,""weights"":""uniform""}",True
