symbol,month,method,C,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
AMZN,2018-03,MODERN,0.01,62,0.3677248677248677,-0.2997679495150803,0.267843236361661,0.3978835978835979,0.5925925925925926,0.14285714285714285,0.7419354838709677,False
AMZN,2018-03,MODERN,0.1,62,0.3164021164021164,-0.40811527785924934,0.3388724463418775,0.28465608465608466,0.5185185185185185,0.11428571428571428,0.7258064516129032,False
AMZN,2018-03,MODERN,1.0,62,0.2952380952380952,-0.4095238095238095,0.4256635888098119,0.2666666666666667,0.3333333333333333,0.2571428571428571,0.5645161290322581,False
AMZN,2018-04,MODERN,0.01,63,0.34285714285714286,-0.3192095500484051,0.2840464893739326,0.3224489795918367,0.42857142857142855,0.2571428571428571,0.6031746031746031,False
AMZN,2018-04,MODERN,0.1,63,0.30714285714285716,-0.3872983346207417,0.3674971431447878,0.29591836734693877,0.35714285714285715,0.2571428571428571,0.5714285714285714,False
AMZN,2018-04,MODERN,1.0,63,0.31785714285714284,-0.3624412178045377,0.43201125283593167,0.286734693877551,0.32142857142857145,0.3142857142857143,0.5238095238095238,False
AMZN,2018-05,MODERN,0.01,65,0.5277777777777778,0.054812658916372645,0.2578818877629836,0.5185185185185186,0.5,0.5555555555555556,0.47692307692307695,False
AMZN,2018-05,MODERN,0.1,65,0.4800194931773879,-0.03976768394980835,0.2720656571536269,0.5136452241715399,0.5526315789473685,0.4074074074074074,0.5692307692307692,False
AMZN,2018-05,MODERN,1.0,65,0.5487329434697856,0.09634555216934666,0.28203570947069306,0.5029239766081872,0.5789473684210527,0.5185185185185185,0.5384615384615384,False
AMZN,2018-06,MODERN,0.01,63,0.529891304347826,0.05883110060307674,0.2543425356374755,0.48586956521739133,0.625,0.43478260869565216,0.6031746031746031,False
AMZN,2018-06,MODERN,0.1,63,0.4989130434782609,-0.002195496824144787,0.26542809493451325,0.4934782608695653,0.65,0.34782608695652173,0.6507936507936508,False
AMZN,2018-06,MODERN,1.0,63,0.5423913043478261,0.08405484751817915,0.2706987474764141,0.4978260869565217,0.65,0.43478260869565216,0.6190476190476191,False
AMZN,2018-07,MODERN,0.01,60,0.6,0.22613350843332272,0.24572758440851572,0.6155555555555555,0.8333333333333334,0.36666666666666664,0.7333333333333333,False
AMZN,2018-07,MODERN,0.1,60,0.6000000000000001,0.2182178902359924,0.2527675742717435,0.61,0.8,0.4,0.7,False
AMZN,2018-07,MODERN,1.0,60,0.5333333333333333,0.07881104062391008,0.25834580361803416,0.5688888888888889,0.8,0.26666666666666666,0.7666666666666667,False
AMZN,2018-08,MODERN,0.01,69,0.6288793103448276,0.2698978095246549,0.23868791872538414,0.621551724137931,0.775,0.4827586206896552,0.6666666666666666,False
AMZN,2018-08,MODERN,0.1,69,0.5991379310344828,0.20761369963434992,0.2302397806989059,0.6543103448275862,0.75,0.4482758620689655,0.6666666666666666,False
AMZN,2018-08,MODERN,1.0,69,0.6508620689655172,0.3073393355103343,0.22839389335995525,0.675,0.75,0.5517241379310345,0.6231884057971014,False
