symbol,phase,period,method,n,BA,MCC,Brier,accuracy,up_recall,down_recall,pred_up,coverage,news_coverage,dates
AMZN,frozen,all,online_weights,305,0.48012173012173015,-0.04108130850350009,0.2653435065654828,0.4721311475409836,0.6083916083916084,0.35185185185185186,0.6295081967213115,1.0,0.5147540983606558,102
AMZN,frozen,all,online_price,305,0.4749848916515583,-0.05096270245622269,0.26490347163921396,0.46885245901639344,0.5734265734265734,0.3765432098765432,0.6,1.0,0.5147540983606558,102
AMZN,frozen,all,online_title,305,0.4718984718984719,-0.057330253426756,0.2765280369799895,0.46557377049180326,0.5734265734265734,0.37037037037037035,0.6032786885245902,1.0,0.5147540983606558,102
AMZN,frozen,2018-09,title,57,0.44027093596059114,-0.12172795978705897,0.2756094317865654,0.43859649122807015,0.5357142857142857,0.3448275862068966,0.5964912280701754,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,price,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,old_integrated,57,0.4913793103448276,-0.017241379310344827,0.25033581463891214,0.49122807017543857,0.5,0.4827586206896552,0.5087719298245614,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,old_body,57,0.5443349753694582,0.08877935232369505,0.24712030362574378,0.543859649122807,0.5714285714285714,0.5172413793103449,0.5263157894736842,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,old_semantic,57,0.42056650246305416,-0.15906300624662031,0.27543284879323016,0.42105263157894735,0.39285714285714285,0.4482758620689655,0.47368421052631576,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,body,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,semantic,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,joint_body,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,joint_semantic,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,static,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,gate,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,price_cal,57,0.5455665024630543,0.09286462911590067,0.2460303371782902,0.543859649122807,0.6428571428571429,0.4482758620689655,0.5964912280701754,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,static_cal,57,0.5455665024630543,0.09286462911590067,0.2460303371782902,0.543859649122807,0.6428571428571429,0.4482758620689655,0.5964912280701754,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,gate_cal,57,0.5455665024630543,0.09286462911590067,0.2460303371782902,0.543859649122807,0.6428571428571429,0.4482758620689655,0.5964912280701754,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,selected_system,57,0.44027093596059114,-0.12172795978705897,0.2756094317865654,0.43859649122807015,0.5357142857142857,0.3448275862068966,0.5964912280701754,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,constant,57,0.5,0.0,0.25,0.49122807017543857,1.0,0.0,1.0,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,prior,57,0.5,0.0,0.25304407641003623,0.49122807017543857,1.0,0.0,1.0,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,online_weights,57,0.5283251231527094,0.05817474046899912,0.24694643796602234,0.5263157894736842,0.6428571428571429,0.41379310344827586,0.6140350877192983,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,online_price,57,0.5455665024630543,0.09286462911590067,0.24783887362636112,0.543859649122807,0.6428571428571429,0.4482758620689655,0.5964912280701754,1.0,0.6666666666666666,19
AMZN,frozen,2018-09,online_title,57,0.3688423645320197,-0.2626389172909312,0.27673739940433423,0.3684210526315789,0.39285714285714285,0.3448275862068966,0.5263157894736842,1.0,0.6666666666666666,19
AMZN,frozen,2018-10,title,69,0.5074404761904762,0.014029896452114039,0.2776618745191803,0.463768115942029,0.6190476190476191,0.3958333333333333,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,price,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,old_integrated,69,0.5357142857142857,0.0657951694959769,0.256097973229077,0.5217391304347826,0.5714285714285714,0.5,0.5217391304347826,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,old_body,69,0.6517857142857142,0.28081384444437113,0.2418096795501927,0.6086956521739131,0.7619047619047619,0.5416666666666666,0.5507246376811594,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,old_semantic,69,0.4553571428571429,-0.08815601984727771,0.3300590339312304,0.391304347826087,0.6190476190476191,0.2916666666666667,0.6811594202898551,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,body,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,semantic,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,joint_body,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,joint_semantic,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,static,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,gate,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,price_cal,69,0.4732142857142857,-0.05050762722761054,0.26852046129711965,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,static_cal,69,0.4732142857142857,-0.05050762722761054,0.26852046129711965,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,gate_cal,69,0.4732142857142857,-0.05050762722761054,0.26852046129711965,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,selected_system,69,0.5074404761904762,0.014029896452114039,0.2776618745191803,0.463768115942029,0.6190476190476191,0.3958333333333333,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,constant,69,0.5,0.0,0.25,0.30434782608695654,1.0,0.0,1.0,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,prior,69,0.5,0.0,0.27064602324802955,0.30434782608695654,1.0,0.0,1.0,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,online_weights,69,0.4732142857142857,-0.05050762722761054,0.27438016255401454,0.43478260869565216,0.5714285714285714,0.375,0.6086956521739131,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,online_price,69,0.49404761904761907,-0.011097419040461881,0.2684658886733333,0.463768115942029,0.5714285714285714,0.4166666666666667,0.5797101449275363,1.0,0.5072463768115942,23
AMZN,frozen,2018-10,online_title,69,0.5282738095238095,0.052712740442193935,0.27169221285582323,0.4927536231884058,0.6190476190476191,0.4375,0.5797101449275363,1.0,0.5072463768115942,23
AMZN,frozen,2018-11,title,60,0.513888888888889,0.027777777777777776,0.27126677331807436,0.5333333333333333,0.6111111111111112,0.4166666666666667,0.6,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,price,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,old_integrated,60,0.5208333333333334,0.041192627728581725,0.26259296282002753,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,old_body,60,0.4444444444444444,-0.1111111111111111,0.2745240036339852,0.4666666666666667,0.5555555555555556,0.3333333333333333,0.6,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,old_semantic,60,0.5694444444444444,0.14433756729740643,0.26785532516646293,0.6,0.7222222222222222,0.4166666666666667,0.6666666666666666,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,body,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,semantic,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,joint_body,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,joint_semantic,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,static,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,gate,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,price_cal,60,0.5416666666666667,0.08206099398622183,0.2638844102010932,0.55,0.5833333333333334,0.5,0.55,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,static_cal,60,0.5416666666666667,0.08206099398622183,0.2638844102010932,0.55,0.5833333333333334,0.5,0.55,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,gate_cal,60,0.5416666666666667,0.08206099398622183,0.2638844102010932,0.55,0.5833333333333334,0.5,0.55,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,selected_system,60,0.513888888888889,0.027777777777777776,0.27126677331807436,0.5333333333333333,0.6111111111111112,0.4166666666666667,0.6,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,constant,60,0.5,0.0,0.25,0.6,1.0,0.0,1.0,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,prior,60,0.5,0.0,0.24279902490351443,0.6,1.0,0.0,1.0,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,online_weights,60,0.5208333333333334,0.041192627728581725,0.26659197231364257,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,online_price,60,0.5277777777777778,0.05455447255899809,0.2684423710512889,0.5333333333333333,0.5555555555555556,0.5,0.5333333333333333,1.0,0.5166666666666667,20
AMZN,frozen,2018-11,online_title,60,0.5208333333333334,0.041192627728581725,0.27310027092729927,0.5333333333333333,0.5833333333333334,0.4583333333333333,0.5666666666666667,1.0,0.5166666666666667,20
AMZN,frozen,2018-12,title,54,0.5135338345864662,0.02742042485535409,0.27944447495014607,0.46296296296296297,0.6842105263157895,0.34285714285714286,0.6666666666666666,1.0,0.5,18
AMZN,frozen,2018-12,price,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,old_integrated,54,0.47744360902255634,-0.043355498476206,0.24961809296025605,0.46296296296296297,0.5263157894736842,0.42857142857142855,0.5555555555555556,1.0,0.5,18
AMZN,frozen,2018-12,old_body,54,0.5894736842105264,0.17138276114211987,0.2450768686871347,0.5925925925925926,0.5789473684210527,0.6,0.46296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,old_semantic,54,0.5015037593984962,0.0029741626587270107,0.2884243643181007,0.46296296296296297,0.631578947368421,0.37142857142857144,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,body,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,semantic,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,joint_body,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,joint_semantic,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,static,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,gate,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,price_cal,54,0.42030075187969923,-0.15763062091253158,0.26440684019552013,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,static_cal,54,0.42030075187969923,-0.15763062091253158,0.26440684019552013,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,gate_cal,54,0.42030075187969923,-0.15763062091253158,0.26440684019552013,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,selected_system,54,0.5135338345864662,0.02742042485535409,0.27944447495014607,0.46296296296296297,0.6842105263157895,0.34285714285714286,0.6666666666666666,1.0,0.5,18
AMZN,frozen,2018-12,constant,54,0.5,0.0,0.25,0.35185185185185186,1.0,0.0,1.0,1.0,0.5,18
AMZN,frozen,2018-12,prior,54,0.5,0.0,0.2661716961719773,0.35185185185185186,1.0,0.0,1.0,1.0,0.5,18
AMZN,frozen,2018-12,online_weights,54,0.42030075187969923,-0.15763062091253158,0.2713014992300027,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,online_price,54,0.42030075187969923,-0.15763062091253158,0.26930684809135325,0.3888888888888889,0.5263157894736842,0.3142857142857143,0.6296296296296297,1.0,0.5,18
AMZN,frozen,2018-12,online_title,54,0.5278195488721804,0.055639097744360905,0.27717214465821827,0.48148148148148145,0.6842105263157895,0.37142857142857144,0.6481481481481481,1.0,0.5,18
AMZN,frozen,2019-01,title,63,0.44894736842105265,-0.10884457624470638,0.2813211804335381,0.49206349206349204,0.6578947368421053,0.24,0.6984126984126984,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,price,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,old_integrated,63,0.44263157894736843,-0.11775013847245042,0.2699418918658475,0.47619047619047616,0.6052631578947368,0.28,0.6507936507936508,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,old_body,63,0.5221052631578947,0.04588314677411235,0.2615292251423815,0.5555555555555556,0.6842105263157895,0.36,0.6666666666666666,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,old_semantic,63,0.48210526315789476,-0.03815170713731976,0.2599170872179454,0.5238095238095238,0.6842105263157895,0.28,0.6984126984126984,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,body,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,semantic,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,joint_body,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,joint_semantic,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,static,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,gate,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,price_cal,63,0.44263157894736843,-0.11775013847245042,0.26469112351118934,0.47619047619047616,0.6052631578947368,0.28,0.6507936507936508,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,static_cal,63,0.44263157894736843,-0.11775013847245042,0.26469112351118934,0.47619047619047616,0.6052631578947368,0.28,0.6507936507936508,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,gate_cal,63,0.44263157894736843,-0.11775013847245042,0.26469112351118934,0.47619047619047616,0.6052631578947368,0.28,0.6507936507936508,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,selected_system,63,0.44894736842105265,-0.10884457624470638,0.2813211804335381,0.49206349206349204,0.6578947368421053,0.24,0.6984126984126984,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,constant,63,0.5,0.0,0.25,0.6031746031746031,1.0,0.0,1.0,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,prior,63,0.5,0.0,0.24250001418366202,0.6031746031746031,1.0,0.0,1.0,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,online_weights,63,0.42894736842105263,-0.15389675281277312,0.26658536386998777,0.47619047619047616,0.6578947368421053,0.2,0.7142857142857143,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,online_price,63,0.37631578947368427,-0.2538649774406041,0.2700675668571854,0.4126984126984127,0.5526315789473685,0.2,0.6507936507936508,1.0,0.4126984126984127,21
AMZN,frozen,2019-01,online_title,63,0.40263157894736845,-0.20467306826126644,0.2848170925051804,0.4444444444444444,0.6052631578947368,0.2,0.6825396825396826,1.0,0.4126984126984127,21
AMZN,frozen,2019-02,title,2,0.5,0.0,0.2617899935169186,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,price,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,old_integrated,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,old_body,2,0.5,0.0,0.24969542173275927,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,old_semantic,2,0.5,0.0,0.2555712017911119,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,body,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,semantic,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,joint_body,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,joint_semantic,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,static,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,gate,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,price_cal,2,0.5,0.0,0.24022156512778167,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,static_cal,2,0.5,0.0,0.24022156512778167,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,gate_cal,2,0.5,0.0,0.24022156512778167,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,selected_system,2,0.5,0.0,0.2617899935169186,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,constant,2,0.5,0.0,0.25,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,prior,2,0.5,0.0,0.25221786257886514,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,online_weights,2,0.5,0.0,0.24045705056703418,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,online_price,2,0.5,0.0,0.240613981392289,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,2019-02,online_title,2,0.5,0.0,0.2617339653949187,0.5,1.0,0.0,1.0,1.0,0.0,1
AMZN,frozen,test,title,179,0.4891739674593242,-0.02281218013534929,0.2771666055907212,0.4972067039106145,0.648936170212766,0.32941176470588235,0.659217877094972,1.0,0.4692737430167598,60
AMZN,frozen,test,price,179,0.46201501877346685,-0.07915464295431036,0.2677183872747597,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,old_integrated,179,0.48667083854818527,-0.027148639878595577,0.2610179222219996,0.49162011173184356,0.5851063829787234,0.38823529411764707,0.5977653631284916,1.0,0.4692737430167598,60
AMZN,frozen,test,old_body,179,0.5320400500625783,0.06498095084108173,0.2607895148300555,0.5363128491620112,0.6170212765957447,0.4470588235294118,0.5865921787709497,1.0,0.4692737430167598,60
AMZN,frozen,test,old_semantic,179,0.522215269086358,0.047199601781982264,0.27112935241049163,0.5307262569832403,0.6914893617021277,0.35294117647058826,0.6703910614525139,1.0,0.4692737430167598,60
AMZN,frozen,test,body,179,0.46201501877346685,-0.07915464295431036,0.2677183872747597,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,semantic,179,0.46201501877346685,-0.07915464295431036,0.2677183872747597,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,joint_body,179,0.46201501877346685,-0.07915464295431036,0.26771838727475966,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,joint_semantic,179,0.46201501877346685,-0.07915464295431036,0.26771838727475966,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,static,179,0.46201501877346685,-0.07915464295431036,0.2677183872747597,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,gate,179,0.46201501877346685,-0.07915464295431036,0.2677183872747597,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,price_cal,179,0.4690237797246558,-0.06356395643486637,0.2640615524809172,0.4748603351955307,0.5851063829787234,0.35294117647058826,0.6145251396648045,1.0,0.4692737430167598,60
AMZN,frozen,test,static_cal,179,0.4690237797246558,-0.06356395643486637,0.2640615524809172,0.4748603351955307,0.5851063829787234,0.35294117647058826,0.6145251396648045,1.0,0.4692737430167598,60
AMZN,frozen,test,gate_cal,179,0.4690237797246558,-0.06356395643486637,0.2640615524809172,0.4748603351955307,0.5851063829787234,0.35294117647058826,0.6145251396648045,1.0,0.4692737430167598,60
AMZN,frozen,test,selected_system,179,0.4891739674593242,-0.02281218013534929,0.2771666055907212,0.4972067039106145,0.648936170212766,0.32941176470588235,0.659217877094972,1.0,0.4692737430167598,60
AMZN,frozen,test,constant,179,0.5,0.0,0.25,0.5251396648044693,1.0,0.0,1.0,1.0,0.4692737430167598,60
AMZN,frozen,test,prior,179,0.5,0.0,0.24984999835880492,0.5251396648044693,1.0,0.0,1.0,1.0,0.4692737430167598,60
AMZN,frozen,test,online_weights,179,0.46201501877346685,-0.07915464295431036,0.2677183872747597,0.4692737430167598,0.6063829787234043,0.3176470588235294,0.6424581005586593,1.0,0.4692737430167598,60
AMZN,frozen,test,online_price,179,0.4413016270337923,-0.1201343435871801,0.2689642275687021,0.44692737430167595,0.5531914893617021,0.32941176470588235,0.6089385474860335,1.0,0.4692737430167598,60
AMZN,frozen,test,online_title,179,0.47909887359199,-0.04340741996521482,0.2783254571273628,0.4860335195530726,0.6170212765957447,0.3411764705882353,0.6368715083798883,1.0,0.4692737430167598,60
AMZN,frozen,validation,title,126,0.474025974025974,-0.05176317066525749,0.2767333885210925,0.4523809523809524,0.5714285714285714,0.37662337662337664,0.6031746031746031,1.0,0.5793650793650794,42
AMZN,frozen,validation,price,126,0.5009276437847867,0.0018552875695732839,0.26196966809754185,0.47619047619047616,0.6122448979591837,0.38961038961038963,0.6111111111111112,1.0,0.5793650793650794,42
AMZN,frozen,validation,old_integrated,126,0.5120593692022264,0.02352753314395493,0.2534912824382881,0.5079365079365079,0.5306122448979592,0.4935064935064935,0.5158730158730159,1.0,0.5793650793650794,42
AMZN,frozen,validation,old_body,126,0.5927643784786641,0.18146220519527786,0.2442121047272277,0.5793650793650794,0.6530612244897959,0.5324675324675324,0.5396825396825397,1.0,0.5793650793650794,42
AMZN,frozen,validation,old_semantic,126,0.4202226345083488,-0.15799216740561844,0.3053471882735636,0.40476190476190477,0.4897959183673469,0.35064935064935066,0.5873015873015873,1.0,0.5793650793650794,42
AMZN,frozen,validation,body,126,0.5009276437847867,0.0018552875695732839,0.26196966809754185,0.47619047619047616,0.6122448979591837,0.38961038961038963,0.6111111111111112,1.0,0.5793650793650794,42
AMZN,frozen,validation,semantic,126,0.5009276437847867,0.0018552875695732839,0.26196966809754185,0.47619047619047616,0.6122448979591837,0.38961038961038963,0.6111111111111112,1.0,0.5793650793650794,42
AMZN,frozen,validation,joint_body,126,0.5009276437847867,0.0018552875695732839,0.26196966809754185,0.47619047619047616,0.6122448979591837,0.38961038961038963,0.6111111111111112,1.0,0.5793650793650794,42
AMZN,frozen,validation,joint_semantic,126,0.5009276437847867,0.0018552875695732839,0.26196966809754185,0.47619047619047616,0.6122448979591837,0.38961038961038963,0.6111111111111112,1.0,0.5793650793650794,42
AMZN,frozen,validation,static,126,0.5009276437847867,0.0018552875695732839,0.26196966809754185,0.47619047619047616,0.6122448979591837,0.38961038961038963,0.6111111111111112,1.0,0.5793650793650794,42
AMZN,frozen,validation,gate,126,0.5009276437847867,0.0018552875695732839,0.26196966809754185,0.47619047619047616,0.6122448979591837,0.38961038961038963,0.6111111111111112,1.0,0.5793650793650794,42
AMZN,frozen,validation,price_cal,126,0.5074211502782932,0.014789477332930713,0.25834635752907775,0.48412698412698413,0.6122448979591837,0.4025974025974026,0.6031746031746031,1.0,0.5793650793650794,42
AMZN,frozen,validation,static_cal,126,0.5074211502782932,0.014789477332930713,0.25834635752907775,0.48412698412698413,0.6122448979591837,0.4025974025974026,0.6031746031746031,1.0,0.5793650793650794,42
