phase,symbol,period,method,n,BA,MCC,Brier,ECE10,pred_up,up_rate,constant,source,scope,invalid_n,news_ratio,days
outer,AMZN,2018-05,llm,65,0.6091617933723197,0.2250016872050824,0.2394188981919219,0.1063356539448079,0.6461538461538462,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-05,F0,65,0.5199805068226121,0.0397676839498083,0.2522916693737131,0.0882652917981365,0.4307692307692308,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-05,F1,65,0.5969785575048733,0.2174875077743918,0.2509100954787142,0.1060566976154539,0.2615384615384615,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-05,F2,65,0.4220272904483431,-0.1541528834709546,0.2909258880130266,0.2193603393688255,0.5384615384615384,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-05,F3,65,0.5969785575048733,0.2174875077743918,0.2509100954787142,0.1060566976154539,0.2615384615384615,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-05,F4,65,0.6232943469785575,0.2671721125499965,0.2472723101384894,0.0967555919330128,0.2923076923076923,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-05,F5,65,0.6232943469785575,0.2671721125499965,0.2472723101384894,0.0967555919330128,0.2923076923076923,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-05,F6,65,0.5804093567251463,0.158970161079422,0.2478027713799227,0.0741387039863726,0.5384615384615384,0.5846153846153846,False,nextgen_fusion,,,,
outer,AMZN,2018-06,R0,63,0.6793478260869565,0.3556166625769118,0.2374722484120592,0.1902474481241227,0.6190476190476191,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,R1,63,0.6048913043478261,0.2200697026331849,0.236116754613429,0.1794406269436564,0.6984126984126984,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,R2,63,0.5211956521739131,0.0519750579568351,0.2360606890344962,0.0986002800878168,0.8095238095238095,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,S2,63,0.5201086956521739,0.0388480615300932,0.245127337522232,0.1459979821803503,0.4603174603174603,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,S3,63,0.5668478260869565,0.1288823957596959,0.245154086526675,0.1682441739015625,0.4761904761904761,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,title,63,0.6608695652173913,0.332773375305833,0.2314231916230418,0.1937606905960624,0.6825396825396826,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,body,63,0.5793478260869566,0.152828062049447,0.2651149138091359,0.2025605858479502,0.492063492063492,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,semantic,63,0.4989130434782609,-0.0021954968241447,0.2442433201033807,0.1607010429988432,0.6507936507936508,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,llm,63,0.6076086956521739,0.2093814215973922,0.235316368623994,0.1506246249961292,0.5714285714285714,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,F0,63,0.6608695652173913,0.332773375305833,0.2314231916230418,0.1937606905960624,0.6825396825396826,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,F1,63,0.5793478260869566,0.152828062049447,0.2651149138091359,0.2025605858479502,0.492063492063492,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,F2,63,0.4989130434782609,-0.0021954968241447,0.2442433201033807,0.1607010429988432,0.6507936507936508,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,F3,63,0.5793478260869566,0.152828062049447,0.2651149138091359,0.2025605858479502,0.492063492063492,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,F4,63,0.6135869565217391,0.2187744175913316,0.2551567730141243,0.2131969678032614,0.492063492063492,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,F5,63,0.6135869565217391,0.2187744175913316,0.2551567730141243,0.2131969678032614,0.492063492063492,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-06,F6,63,0.6451086956521739,0.2877262088122286,0.235053222451166,0.1648381650386677,0.6190476190476191,0.6349206349206349,False,nextgen_fusion,,,,
outer,AMZN,2018-07,R0,60,0.5,0.0,0.2540709932883098,0.1054762558114097,0.7333333333333333,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,R1,60,0.5833333333333334,0.1924500897298752,0.2428451167529451,0.0657666334923654,0.75,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,R2,60,0.5333333333333333,0.0894427190999915,0.2417630056768364,0.084561122482946,0.8333333333333334,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,S2,60,0.6333333333333333,0.3577708763999663,0.2382851425384076,0.1944745885881682,0.8333333333333334,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,S3,60,0.5833333333333334,0.215365246126974,0.2425206075875871,0.0521454689738906,0.8166666666666667,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,title,60,0.55,0.1154700538379251,0.2479546332750298,0.0651120744177371,0.75,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,body,60,0.6166666666666667,0.2399569095668713,0.2377195194356064,0.064573423410623,0.6166666666666667,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,semantic,60,0.55,0.1109590082182963,0.2574755727535602,0.1167435568420334,0.7166666666666667,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,llm,60,0.5166666666666667,0.038490017945975,0.2486142358000101,0.0750579752047384,0.75,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,F0,60,0.55,0.1154700538379251,0.2479546332750298,0.0651120744177371,0.75,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,F1,60,0.6166666666666667,0.2399569095668713,0.2377195194356064,0.064573423410623,0.6166666666666667,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,F2,60,0.55,0.1109590082182963,0.2574755727535602,0.1167435568420334,0.7166666666666667,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,F3,60,0.6166666666666667,0.2399569095668713,0.2377195194356064,0.064573423410623,0.6166666666666667,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,F4,60,0.6,0.2075143391598224,0.2400851646655252,0.0613034485665818,0.6333333333333333,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,F5,60,0.6,0.2075143391598224,0.2400851646655252,0.0613034485665818,0.6333333333333333,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-07,F6,60,0.55,0.1154700538379251,0.2446994759201932,0.0788109570697564,0.75,0.5,False,nextgen_fusion,,,,
outer,AMZN,2018-08,R0,69,0.6163793103448276,0.2412253203385038,0.2388528623800101,0.0715673803507184,0.6521739130434783,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,R1,69,0.6336206896551724,0.274433014821148,0.230602113452784,0.0761848551153592,0.6376811594202898,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,R2,69,0.5879310344827586,0.2290198479261167,0.2367240852440612,0.0976771575217796,0.8260869565217391,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,S2,69,0.5896551724137931,0.1981401729348985,0.2273382476422321,0.047945711692024,0.7246376811594203,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,S3,69,0.6241379310344828,0.2663380569710851,0.236784098477405,0.1057716513237806,0.6956521739130435,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,title,69,0.6116379310344828,0.2364887578058034,0.2331467913701451,0.0860844042314978,0.6811594202898551,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,body,69,0.6400862068965517,0.2766182857945793,0.2305148064594193,0.0846523459168189,0.5072463768115942,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,semantic,69,0.6336206896551724,0.274433014821148,0.2304595504946618,0.0902284251674194,0.6376811594202898,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,llm,69,0.5724137931034483,0.1628017041108379,0.2336171509291038,0.0424938089411214,0.7391304347826086,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,F0,69,0.6116379310344828,0.2364887578058034,0.2331467913701451,0.0860844042314978,0.6811594202898551,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,F1,69,0.6400862068965517,0.2766182857945793,0.2305148064594193,0.0846523459168189,0.5072463768115942,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,F2,69,0.6336206896551724,0.274433014821148,0.2304595504946618,0.0902284251674194,0.6376811594202898,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,F3,69,0.6400862068965517,0.2766182857945793,0.2305148064594193,0.0846523459168189,0.5072463768115942,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,F4,69,0.593103448275862,0.1839994548172378,0.230425826080527,0.0569652699104357,0.5217391304347826,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,F5,69,0.593103448275862,0.1839994548172378,0.230425826080527,0.0569652699104357,0.5217391304347826,0.5797101449275363,False,nextgen_fusion,,,,
outer,AMZN,2018-08,F6,69,0.6193965517241379,0.2638693649181101,0.2310465862517171,0.0879866959420617,0.7246376811594203,0.5797101449275363,False,nextgen_fusion,,,,
frozen,AAPL,2018-11,P0_raw,60,0.542825361512792,0.1038939538098763,0.3651728892229119,0.3583813850706873,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P0_cal,60,0.5339265850945495,0.067853170189099,0.2413598344957407,0.0999935244761942,0.4833333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P0_policy_raw,60,0.5339265850945495,0.067853170189099,0.2413598344957407,0.0999935244761942,0.4833333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P0_policy_price,60,0.5339265850945495,0.067853170189099,0.2413598344957407,0.0999935244761942,0.4833333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P0_policy_learned,60,0.5339265850945495,0.067853170189099,0.2413598344957407,0.0999935244761942,0.4833333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P0_strict,60,0.5339265850945495,0.067853170189099,0.2413598344957407,0.0999935244761942,0.4833333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P1_raw,60,0.5255839822024472,0.060455393476096,0.3769091864536193,0.3564790872674889,0.2333333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P1_cal,60,0.4755283648498332,-0.0553078149430155,0.2497986452377714,0.1036446574300153,0.7333333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P1_policy_raw,60,0.4755283648498332,-0.0553078149430155,0.2497986452377714,0.1036446574300153,0.7333333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P1_policy_price,60,0.4755283648498332,-0.0553078149430155,0.2497986452377714,0.1036446574300153,0.7333333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P1_policy_learned,60,0.4755283648498332,-0.0553078149430155,0.2497986452377714,0.1036446574300153,0.7333333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P1_strict,60,0.4755283648498332,-0.0553078149430155,0.2497986452377714,0.1036446574300153,0.7333333333333333,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P2_raw,60,0.542825361512792,0.1038939538098763,0.3326573052393519,0.2905736487846198,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P2_cal,60,0.542825361512792,0.1038939538098763,0.246964049820005,0.0791300194025265,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P2_policy_raw,60,0.542825361512792,0.1038939538098763,0.246964049820005,0.0791300194025265,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P2_policy_price,60,0.542825361512792,0.1038939538098763,0.246964049820005,0.0791300194025265,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P2_policy_learned,60,0.542825361512792,0.1038939538098763,0.246964049820005,0.0791300194025265,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P2_strict,60,0.542825361512792,0.1038939538098763,0.246964049820005,0.0791300194025265,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P3_raw,60,0.5094549499443827,0.0229376261658168,0.3426843049953534,0.3192915072939398,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P3_cal,60,0.5094549499443827,0.0229376261658168,0.2480966225105403,0.0974189032237374,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P3_policy_raw,60,0.5094549499443827,0.0229376261658168,0.2480966225105403,0.0974189032237374,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P3_policy_price,60,0.5094549499443827,0.0229376261658168,0.2480966225105403,0.0974189032237374,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P3_policy_learned,60,0.5094549499443827,0.0229376261658168,0.2480966225105403,0.0974189032237374,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-11,P3_strict,60,0.5094549499443827,0.0229376261658168,0.2480966225105403,0.0974189032237374,0.2166666666666666,0.5166666666666667,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P0_raw,53,0.5108359133126935,0.0226386707524581,0.3300867923954176,0.2972669356652973,0.3018867924528302,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P0_cal,53,0.445046439628483,-0.1225012211301414,0.2786845667902146,0.2314668585955382,0.7547169811320755,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P0_policy_raw,53,0.445046439628483,-0.1225012211301414,0.2786845667902146,0.2314668585955382,0.7547169811320755,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P0_policy_price,53,0.445046439628483,-0.1225012211301414,0.2786845667902146,0.2314668585955382,0.7547169811320755,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P0_policy_learned,53,0.445046439628483,-0.1225012211301414,0.2786845667902146,0.2314668585955382,0.7547169811320755,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P0_strict,53,0.445046439628483,-0.1225012211301414,0.2786845667902146,0.2314668585955382,0.7547169811320755,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P1_raw,53,0.4520123839009288,-0.0949518569901932,0.3242199252853345,0.344631855225862,0.3773584905660377,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P1_cal,53,0.4272445820433436,-0.1858506146051706,0.2724262530911402,0.216922613763263,0.8301886792452831,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P1_policy_raw,53,0.4272445820433436,-0.1858506146051706,0.2724262530911402,0.216922613763263,0.8301886792452831,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P1_policy_price,53,0.4272445820433436,-0.1858506146051706,0.2724262530911402,0.216922613763263,0.8301886792452831,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P1_policy_learned,53,0.4272445820433436,-0.1858506146051706,0.2724262530911402,0.216922613763263,0.8301886792452831,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P1_strict,53,0.4272445820433436,-0.1858506146051706,0.2724262530911402,0.216922613763263,0.8301886792452831,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P2_raw,53,0.4961300309597523,-0.0079520304475863,0.3150523674610228,0.2289230776154828,0.320754716981132,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P2_cal,53,0.4961300309597523,-0.0079520304475863,0.2532382602507048,0.1898478522492982,0.320754716981132,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P2_policy_raw,53,0.4961300309597523,-0.0079520304475863,0.2532382602507048,0.1898478522492982,0.320754716981132,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P2_policy_price,53,0.4961300309597523,-0.0079520304475863,0.2532382602507048,0.1898478522492982,0.320754716981132,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P2_policy_learned,53,0.4961300309597523,-0.0079520304475863,0.2532382602507048,0.1898478522492982,0.320754716981132,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P2_strict,53,0.4961300309597523,-0.0079520304475863,0.2532382602507048,0.1898478522492982,0.320754716981132,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P3_raw,53,0.4698142414860681,-0.0630648685247049,0.3207249471911005,0.2388467366644931,0.3018867924528302,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P3_cal,53,0.4698142414860681,-0.0630648685247049,0.2551316425923117,0.2055596394119038,0.3018867924528302,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P3_policy_raw,53,0.4698142414860681,-0.0630648685247049,0.2551316425923117,0.2055596394119038,0.3018867924528302,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P3_policy_price,53,0.4698142414860681,-0.0630648685247049,0.2551316425923117,0.2055596394119038,0.3018867924528302,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P3_policy_learned,53,0.4698142414860681,-0.0630648685247049,0.2551316425923117,0.2055596394119038,0.3018867924528302,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2018-12,P3_strict,53,0.4698142414860681,-0.0630648685247049,0.2551316425923117,0.2055596394119038,0.3018867924528302,0.3584905660377358,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P0_raw,63,0.4755717255717255,-0.0516726930297901,0.3723075987787988,0.3302860899860646,0.3174603174603174,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P0_cal,63,0.4495841995841996,-0.1307633938684227,0.2492977157231195,0.0781024799281161,0.8253968253968254,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P0_policy_raw,63,0.4495841995841996,-0.1307633938684227,0.2492977157231195,0.0781024799281161,0.8253968253968254,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P0_policy_price,63,0.4495841995841996,-0.1307633938684227,0.2492977157231195,0.0781024799281161,0.8253968253968254,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P0_policy_learned,63,0.4495841995841996,-0.1307633938684227,0.2492977157231195,0.0781024799281161,0.8253968253968254,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P0_strict,63,0.4495841995841996,-0.1307633938684227,0.2492977157231195,0.0781024799281161,0.8253968253968254,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P1_raw,63,0.4641372141372141,-0.0727149366927541,0.3632605836626135,0.3337578781075399,0.3809523809523809,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P1_cal,63,0.5171517671517671,0.0575325138690759,0.2444805986367513,0.0334244687728739,0.9047619047619048,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P1_policy_raw,63,0.5171517671517671,0.0575325138690759,0.2444805986367513,0.0334244687728739,0.9047619047619048,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P1_policy_price,63,0.5171517671517671,0.0575325138690759,0.2444805986367513,0.0334244687728739,0.9047619047619048,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P1_policy_learned,63,0.5171517671517671,0.0575325138690759,0.2444805986367513,0.0334244687728739,0.9047619047619048,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P1_strict,63,0.5171517671517671,0.0575325138690759,0.2444805986367513,0.0334244687728739,0.9047619047619048,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P2_raw,63,0.4563409563409564,-0.0911921505175106,0.341340135737401,0.2991583919516507,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P2_cal,63,0.4563409563409564,-0.0911921505175106,0.2581133924978614,0.1260130829100846,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P2_policy_raw,63,0.4563409563409564,-0.0911921505175106,0.2581133924978614,0.1260130829100846,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P2_policy_price,63,0.4563409563409564,-0.0911921505175106,0.2581133924978614,0.1260130829100846,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P2_policy_learned,63,0.4563409563409564,-0.0911921505175106,0.2581133924978614,0.1260130829100846,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P2_strict,63,0.4563409563409564,-0.0911921505175106,0.2581133924978614,0.1260130829100846,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P3_raw,63,0.4563409563409564,-0.0911921505175106,0.3479197090010623,0.3083159921419124,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P3_cal,63,0.4563409563409564,-0.0911921505175106,0.2593397707024769,0.1273788436970675,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P3_policy_raw,63,0.4563409563409564,-0.0911921505175106,0.2593397707024769,0.1273788436970675,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P3_policy_price,63,0.4563409563409564,-0.0911921505175106,0.2593397707024769,0.1273788436970675,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P3_policy_learned,63,0.4563409563409564,-0.0911921505175106,0.2593397707024769,0.1273788436970675,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-01,P3_strict,63,0.4563409563409564,-0.0911921505175106,0.2593397707024769,0.1273788436970675,0.3333333333333333,0.5873015873015873,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P0_raw,2,,0.0,0.3922233226942615,0.6155292893150024,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P0_cal,2,,0.0,0.3482270983293428,0.5898983005531078,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P0_policy_raw,2,,0.0,0.3482270983293428,0.5898983005531078,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P0_policy_price,2,,0.0,0.3482270983293428,0.5898983005531078,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P0_policy_learned,2,,0.0,0.3482270983293428,0.5898983005531078,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P0_strict,2,,0.0,0.3482270983293428,0.5898983005531078,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P1_raw,2,,0.0,0.1880545395537542,0.4036307542520966,0.5,0.0,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P1_cal,2,,0.0,0.3095655314004964,0.5561838768249958,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P1_policy_raw,2,,0.0,0.3095655314004964,0.5561838768249958,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P1_policy_price,2,,0.0,0.3095655314004964,0.5561838768249958,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P1_policy_learned,2,,0.0,0.3095655314004964,0.5561838768249958,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P1_strict,2,,0.0,0.3095655314004964,0.5561838768249958,1.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P2_raw,2,,0.0,0.1658893727986889,0.376954750940608,0.5,0.0,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P2_cal,2,,0.0,0.2289038759376587,0.4776580644875758,0.5,0.0,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P2_policy_raw,2,,0.0,0.2289038759376587,0.4776580644875758,0.5,0.0,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P2_policy_price,2,,0.0,0.2289038759376587,0.4776580644875758,0.5,0.0,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P2_policy_learned,2,,0.0,0.2289038759376587,0.4776580644875758,0.5,0.0,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P2_strict,2,,0.0,0.2289038759376587,0.4776580644875758,0.5,0.0,False,paragraph_calibration,,,,
frozen,AAPL,2019-02,P3_raw,2,,0.0,0.1206423818069212,0.3302618138108308,0.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P3_cal,2,,0.0,0.2212165402747181,0.4699097941112505,0.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P3_policy_raw,2,,0.0,0.2212165402747181,0.4699097941112505,0.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P3_policy_price,2,,0.0,0.2212165402747181,0.4699097941112505,0.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P3_policy_learned,2,,0.0,0.2212165402747181,0.4699097941112505,0.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2019-02,P3_strict,2,,0.0,0.2212165402747181,0.4699097941112505,0.0,0.0,True,paragraph_calibration,,,,
frozen,AAPL,2018-09,P0_raw,57,0.5129310344827587,0.0293610109757351,0.369561406801871,0.3465710558028771,0.7368421052631579,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P0_cal,57,0.5166256157635468,0.0744437500478197,0.2672495481586549,0.1330279111521198,0.9473684210526316,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P0_policy_raw,57,0.5166256157635468,0.0744437500478197,0.2684544000759297,0.1317265234706953,0.9473684210526316,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P0_policy_price,57,0.5166256157635468,0.0744437500478197,0.2672557486249485,0.1330206340929224,0.9473684210526316,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P0_policy_learned,57,0.5166256157635468,0.0744437500478197,0.2672557486249485,0.1330206340929224,0.9473684210526316,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P0_strict,57,0.5166256157635468,0.0744437500478197,0.2672557486249485,0.1330206340929224,0.9473684210526316,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P1_raw,57,0.5843596059113301,0.2137308899517661,0.3475332685183252,0.3357239945037115,0.8070175438596491,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P1_cal,57,0.5172413793103449,0.1313064328597225,0.2607019791228453,0.1076831062693159,0.9824561403508772,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P1_policy_raw,57,0.5172413793103449,0.1313064328597225,0.2617798286762792,0.1065293856541892,0.9824561403508772,0.4912280701754385,False,paragraph_calibration,,,,
frozen,AAPL,2018-09,P1_policy_price,57,0.5172413793103449,0.1313064328597225,0.260581177225298,0.1078234962764163,0.9824561403508772,0.4912280701754385,False,paragraph_calibration,,,,
