key,cutoff,latest_context_end,observed_bars,missing_bars,open_step,close_step,eligible
AMZN|2018-02-26 15:30:00+00:00,2018-02-26 15:25:00+00:00,2018-02-26 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-26 16:30:00+00:00,2018-02-26 16:25:00+00:00,2018-02-26 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-26 16:30:00+00:00,2018-02-26 16:25:00+00:00,2018-02-26 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-27 14:30:00+00:00,2018-02-27 14:25:00+00:00,2018-02-26 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-27 14:30:00+00:00,2018-02-27 14:25:00+00:00,2018-02-26 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-27 15:30:00+00:00,2018-02-27 15:25:00+00:00,2018-02-27 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-27 15:30:00+00:00,2018-02-27 15:25:00+00:00,2018-02-27 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-27 16:30:00+00:00,2018-02-27 16:25:00+00:00,2018-02-27 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-27 16:30:00+00:00,2018-02-27 16:25:00+00:00,2018-02-27 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-28 14:30:00+00:00,2018-02-28 14:25:00+00:00,2018-02-27 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-28 14:30:00+00:00,2018-02-28 14:25:00+00:00,2018-02-27 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-28 15:30:00+00:00,2018-02-28 15:25:00+00:00,2018-02-28 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-28 15:30:00+00:00,2018-02-28 15:25:00+00:00,2018-02-28 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-28 16:30:00+00:00,2018-02-28 16:25:00+00:00,2018-02-28 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-28 16:30:00+00:00,2018-02-28 16:25:00+00:00,2018-02-28 16:25:00+00:00,512,0,2,49,True
