phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
later,AAPL,2019-01,F2,63,0.5784823284823285,0.1775335718988042,0.2725644790519098,0.5083160083160083,0.8108108108108109,0.34615384615384615,0.746031746031746,False
later,AAPL,2019-02,F2,2,,0.0,0.4590555618167934,,,0.0,1.0,True
later,AAPL,2018-11,F6,60,0.4949944382647386,-0.010488677029536228,0.24403444476971378,0.5773081201334817,0.6451612903225806,0.3448275862068966,0.65,False
later,AAPL,2018-12,F6,53,0.5154798761609907,0.03295917321500787,0.26271592243784,0.56656346749226,0.7368421052631579,0.29411764705882354,0.7169811320754716,False
later,AAPL,2019-01,F6,63,0.4688149688149688,-0.0781966239492789,0.24935316560042986,0.4313929313929314,0.7837837837837838,0.15384615384615385,0.8095238095238095,False
later,AAPL,2019-02,F6,2,,0.0,0.36619327304271565,,,0.0,1.0,True
later,AAPL,2018-11,A01,60,0.5077864293659622,0.0183994675796814,0.24597961757931244,0.6184649610678531,0.7741935483870968,0.2413793103448276,0.7666666666666667,False
later,AAPL,2018-12,A01,53,0.5797213622291022,0.1885384697800485,0.28370154398353387,0.543343653250774,0.8947368421052632,0.2647058823529412,0.7924528301886793,False
later,AAPL,2019-01,A01,63,0.5535343035343036,0.13025458224962924,0.2538143154529515,0.5083160083160083,0.8378378378378378,0.2692307692307692,0.7936507936507936,False
later,AAPL,2019-02,A01,2,,0.0,0.33190190736150865,,,0.0,1.0,True
later,AAPL,2018-11,A1,60,0.5928809788654059,0.2060050832154292,0.25311302739242425,0.6418242491657397,0.8064516129032258,0.3793103448275862,0.7166666666666667,False
later,AAPL,2018-12,A1,53,0.5007739938080495,0.0016837880371435127,0.3489483085572832,0.47987616099071195,0.7368421052631579,0.2647058823529412,0.7358490566037735,False
later,AAPL,2019-01,A1,63,0.567047817047817,0.16812274149094963,0.27938160726853734,0.5,0.8648648648648649,0.2692307692307692,0.8095238095238095,False
later,AAPL,2019-02,A1,2,,0.0,0.4416970010967758,,,0.0,1.0,True
later,AAPL,2018-11,E01,60,0.5250278086763069,0.05776712868787001,0.2454933328812408,0.6218020022246941,0.7741935483870968,0.27586206896551724,0.75,False
later,AAPL,2018-12,E01,53,0.565015479876161,0.1593781565611351,0.28455311924024745,0.5495356037151703,0.8947368421052632,0.23529411764705882,0.8113207547169812,False
later,AAPL,2019-01,E01,63,0.567047817047817,0.16812274149094963,0.25498398147562795,0.4968814968814969,0.8648648648648649,0.2692307692307692,0.8095238095238095,False
later,AAPL,2019-02,E01,2,,0.0,0.342515629048889,,,0.0,1.0,True
later,AAPL,2018-11,E1,60,0.6446051167964405,0.3065833099137758,0.25320187781821923,0.6484983314794216,0.8064516129032258,0.4827586206896552,0.6666666666666666,False
later,AAPL,2018-12,E1,53,0.5007739938080495,0.0016837880371435127,0.35029615100863165,0.49226006191950467,0.7368421052631579,0.2647058823529412,0.7358490566037735,False
later,AAPL,2019-01,E1,63,0.5343035343035343,0.08601628634420679,0.27992808500596833,0.497920997920998,0.8378378378378378,0.23076923076923078,0.8095238095238095,False
later,AAPL,2019-02,E1,2,,0.0,0.47137226565213497,,,0.0,1.0,True
later,AAPL,2018-11,MODERN,60,0.5734149054505006,0.18343527014039426,0.2561560757006448,0.5761957730812013,0.8709677419354839,0.27586206896551724,0.8,False
later,AAPL,2018-12,MODERN,53,0.6795665634674922,0.38232640929409123,0.2603311521759144,0.6733746130030959,0.9473684210526315,0.4117647058823529,0.7169811320754716,False
later,AAPL,2019-01,MODERN,63,0.39553014553014554,-0.24151397905504782,0.2666479543116063,0.48440748440748443,0.6756756756756757,0.11538461538461539,0.7619047619047619,False
later,AAPL,2019-02,MODERN,2,,0.0,0.3101818825598831,,,0.5,0.5,False
later,AAPL,2018-11,HISTORY_LR,60,0.4994438264738599,-0.0011123470522803114,0.4244787888174697,0.41268075639599555,0.5161290322580645,0.4827586206896552,0.5166666666666667,False
later,AAPL,2018-12,HISTORY_LR,53,0.5425696594427245,0.0817894731149928,0.32104712358601367,0.5340557275541796,0.5263157894736842,0.5588235294117647,0.4716981132075472,False
later,AAPL,2019-01,HISTORY_LR,63,0.5181912681912682,0.03604686254552953,0.32703110020646964,0.5166320166320166,0.4594594594594595,0.5769230769230769,0.4444444444444444,False
later,AAPL,2019-02,HISTORY_LR,2,,0.0,0.5546650210912177,,,0.5,0.5,False
later,AAPL,2018-11,CHRONOS_LR,60,0.5172413793103449,0.13460334176483385,0.25019080791685294,0.5283648498331479,1.0,0.034482758620689655,0.9833333333333333,False
later,AAPL,2018-12,CHRONOS_LR,53,0.5,0.0,0.2725843387413523,0.4938080495356037,1.0,0.0,1.0,True
later,AAPL,2019-01,CHRONOS_LR,63,0.5,0.0,0.24422374532152857,0.4355509355509356,1.0,0.0,1.0,True
